fid,CODE,route_key,source_entity_key,source_handle,source_layer,segment_index,source_segment_key,source_segment_kind,native_length_source,source_native_length_m,delivery_vertex_count,delivery_chord_length_native,materialization_policy_version,measurement_state,dimension_entity_key,measurement_native_m,measurement_delta_m,delivery_grid_length_m,geodesic_length_m,length_value_m,status,length_label,length_source,unit,schema_version,parent_cable_code,parent_display_label,parent_label_provenance,LONGUEUR,display_label,label_provenance,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m
11,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,10,7cac398e06f458d89989238fbbc45a2d226f655356a301264be0ba54bebf46ff,line,ordered_wcs_vertices,36.228440730434485,2,36.228440730434485,cad2gis.bulge_tessellation.v1,dimension_measured,694202bf1f5eaf1c59d4bd23b827652ad16575fc1e0a71e59b5069a0ee19ccf5,36.2284407304378,3.318234575999668e-12,36.22844073042853,36.21202190779819,36.2284407304378,measured,36.2284m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,36.22844073042853,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":10,""source_segment_key"":""7cac398e06f458d89989238fbbc45a2d226f655356a301264be0ba54bebf46ff"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",36.2284407304378,,,
12,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,11,b3f3ca2054b1fbea727342e9d44e3df1f4d20090f8a12f3167c471b96697f75c,line,ordered_wcs_vertices,61.77779177077736,2,61.77779177077736,cad2gis.bulge_tessellation.v1,dimension_measured,731e3c8b07068fa71da03ce900582c2c212619f046d119ef69db9332e3a08e9b,61.77779177077355,-3.815614491031738e-12,61.77779177076433,61.749813557135624,61.77779177077355,measured,61.7778m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,61.77779177076433,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":11,""source_segment_key"":""b3f3ca2054b1fbea727342e9d44e3df1f4d20090f8a12f3167c471b96697f75c"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",61.77779177077355,,,
13,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,12,947457d31f8fa8f4e522803c18ff07c5aa00774acd125ec82cede67e0b7f223b,line,ordered_wcs_vertices,52.039114073986,2,52.039114073986,cad2gis.bulge_tessellation.v1,dimension_measured,8a351ef8afe99c4a61fd822686a8c9b4e653f7661cdfc62ff70fd26cad431434,52.03911407398482,-1.1795009413617663e-12,52.03911407402906,52.01556557180153,52.03911407398482,measured,52.0391m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,52.03911407402906,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":12,""source_segment_key"":""947457d31f8fa8f4e522803c18ff07c5aa00774acd125ec82cede67e0b7f223b"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",52.03911407398482,,,
14,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,13,fb0daf6d047745fb588253250211f81783f5b4c79a7acf8834cd72310eb98e35,line,ordered_wcs_vertices,61.99839621414128,2,61.99839621414128,cad2gis.bulge_tessellation.v1,dimension_measured,c29c09e6661e9984ed67b1474d54816d5a62eb91cc3f576fe67b6458ea0b9a89,61.99839621414139,1.0658141036401503e-13,61.99839621409059,61.97036391038373,61.99839621414139,measured,61.9984m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,61.99839621409059,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":13,""source_segment_key"":""fb0daf6d047745fb588253250211f81783f5b4c79a7acf8834cd72310eb98e35"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",61.99839621414139,,,
15,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,14,db8c48d0ae9f6dca86830898257c6f72402f16ec894c2cb098285e1efdf8fa11,line,ordered_wcs_vertices,72.72524642547525,2,72.72524642547525,cad2gis.bulge_tessellation.v1,dimension_measured,95d0646492dc043b3d9bd8cf59bb6a83e6a845dcd9c9c0d6f4b7dbae84c63ab0,72.72524642547432,-9.237055564881302e-13,72.7252464255221,72.69239577986912,72.72524642547432,measured,72.7252m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,72.7252464255221,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":14,""source_segment_key"":""db8c48d0ae9f6dca86830898257c6f72402f16ec894c2cb098285e1efdf8fa11"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",72.72524642547432,,,
16,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,15,a633a32dfb073d04aab949e947df2aa8440d287e04fe3c9789659c102ee09950,line,ordered_wcs_vertices,76.24578763199604,2,76.24578763199604,cad2gis.bulge_tessellation.v1,dimension_measured,11566a6a3a7ce09f23f551aa20262f5535b3bf17bd0fea08eea4867ce4867535,76.24578763199588,-1.5631940186722204e-13,76.24578763198024,76.21138313603025,76.24578763199588,measured,76.2458m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,76.24578763198024,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":15,""source_segment_key"":""a633a32dfb073d04aab949e947df2aa8440d287e04fe3c9789659c102ee09950"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",76.24578763199588,,,
17,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,16,76ef0ecf7db377604b0de201f92997a58a3c6b51a34612b2245c6b316c365e74,line,ordered_wcs_vertices,24.971725931646258,2,24.971725931646258,cad2gis.bulge_tessellation.v1,dimension_measured,3be6d89f0d40ea3ee06b9882e77048daf5af18f26642db5b51eeecab17506085,24.9717259316476,1.3429257705865894e-12,24.97172593161588,24.960465972707944,24.9717259316476,measured,24.9717m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,24.97172593161588,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":16,""source_segment_key"":""76ef0ecf7db377604b0de201f92997a58a3c6b51a34612b2245c6b316c365e74"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",24.9717259316476,,,
18,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,17,81577221657c76f25af0a1f40a8be8afc53dd55db1b5697fe2b8dc99675d7e00,line,ordered_wcs_vertices,32.671087984642604,2,32.671087984642604,cad2gis.bulge_tessellation.v1,dimension_measured,c88c34464dad4dee75fa5e837ea689814c766d23b15379590e847c9b0f722a20,32.67108798464324,6.394884621840902e-13,32.67108798459862,32.656362412612644,32.67108798464324,measured,32.6711m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,32.67108798459862,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":17,""source_segment_key"":""81577221657c76f25af0a1f40a8be8afc53dd55db1b5697fe2b8dc99675d7e00"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",32.67108798464324,,,
19,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,18,2c1e0d8669494bfd53bfd013bc7ad736ac3984d6f5dcab66e26541e65bc45025,line,ordered_wcs_vertices,38.10117934980681,2,38.10117934980681,cad2gis.bulge_tessellation.v1,dimension_measured,87f88e1b6eba05f8014db842193f6f6f9a3800fa7f90e8df50ce609b79e3316d,38.10117934980553,-1.2860823517257813e-12,38.10117934988746,38.08401504754419,38.10117934980553,measured,38.1012m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,38.10117934988746,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":18,""source_segment_key"":""2c1e0d8669494bfd53bfd013bc7ad736ac3984d6f5dcab66e26541e65bc45025"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",38.10117934980553,,,
20,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,19,60478a307c2126a4398e59de129eb80df11bb53f34c98348b552d7aa9cdc6b90,line,ordered_wcs_vertices,39.334280052130325,2,39.334280052130325,cad2gis.bulge_tessellation.v1,dimension_measured,894fe3ffb8fb9cf7c6a190b317c98cda57ff8810ba2f64d8623d3624b647d0a7,39.33428005212954,-7.815970093361102e-13,39.33428005207172,39.316570037106786,39.33428005212954,measured,39.3343m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,39.33428005207172,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":19,""source_segment_key"":""60478a307c2126a4398e59de129eb80df11bb53f34c98348b552d7aa9cdc6b90"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",39.33428005212954,,,
21,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,20,dc9250ea12d83e329f5115fd4d0bb79d940205bea08713f69ac9e39f2fae9f97,line,ordered_wcs_vertices,68.77214337084918,2,68.77214337084918,cad2gis.bulge_tessellation.v1,dimension_measured,69c1e2ab3df6af0a16c19c9de8fb21b0ca25cebe9072ef3a300fe8414c43c9b2,68.77214337084843,-7.531752999057062e-13,68.77214337085708,68.74120219731618,68.77214337084843,measured,68.7721m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,68.77214337085708,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":20,""source_segment_key"":""dc9250ea12d83e329f5115fd4d0bb79d940205bea08713f69ac9e39f2fae9f97"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",68.77214337084843,,,
22,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,21,3a9bf96e9bc25428b6ce7f01deb84b83fdec70eb372f1632352bc8e62ce0930b,line,ordered_wcs_vertices,65.39942137612603,2,65.39942137612603,cad2gis.bulge_tessellation.v1,dimension_measured,72f9f87eac4e6e5dd5db0f1a4c8d79a635bdcdebcfa75c611f760ce8312cf18c,65.39942137612525,-7.815970093361102e-13,65.39942137610313,65.37002397623942,65.39942137612525,measured,65.3994m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,65.39942137610313,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":21,""source_segment_key"":""3a9bf96e9bc25428b6ce7f01deb84b83fdec70eb372f1632352bc8e62ce0930b"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",65.39942137612525,,,
23,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,22,c452ad6334caef11bb205f8b9c7c32872d8ee4a37565c1a3d4ec0a78c47eaaff,line,ordered_wcs_vertices,46.53387822878306,2,46.53387822878306,cad2gis.bulge_tessellation.v1,dimension_measured,03e2fa9f0230bd731186619aede197c01de1117f9be06db6b91465a2e8d7d6ed,46.53387822878176,-1.3002932064409833e-12,46.53387822883432,46.51297605837186,46.53387822878176,measured,46.5339m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,46.53387822883432,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":22,""source_segment_key"":""c452ad6334caef11bb205f8b9c7c32872d8ee4a37565c1a3d4ec0a78c47eaaff"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",46.53387822878176,,,
24,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,23,fec41a59f9403e2122dd516f9d309433fed58bfd95029b7a9440a7ad8fde9ce2,line,ordered_wcs_vertices,37.660069171298275,2,37.660069171298275,cad2gis.bulge_tessellation.v1,dimension_measured,8e729f56a135248bb3d838ff5330779b15df587b03dc352417bd1a7f7b803d3c,37.66006917129744,-8.384404281969182e-13,37.66006917133857,37.64316212536234,37.66006917129744,measured,37.6601m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,37.66006917133857,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":23,""source_segment_key"":""fec41a59f9403e2122dd516f9d309433fed58bfd95029b7a9440a7ad8fde9ce2"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",37.66006917129744,,,
25,CABLE-CAD-1B15D2,e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c,8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4,1B15D2,FO 24 CORE LINE C - FDT 1,24,b4fcf69c9cdfbcddbe036bfc8a410b96e08eb93b6ecb1c05665dad584975d5bb,line,ordered_wcs_vertices,62.88578621303383,2,62.88578621303383,cad2gis.bulge_tessellation.v1,dimension_measured,5641f500da2693ffba44820138591eb59850082c7e93d54686aa3eaeccf3c451,62.88578621303532,1.4850343177386094e-12,62.88578621292478,62.857573991946936,62.88578621303532,measured,62.8858m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B15D2,,UNAVAILABLE,62.88578621292478,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8f0330ff308c105c7d26c878c40482c679bd0cc9c5342bfbc4a46960623ce6a4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""e6cb937b85c34aa267b056393721f4389de2ace6b9d16d89c54eaee14518900c"",""segment_index"":24,""source_segment_key"":""b4fcf69c9cdfbcddbe036bfc8a410b96e08eb93b6ecb1c05665dad584975d5bb"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",62.88578621303532,,,
