entity_key,source_handle,dwg_type,source_layer,text,canonical_disposition,delivery_feature_count,delivery_layers,meaning,definition_entity_key,definition_retained_in_canonical_ledger,instance_parent_keys,all_instance_parents_retained_in_canonical_ledger,instance_parent_dispositions
1ad832481542e8fbcdb3a7b26f1e6192bdc148bc49239a578c28fffdf3bb06cc,5F6,TEXT,Home Number,NN-100,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
1b86facccd1fcc0216e8b5747b5fcb0e7814471021f1dea0e22c06f23c86621d,5DC,TEXT,Home Number,NN-74,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
1b9735cfd77a3a56148c6f5ba6af4e7d2bf61e95d01d363b04d54548c440a253,12B6,TEXT,POLE ID FDT 2 73,MR.KLK5.P018,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
1bac5b4986773eef6d76212471d5f8befec73f72f84763a7e62123448193ab1d,3FE,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
1c016ac1c84aaa09652fd995da34d03a27c415e3597b1725aac714b20bfa2d2a,49B,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
1d853a1d0627127257884585412ad8a33a65b7b21403e9215d4143834ffe37c8,623,TEXT,0,JL. RAYA MADIUN-SURABAYA,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
1df664db6e841b76653ef93be7b3c38dae6824dc73f21df9b71a0cb493558044,581,TEXT,HP REDUCE,GUDANG-26,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
1e3a5be16ee16dc9de859a111ed19cb9ace8cdd1009c53c52afdee38fb9f44b0,57C,TEXT,HP REDUCE,GUDANG-21,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
1e6147ee55ac06de20111cf4d1e8977b508d2a1d19d56bfa63fbfb03f36ede2a,5CE,TEXT,Home Number,NN-61,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
1e72292b027ea5e04ee0587758ced7ab92835ec411ac1532a8e471b7bb31c761,39E,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
1ed55ec7bf3f46160f40123855984ef538d6b6e54d154774ebc5d7a08f05e956,5DB,TEXT,Home Number,NN-73,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
1eff0a4c931b3033b64130a9fbc50dbf07ddcaad86d58c6c3a166ab0360b583d,5B6,TEXT,Home Number,NN-39,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
1f2b838bb3d2f64c499a594d08e9ac43b335df4c5f0d19e0f6d2bf142b646859,13D6,LWPOLYLINE,SLING WIRE F2,,mapped,2,"{""CABLE"": 1, ""INFRASTRUCTURE"": 1}",delivered,,False,,False,
1f7bbb302d193b12838af5145dcb9bf190e20cdf66a552d98fc646177f1ac559,3CD,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
1f7e9c2e9aa9208497eb604901280d1dfe7c4bcb39fe4a25c51a51264f0fcb8d,579,TEXT,HP REDUCE,GUDANG-18,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
1ffd927d58dedb861333208eada761f52fae266df0907d62b450b3bcdddb16ee,492,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
204d277e4e90b368336b4ca4e450755adf28e8e8b674d729c6466ad31e0efe9d,600,TEXT,Home Number,NN-110,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
215787fa7d226655bdf1d6a383f0f44a9e71317f2e852a9e4579a9bdee702144,13A8,LWPOLYLINE,FAT_Info,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
21d22c816030875bc52baa87e59777c3e13eb2e1450c5ed88b98f6a01db0cd7c,13AD,LWPOLYLINE,FAT_Info,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2215cd0b5782d6ad4c57e8fbba764ea53602a9cc9d2676f0a22067cdf5a4404f,134C,TEXT,FAT 2 KMZ FDT 2,KTK5.086.A04,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
224b01f0a337f98be0ea28f9e7e43c6c172b352f3ec46d18cea4c93ab59f6ad0,136C,INSERT,FAT_Info FDT 2,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2324a999ceac354d606032f092198d1dd06ed9c25c1b67939c1915422111a09c,5F5,TEXT,Home Number,NN-99,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
23d273cd24db8fbde9dae9ff20b676528542c9efcca2cb4f95c663542b4c9dae,625,TEXT,0,JL. RAYA SAWUNGGALING,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
23ebbf2dfcf52e9ecf9484b7f22337364cd9fd8c16aad4396c87ccf2aaaf0cf9,37C,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
247a4e1778a13accbefb9771f81a858c5b46a05e4ed7a9740e555bf55a0c8878,39F,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
24ac0518a504a598e93a941e94a5afbc9fd19585b8901c2c783267b8ffb15ee7,575,TEXT,HP REDUCE,GUDANG-14,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
25a786888fa0ec681a6281fd5ede6de8a6260ecd122a6b8aa776e2888973363c,4BE,TEXT,Home Number,NN-1,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
264d77e2ef94d531697884cbaade925e050053f25be87d81189be1bebbdf46bc,C87,INSERT,EXT POLE,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
289c6be1320da0e1b9307d24027244dd6246c3224ef07da5b5de235364af2237,452,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
28c8054c072258b72fa047ed036627d1612bcd545faf2ceb3f416518670ea98a,3FD,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
28ff1fbb83b1ed3e1532863655283cbb38acd24cdd713e51f8c03f3bc3f254ee,39C,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2929b0391641205cf915140450c2c3ff03e443b7a627a8c1284a8287c0af2639,39A,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
29309a32cc5ded2a41bc5872b7ae7a7676c7ddb187556f7aa9be2493982b9471,1330,LWPOLYLINE,FAT AREA FDT 1,,mapped,1,"{""ZPM"": 1}",delivered,,False,,False,
2993dd32779ea30fedf96598f99bec06934a691d1b9621949fe51b391bf6d0ae,491,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
29dabf9f8573d92ee03d3d3e2ba36b789d891c5e4ce6865180fae017832eba02,40E,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2ab24093c67efedd9bd4e527b390dce540c512d65aeffa6669eae3ec0ac0fc82,42A,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2b67e36e342cb3fd76d14012c014906fd2d49dcd1340a99bd316633a85c0121f,3E2,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2b78e5d33125290cdac0937c6a744ccee8edeab88a7cb2bdfffd474ade9e3cbf,5C6,TEXT,Home Number,NN-55,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
2b81bf56a6e5857c11c56f714ccf1d2c516465fd36d1cff6d35efa0924fafc35,12DC,INSERT,NEW POLE FDT 1,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
2b88fe124fa66d44a10b3875d5da52f4512410b58d83a6888ef3483a0fb04c0f,137E,INSERT,FAT_Info FDT 2,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2c9db93132aba90c876b981354aecf3a882eab3a2b52a93e0135730e9c273920,47C,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2cc74a41f2d46e70cf15f9b9d55433d6c6cc41cf2e7601fd8418401247d009ed,1350,TEXT,FAT Code-FDT2,FAT A05,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
2d515ec6595240747368d0308d1cae860cd1a764efc40e4d31da187b4b4a3fd9,569,TEXT,HP REDUCE,GUDANG-2,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
2dd25c23d80ee8ac530df3d1835c5627389858ec782479d1f1b5bc89d66ec2b6,1390,INSERT,FAT_Info FDT 2,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2e0711ae5ff36a3a020f7fa9e82175601ea9e6f73757829bfe58b8c06193f1ad,443,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2e3ded58714e8d995598c4ebd6e399733212bbb048bfc4921550866a7bf60e5e,48A,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2ebba8284a4bbbe59557f418dd650c914ff0e576010abca479dc176082bb2ce7,BE4,INSERT,FAT_Info FDT 2,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2ec09345f0209deb55de319e96d3cadbc1a0f1a07f58680e3b93ae425f4a33f6,5F8,TEXT,Home Number,NN-102,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
2efa86f85ad117c77d5f1bc44d0998b2a1207e027f75555c4a467a56fd303ade,3A6,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
2f58ceca14e935616008aaa1bf4fb43ecf4f09fa8509c31e54df0e6ff717c1d9,41A,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
30118da86e609f580f81a38c6adae11bfffa1d10436b4eeda904651154388f33,1286,TEXT,POLE ID FDT 2 73,MR.KLK5.P022,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
30fa58c13eeb92d27353d5372fe728a20f7ae33d326169cbb7a97dd9d74f8e24,437,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
3168969fd9e38f6205c08c146c717fdd775896753091694c7bb3d79fac07fc93,42D,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
31acfa415688c28ade18b7ccbeeed54af537999b54c638438f69d3c0682c8266,1280,TEXT,POLE ID FDT 2 73,MR.KLK5.P025,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
336f56a4043e23ce9c50e5c1108a502e8a84cb3cfee16e2ffdcbf64020e89bf1,12C7,INSERT,NEW POLE FDT 1,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
33e611757609cf949f4e6412e378f9a5c20c6f98e7299093558e53d34d3268b7,611,TEXT,Home Number,NN-127,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
3422f2ee5272a5a744d6e8ed9354fca3edea3ca48dd628fbc591dee71e9b53f6,5AA,TEXT,Home Number,NN-27,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
36eeba0c2c64f5c6a037ef280b2c09db6412570b906a287260413cf42ee7797e,59D,TEXT,Home Number,NN-14,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
37811a91f9b246745be0046960c7b2a95c0ac844e4a46595b86279bdda9f1121,5DD,TEXT,Home Number,NN-75,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
384fa3dba361108816e8caf3dce38ebc689c49ac61c7e202e07466824937a17c,593,TEXT,Home Number,NN-4,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
3894ca6577a60932655f32d9abaf615c83349615296aaf017d427a5e2e71a3f6,5E9,TEXT,Home Number,NN-87,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
38d423ad0d95445053af4e69e9776f1f43c9eb2ed4d5919c640d28bed6dc124b,48F,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
39547be3757dc253f6e9324a8bd314cbf3443ce7ccac83c4ff378a1b6146763f,60D,TEXT,Home Number,NN-123,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
3962f12901957aeeda2f30d4467d8a4b6b2ba2c4825dd1a7ac9d7161e5804b60,13AC,LWPOLYLINE,FAT_Info,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
396549d30680a86b23d5643e65a3d683e1a883583fa437ec0d4849f6a7a16df0,429,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
39844ab87fdc104faf55f1125921be62692eb927760ce7b5be41c97cdb3555eb,12A4,TEXT,POLE ID 2.5,MR.KLK5.P030,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
39a0643374cb84c46e5d837160ad18fac52f77be601c34520cd46b0653862ede,5D2,TEXT,Home Number,NN-65,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
39cad77fa2dbd5338ffd6ff77a4cdfbe8ede3f1edd3604960478c9e23928664e,3E5,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
39e088e134bffa23b3f2c3fb1d686e873f9f2f45a9f9a3f7e53127c1b02e5916,1364,TEXT,FAT Code-FDT2,FAT C02,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
3a266663193314e082338ae2467fa71756ec91ce390ea4c0d4a2b23df5ee52c2,37D,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
3a61ebf8a38387d71fc342d68386ea146c20839ad7a59a4b9b86721c37683af0,13A7,LWPOLYLINE,FAT_Info,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
3aa92b6956d6d5765297da911d2dabdcdfc6b80361d1f5785bfd811d48f3792e,135B,TEXT,FAT 2 KMZ FDT 2,KTK5.086.B01,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
3b8f01ee8da3b7ed04f793c412490d1cdc1d5a969974bcdf7a3b0ebfa0164096,5DF,TEXT,Home Number,NN-77,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
3b92f81a2504fd389fad9d2dee1fba900548337bb14a8718ff4b0a73344b9cf0,622,TEXT,0,JL. RAYA MADIUN-SURABAYA,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
3d376b498d368f228ab08ae351fd0dad74b81978a0eb1f77188002afa9dfc71d,5F3,TEXT,Home Number,NN-97,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
3d802cb66e23f2e239209e12896f3a83b1b7e349d56fde14c35947668d2a45ff,5DE,TEXT,Home Number,NN-76,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
3dc26f7084d67480a924109dfc5cdbfb9f1bb12f7343b14e2b556deab01af1b0,13A3,LWPOLYLINE,FAT_Info,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
3dd179c90e30e9cd44b9e78ac3e843c7435772b7cc988253665cafb92aa8646c,41B,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
3f42010f33c6d078db4d185b8d2ecc9d22e6a9ef2fdf17baedbe9ac2ddab367f,45D,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
3fb361f228d524fe64ee60d58b6f84e73f452557bd21cd4207e4b65881317f51,5A0,TEXT,Home Number,NN-17,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
403e20a91e6e39b2963f20b1b84ce3d4a832ef1dec4441efaebf189e4a7d0edb,40C,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
40842f0dd1aee22cc0b413b5abb0562fca1693866d60326ff71ae9b92327196a,CF3,INSERT,NEW POLE FDT 1,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
40aba8e1e75041fb051580742db4899211835263bd9cf0ae9fad32dfb372054b,494,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
4150ebcbb7ef723c6de67e4fab4ec3b5a099866c8a14232fdc2d211fc307e6eb,132E,LWPOLYLINE,FAT AREA FDT 1,,mapped,1,"{""ZPM"": 1}",delivered,,False,,False,
425632090aa1c168c5fd1b19a18678a59da0226c771f1916f66d7c7836334010,1342,TEXT,FAT 2 KMZ FDT 2,KTK5.086.A02,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
42d00d7cd899c4e66030a1f8ef77fa05bcc4cd283640d2ddab0151cac62d12c3,42B,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
43f732c04b65cc40f2a072c2e6113aca92a039abd43153fa259d4d836608bba0,433,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
4577c883d17ed76fec42ed35ea27aa4fb665efeaebaf1a16a2b4b96efebc6e92,436,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
4677a2331aeadf13c0762b4e1e8e2db785f668fd2908d58cefd1645c8176bbb1,5B1,TEXT,Home Number,NN-34,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
46abd764d915df6e4c6b9a2be432b75e82f58f3fee3dbfd86b260fb062950483,5EE,TEXT,Home Number,NN-92,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
46e622c4ac0608593ebd2a21efa87925857bb320030733b1d0c16a30d4e4a1ac,13AB,LWPOLYLINE,FAT_Info,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
475daa261dac388e82755cab108c677edbc55667aaf9d51cf1ff209f7fc46a4c,59B,TEXT,Home Number,NN-12,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
47c1bfb00e3466677fdb1f07b65ab1b9fb64781b06c9a8b8f8eebfe9ed323350,389,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
480782c65b7b17039a02a825beceee46c6aad8a31a87aea7c6a8b5b6918eb620,1355,TEXT,FAT Code-FDT2,FAT B02,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
489e620c213dd67906d5ab6031a3865adb5ed6efa5cfc963a068120c9e16e0d6,5D1,TEXT,Home Number,NN-64,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
4943ca262e354afc6a4d92fb5ecf41e90ac913776993250fc43712091c42476e,608,TEXT,Home Number,NN-118,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
4a475038d450db5b197aae9200ca1026f458ce10ab873ebfc4ca2e6d44d34ca7,1372,INSERT,FAT_Info FDT 2,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
4afe671fa09e0e1936e9b44050c60a8e7e817015ba8660a9a58c5e8bb1501a9b,597,TEXT,Home Number,NN-8,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
4c4549811c49026c6e6b04e35cab5b2825fd1530e01e6bb2ba6ba348fc61b7e2,3E3,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
4d552242814e22e32012e9d7c268c7cc02f1c1be20570904d8189d0630147a05,419,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
4d92e31a7ea1b64b30a79040b56b2739b4dda748fa0a893619b7f3f88743e685,58E,TEXT,HP REDUCE,GUDANG-39,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
4e0b0c3f24449bf010b4acce7eabfe8474d30c8443f07184b73d66e79dabc4b5,3ED,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
4e6d236d5b6e58c738c69a9f8488a7f6690025c86e6c85ce33c6b4b7eb6cd2d8,12D9,INSERT,NEW POLE FDT 1,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
4f5f4d8ba4006e8854ad1357c08f0539b4885fe67ba082a356d770d92327cd03,387,LWPOLYLINE,0,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
