fid,CODE,route_key,source_entity_key,source_handle,source_layer,segment_index,source_segment_key,source_segment_kind,native_length_source,source_native_length_m,delivery_vertex_count,delivery_chord_length_native,materialization_policy_version,measurement_state,dimension_entity_key,measurement_native_m,measurement_delta_m,delivery_grid_length_m,geodesic_length_m,length_value_m,status,length_label,length_source,unit,schema_version,parent_cable_code,parent_display_label,parent_label_provenance,LONGUEUR,display_label,label_provenance,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m
11,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,3,3aca7173bc5e989a6a743b45114513e520e3dd913be7690f5d48905d8d657411,line,ordered_wcs_vertices,24.62327821334727,2,24.62327821334727,cad2gis.bulge_tessellation.v1,dimension_measured,39fc69904cc9a495babbcbe757085ca5ba4436abde82c2689297f6a87b34a6e5,25.0,0.3767217866527304,24.623278212416857,24.627906939639626,25.0,measured,25m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,24.623278212416857,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":3,""source_segment_key"":""3aca7173bc5e989a6a743b45114513e520e3dd913be7690f5d48905d8d657411"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",25.0,,,
12,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,4,9ff39ecdc302ee99a6a0702e1d101fefa8369c44ba39b89e9e2ee692e9f9add3,line,ordered_wcs_vertices,47.488424569046444,2,47.488424569046444,cad2gis.bulge_tessellation.v1,dimension_measured,c2a26c346ebfebcd82ce65fc99c7b37aa4f0f85114d6dcb3f6c5f34cb0761fb6,47.0,-0.48842456904644393,47.488424569077466,47.49735616255949,47.0,measured,47m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,47.488424569077466,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":4,""source_segment_key"":""9ff39ecdc302ee99a6a0702e1d101fefa8369c44ba39b89e9e2ee692e9f9add3"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",47.0,,,
13,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,5,bb4c55cc1db42a125dc51ec5c84e18d9c908b3a08f962374bdb1413adc871883,line,ordered_wcs_vertices,47.98824863260555,2,47.98824863260555,cad2gis.bulge_tessellation.v1,dimension_measured,6c2241357a426fb8e3a36731d7197558e50b628c1ccacf37838b81009f66bb61,48.0,0.011751367394452927,47.98824863287805,47.99728156919231,48.0,measured,48m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,47.98824863287805,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":5,""source_segment_key"":""bb4c55cc1db42a125dc51ec5c84e18d9c908b3a08f962374bdb1413adc871883"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",48.0,,,
14,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,6,616e6a344a732ee0209253c287ed0ea7ca682a116ebbb7eaf02e80cc9637b0a1,line,ordered_wcs_vertices,48.479993415181006,2,48.479993415181006,cad2gis.bulge_tessellation.v1,dimension_measured,83cdadb065eb01e1448407408dc758119792c487d1474a8e1f8e82b7a6d07a13,48.0,-0.47999341518100636,48.479993415153224,48.489126418670246,48.0,measured,48m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,48.479993415153224,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":6,""source_segment_key"":""616e6a344a732ee0209253c287ed0ea7ca682a116ebbb7eaf02e80cc9637b0a1"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",48.0,,,
15,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,7,3e37a06b9a4d33da9c50f4830e10a6fa842f1483b45a76cc242861bf2662b0a4,line,ordered_wcs_vertices,32.797359897765645,2,32.797359897765645,cad2gis.bulge_tessellation.v1,dimension_measured,d16fdb1b017e285bc47985711f1af246c597cc282e472cfaaecdc2ad3f04c717,33.0,0.2026401022343549,32.79735989727565,32.803540481362006,33.0,measured,33m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,32.79735989727565,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":7,""source_segment_key"":""3e37a06b9a4d33da9c50f4830e10a6fa842f1483b45a76cc242861bf2662b0a4"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",33.0,,,
16,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,8,7e55012d73c9d553e69efb2bbb80c76b867adefa6b67c01529b7327254fed22c,line,ordered_wcs_vertices,49.6314970199282,2,49.6314970199282,cad2gis.bulge_tessellation.v1,dimension_measured,7b716a8836141cf6ff2dd207e35917b2e07a3ba22786bf5aa61b58b673df5e8d,50.0,0.3685029800718027,49.63149701911167,49.64085012168222,50.0,measured,50m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,49.63149701911167,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":8,""source_segment_key"":""7e55012d73c9d553e69efb2bbb80c76b867adefa6b67c01529b7327254fed22c"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",50.0,,,
17,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,9,a281e0d9a109f54132bdf855ac218eb551cd5f423e2db6e82a6c46082040809c,line,ordered_wcs_vertices,42.36624772733399,2,42.36624772733399,cad2gis.bulge_tessellation.v1,dimension_measured,4cd278b4b0b25c424cb25f93fd68c154bae9c09223916032ea73ef921682fbf1,42.0,-0.3662477273339917,42.36624772726714,42.374235461873916,42.0,measured,42m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,42.36624772726714,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":9,""source_segment_key"":""a281e0d9a109f54132bdf855ac218eb551cd5f423e2db6e82a6c46082040809c"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",42.0,,,
18,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,10,444e4b973814e3157f086f88fcabd6996ddd8e732baf4e6d579c15592aa42a24,line,ordered_wcs_vertices,27.262068700860127,2,27.262068700860127,cad2gis.bulge_tessellation.v1,dimension_measured,163a2bd16e7a017e3e0ba42405be73a82bdd7e6ced6e09812aeef390db3473c1,27.0,-0.26206870086012657,27.26206870075301,27.267211730974,27.0,measured,27m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,27.26206870075301,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":10,""source_segment_key"":""444e4b973814e3157f086f88fcabd6996ddd8e732baf4e6d579c15592aa42a24"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",27.0,,,
19,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,11,17c3f03d24dbb5bfc0ea8ac3759c710f40f602c9d6f927cb53f6c88f47693d4c,line,ordered_wcs_vertices,15.430852873421596,2,15.430852873421596,cad2gis.bulge_tessellation.v1,dimension_measured,1e52710adf0df8914b69ce21252967b897ef046bdcd07f442bd17c440d858868,15.0,-0.43085287342159617,15.430852874448172,15.433764741826764,15.0,measured,15m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,15.430852874448172,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":11,""source_segment_key"":""17c3f03d24dbb5bfc0ea8ac3759c710f40f602c9d6f927cb53f6c88f47693d4c"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",15.0,,,
20,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,12,d50d4ea914e5431d1ada21088297f8c4193508d2434f851815ef7114bc0fcadb,line,ordered_wcs_vertices,62.32059282741595,2,62.32059282741595,cad2gis.bulge_tessellation.v1,dimension_measured,a8a1c3ec452004243d24cbf3d37fd387377bfaadddd4434989f04de090e0cd13,62.0,-0.3205928274159504,62.32059282744075,62.33236081755015,62.0,measured,62m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,62.32059282744075,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":12,""source_segment_key"":""d50d4ea914e5431d1ada21088297f8c4193508d2434f851815ef7114bc0fcadb"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",62.0,,,
21,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,13,45ab152109659f91397eb12e11b9efdc157bb7c6227806a654cbd6a8f4de0577,line,ordered_wcs_vertices,31.568369734929703,2,31.568369734929703,cad2gis.bulge_tessellation.v1,dimension_measured,92316f2d89ce221b3b13a927349b04a4374bbd1376dee2c32eee664da35f0c6c,32.0,0.43163026507029656,31.56836973324032,31.57433336469243,32.0,measured,32m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,31.56836973324032,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":13,""source_segment_key"":""45ab152109659f91397eb12e11b9efdc157bb7c6227806a654cbd6a8f4de0577"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",32.0,,,
22,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,14,bb7157fcd5b1481bdd6fe16cd905ee235fd676815eb43d3e3da13143602230bd,line,ordered_wcs_vertices,23.48978080576767,2,23.48978080576767,cad2gis.bulge_tessellation.v1,dimension_measured,6cd50f51a86b9782633087f11bbd4b870ae4b518a01e195b4cb60020b579a040,23.0,-0.48978080576766914,23.489780806337503,23.494218341287713,23.0,measured,23m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,23.489780806337503,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":14,""source_segment_key"":""bb7157fcd5b1481bdd6fe16cd905ee235fd676815eb43d3e3da13143602230bd"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",23.0,,,
23,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,15,4aab959ef68af2acfac9fe0406ded8293b323d2b17bf88ae794d2f8cfb64982b,line,ordered_wcs_vertices,23.44600491175509,2,23.44600491175509,cad2gis.bulge_tessellation.v1,dimension_measured,143306ed580d7aab23c0a5d9e273ecd5a5dbac67d1abb012d0427ebe45d06e7f,23.0,-0.4460049117550895,23.44600491167295,23.45043376181983,23.0,measured,23m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,23.44600491167295,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":15,""source_segment_key"":""4aab959ef68af2acfac9fe0406ded8293b323d2b17bf88ae794d2f8cfb64982b"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",23.0,,,
24,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,16,bf8c1abb6231240d99f03346a206ace09872400ea5a4ea628af231c0202ead77,line,ordered_wcs_vertices,42.45137301045914,2,42.45137301045914,cad2gis.bulge_tessellation.v1,dimension_measured,37eedd5068d478ee11c59b10e3a51613ef209014036a9dad62b111f9d067caa9,42.0,-0.45137301045914313,42.451373010607504,42.45938742719036,42.0,measured,42m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,42.451373010607504,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":16,""source_segment_key"":""bf8c1abb6231240d99f03346a206ace09872400ea5a4ea628af231c0202ead77"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",42.0,,,
25,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,17,3a06f9c8db3d9bdafa91c7c9c00b464eb255823ee3c74c01f230fe2adedd0283,line,ordered_wcs_vertices,46.89657957473782,2,46.89657957473782,cad2gis.bulge_tessellation.v1,dimension_measured,b4933061ab6b372b1ec593bd07a0bef5daad579c074bed91d326a67fa1dfd992,47.0,0.1034204252621791,46.896579574784646,46.9054264925962,47.0,measured,47m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,46.896579574784646,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":17,""source_segment_key"":""3a06f9c8db3d9bdafa91c7c9c00b464eb255823ee3c74c01f230fe2adedd0283"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",47.0,,,
26,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,18,b2ae6d51c860af0a249f481a78ac005c39d4ce5e12f877765da6d720a639da86,line,ordered_wcs_vertices,30.8659810273162,2,30.8659810273162,cad2gis.bulge_tessellation.v1,dimension_measured,0e913b0631df1685ea84ea74e3e61cb2b22e43ab88c6916362bdd9aceef96ee8,31.0,0.13401897268380125,30.865981027208893,30.871799963001873,31.0,measured,31m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,30.865981027208893,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":18,""source_segment_key"":""b2ae6d51c860af0a249f481a78ac005c39d4ce5e12f877765da6d720a639da86"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",31.0,,,
27,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,19,751410fb99b530d4beec61d79c6e04a224996dc7c16fc8d7a05d73b82c26e363,line,ordered_wcs_vertices,25.3346552117015,2,25.3346552117015,cad2gis.bulge_tessellation.v1,dimension_measured,23688dcb50b7dd51c414eaaf73118d15a223168568f3e340165ae0232e140fdf,25.0,-0.3346552117014987,25.334655211791574,25.339429104619075,25.0,measured,25m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,25.334655211791574,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":19,""source_segment_key"":""751410fb99b530d4beec61d79c6e04a224996dc7c16fc8d7a05d73b82c26e363"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",25.0,,,
28,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,20,a0408ce47c34967827fdb81f6bffb8aa3610842871bff25b6d1e90fd2a34b44d,line,ordered_wcs_vertices,30.82995286449152,2,30.82995286449152,cad2gis.bulge_tessellation.v1,dimension_measured,1bd5913cdc6d6bcab9936a372a0ed1d91257dd6d5f7c7283e1a8b9a57fd3a36a,31.0,0.17004713550847939,30.829952864002156,30.835759596003555,31.0,measured,31m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,30.829952864002156,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":20,""source_segment_key"":""a0408ce47c34967827fdb81f6bffb8aa3610842871bff25b6d1e90fd2a34b44d"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",31.0,,,
29,CABLE-CAD-A5E85,680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,21,aa4339cab37129e216a9cd34053f386fec38b6f7d9a03411884f674a5b30e999,line,ordered_wcs_vertices,41.93143161244539,2,41.93143161244539,cad2gis.bulge_tessellation.v1,dimension_measured,9041169020e384acb595409bfa40c1011ca6c53e07780adbb225f22d331ec0dc,42.0,0.06856838755461325,41.93143161203875,41.939325048686094,42.0,measured,42m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-A5E85,,UNAVAILABLE,41.93143161203875,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,-1,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""680c678e15a003b75b45f6d63a0939e1c623bf7b26174169bb32a0f8decc4245"",""segment_index"":21,""source_segment_key"":""aa4339cab37129e216a9cd34053f386fec38b6f7d9a03411884f674a5b30e999"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",42.0,,,
