fid,CODE,REF_PLAQUE,REGION,PROVINCE,VILLE,COMMUNE,CODE_POSTAL,NUMERO_VOIE,TYPE_VOIE,TYPE_BATIMENT,TYPE_CLIENT,NB_LOC_RES,NB_LOC_PRO,NB_LOC_TOT,RACCORDEMENT,STATUT,NB_ETAGE,COL_MONTANTE,SOUS_SOL,SOUS_SOL_COMMUN,BPE_CODE,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
11,NN-36,,,,,,,,,,,,,,,,,,,,,629508.8914929408,9313944.043276878,NN-36,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e24e99deac3a9ed534225c5444f6a4b50ffa289c35d05a46d5e7ba5d34018f7a,A4A7B,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e24e99deac3a9ed534225c5444f6a4b50ffa289c35d05a46d5e7ba5d34018f7a"",""max_displacement_m"":0.0}]",,,,,,
12,NN-300,,,,,,,,,,,,,,,,,,,,,630306.3817883654,9314240.891486274,NN-300,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,fb020b54e69d31d53fed87ea9ebf4c8da96ac68b886400ec2dcf66521b1e3278,A47F5,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""fb020b54e69d31d53fed87ea9ebf4c8da96ac68b886400ec2dcf66521b1e3278"",""max_displacement_m"":0.0}]",,,,,,
13,NN-172,,,,,,,,,,,,,,,,,,,,,629277.0281743144,9314074.493023677,NN-172,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,75c3b0722f615c003ad01e3d960733697468bc313ee62d7b37bf5df2735fd230,A4B35,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""75c3b0722f615c003ad01e3d960733697468bc313ee62d7b37bf5df2735fd230"",""max_displacement_m"":0.0}]",,,,,,
14,NN-410,,,,,,,,,,,,,,,,,,,,,629893.669684158,9314082.200176593,NN-410,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,40adca1514e4134e719c48b4901eb744e65b2bca4020327c5640f6f1e0a8bd82,A4981,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""40adca1514e4134e719c48b4901eb744e65b2bca4020327c5640f6f1e0a8bd82"",""max_displacement_m"":0.0}]",,,,,,
15,NN-134,,,,,,,,,,,,,,,,,,,,,630172.734414559,9314338.597923713,NN-134,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,c79743e8d47a7ccf3cc98d3e725a61de0fcda8b3ff2c27018dc71e7d9443e070,A48F5,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c79743e8d47a7ccf3cc98d3e725a61de0fcda8b3ff2c27018dc71e7d9443e070"",""max_displacement_m"":0.0}]",,,,,,
16,NN-361,,,,,,,,,,,,,,,,,,,,,630197.61962599,9314501.73708959,NN-361,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d8173034d3cd05bd4a1a200d0b8cdfc1e0b695e6b455c5b7c562bf38f70109c6,A4883,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""d8173034d3cd05bd4a1a200d0b8cdfc1e0b695e6b455c5b7c562bf38f70109c6"",""max_displacement_m"":0.0}]",,,,,,
17,NN-374,,,,,,,,,,,,,,,,,,,,,629937.2090287878,9314014.180682791,NN-374,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,f76db8e620a7260c3762930efe3a5d4ee59ada227f0ab7877f2ce367bdb5c1a3,A49C5,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""f76db8e620a7260c3762930efe3a5d4ee59ada227f0ab7877f2ce367bdb5c1a3"",""max_displacement_m"":0.0}]",,,,,,
18,NN-439,,,,,,,,,,,,,,,,,,,,,630055.5058492394,9313995.49317275,NN-439,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,891d1562ace01bbd9f9a2373e93b90e8828b5a2a470b28fc824ff416c7471cbc,A49E1,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""891d1562ace01bbd9f9a2373e93b90e8828b5a2a470b28fc824ff416c7471cbc"",""max_displacement_m"":0.0}]",,,,,,
19,NN-430,,,,,,,,,,,,,,,,,,,,,630026.7661405135,9313936.346628034,NN-430,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,a4f185fab6df85342a2876fe2297a5748ecbd8774633b0c83bab4150ce5ea536,A4A0F,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""a4f185fab6df85342a2876fe2297a5748ecbd8774633b0c83bab4150ce5ea536"",""max_displacement_m"":0.0}]",,,,,,
20,NN-447,,,,,,,,,,,,,,,,,,,,,629292.4994165489,9314025.368254038,NN-447,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,5f37ab0df4add97037c01e7a5b7c7a229bddf2bd29e13c54d3d043a90c3fae1a,A4B01,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""5f37ab0df4add97037c01e7a5b7c7a229bddf2bd29e13c54d3d043a90c3fae1a"",""max_displacement_m"":0.0}]",,,,,,
21,NN-292,,,,,,,,,,,,,,,,,,,,,630287.1481568763,9314203.678873163,NN-292,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b8fe42e0df537482495249ccd83252bd9e94491d0fa3116a2439b4a857f51cdc,A4801,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b8fe42e0df537482495249ccd83252bd9e94491d0fa3116a2439b4a857f51cdc"",""max_displacement_m"":0.0}]",,,,,,
22,NN-269,,,,,,,,,,,,,,,,,,,,,630280.9514232883,9314374.272892678,NN-269,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,925963d8ffd60ab6b0c1736da98656c0a2774cb007f6b50f7673626a0f8a3dea,A483B,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""925963d8ffd60ab6b0c1736da98656c0a2774cb007f6b50f7673626a0f8a3dea"",""max_displacement_m"":0.0}]",,,,,,
23,NN-450,,,,,,,,,,,,,,,,,,,,,629980.4160935496,9313995.65105665,NN-450,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,15af150e500907436d7a2acdc24b2a2c70d5a93e085bd4791d78c9370eb77f38,A49D7,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""15af150e500907436d7a2acdc24b2a2c70d5a93e085bd4791d78c9370eb77f38"",""max_displacement_m"":0.0}]",,,,,,
24,NN-342,,,,,,,,,,,,,,,,,,,,,630246.8589988289,9314518.687259426,NN-342,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7a8e5ccf628dbe347fff181217c517299c054652e32d813f1ee85641b5810a0f,A4877,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7a8e5ccf628dbe347fff181217c517299c054652e32d813f1ee85641b5810a0f"",""max_displacement_m"":0.0}]",,,,,,
25,NN-404,,,,,,,,,,,,,,,,,,,,,629782.8676855549,9314046.089074828,NN-404,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,80ece74a0eb04d559bd0de4bc25c153f9ed30fa67c85e9c673f04f8d94c20add,A49A1,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""80ece74a0eb04d559bd0de4bc25c153f9ed30fa67c85e9c673f04f8d94c20add"",""max_displacement_m"":0.0}]",,,,,,
26,NN-96,,,,,,,,,,,,,,,,,,,,,630002.1935914047,9314136.013697198,NN-96,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,10942aa964a4e8a1953af7b9a52188530b9b39a200de0cef4446c4971f4cccee,A4971,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""10942aa964a4e8a1953af7b9a52188530b9b39a200de0cef4446c4971f4cccee"",""max_displacement_m"":0.0}]",,,,,,
27,NN-66,,,,,,,,,,,,,,,,,,,,,630352.033659621,9314240.348315213,NN-66,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,978fb2f6b5891b00550ac05583860c4c60cda14349e3743bdf382bc1d80912c2,A47ED,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""978fb2f6b5891b00550ac05583860c4c60cda14349e3743bdf382bc1d80912c2"",""max_displacement_m"":0.0}]",,,,,,
28,NN-278,,,,,,,,,,,,,,,,,,,,,630225.8609215904,9314217.387836147,NN-278,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d6bbc132fce3f89364bf3e4963604bb0c54281e4ef5616e8f549b26861a11a36,A481B,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""d6bbc132fce3f89364bf3e4963604bb0c54281e4ef5616e8f549b26861a11a36"",""max_displacement_m"":0.0}]",,,,,,
29,NN-25,,,,,,,,,,,,,,,,,,,,,629489.9398480332,9313920.931005504,NN-25,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,4c620d353a13d46fa3516771526b35430fb16478680fd2d5c564cdc711451710,A4A65,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""4c620d353a13d46fa3516771526b35430fb16478680fd2d5c564cdc711451710"",""max_displacement_m"":0.0}]",,,,,,
30,NN-251,,,,,,,,,,,,,,,,,,,,,629366.4733510795,9314048.7716266,NN-251,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,13a11d448506f44c626ff1f0a5f9fe00d1465e991bd4db0defdce97900b27a0a,A4AF1,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""13a11d448506f44c626ff1f0a5f9fe00d1465e991bd4db0defdce97900b27a0a"",""max_displacement_m"":0.0}]",,,,,,
31,NN-91,,,,,,,,,,,,,,,,,,,,,629971.9214555462,9314104.503863998,NN-91,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7a052ac3b7e944c646457f8e924d8cdfe1dc9e95bf8711646369253b93e5c0c0,A4977,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7a052ac3b7e944c646457f8e924d8cdfe1dc9e95bf8711646369253b93e5c0c0"",""max_displacement_m"":0.0}]",,,,,,
32,NN-104,,,,,,,,,,,,,,,,,,,,,630010.726074516,9314154.514105657,NN-104,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,65fbac579a076256ef111dad375ccbf259a81bda5b587020d3aefae64b873000,A495F,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""65fbac579a076256ef111dad375ccbf259a81bda5b587020d3aefae64b873000"",""max_displacement_m"":0.0}]",,,,,,
33,NN-303,,,,,,,,,,,,,,,,,,,,,629856.188711283,9313847.701481108,NN-303,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7e5a0d5ebd6343905ee19108290b6bd08aa98bd74fad42dbc1ccabd20d70debe,A4A43,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7e5a0d5ebd6343905ee19108290b6bd08aa98bd74fad42dbc1ccabd20d70debe"",""max_displacement_m"":0.0}]",,,,,,
34,NN-301,,,,,,,,,,,,,,,,,,,,,630302.4320928606,9314255.014393572,NN-301,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,32c262dfdb13a2c50d12b8ea81afc15c39fcdec1586b551b2f1e6f329cd38f8e,A47F3,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""32c262dfdb13a2c50d12b8ea81afc15c39fcdec1586b551b2f1e6f329cd38f8e"",""max_displacement_m"":0.0}]",,,,,,
35,NN-346,,,,,,,,,,,,,,,,,,,,,630225.9165518997,9314509.849298425,NN-346,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d5c8747521216910b11cdceed565d6e2c7aefe366d3a8c0c6b97fd148afe9f73,A486F,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""d5c8747521216910b11cdceed565d6e2c7aefe366d3a8c0c6b97fd148afe9f73"",""max_displacement_m"":0.0}]",,,,,,
36,NN-153,,,,,,,,,,,,,,,,,,,,,630162.0494632061,9314507.131598113,NN-153,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,8b47757ee39e3484f1bda6cf720d36190540bb6dd41da198f26965e92b3209ed,A4899,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""8b47757ee39e3484f1bda6cf720d36190540bb6dd41da198f26965e92b3209ed"",""max_displacement_m"":0.0}]",,,,,,
37,NN-296,,,,,,,,,,,,,,,,,,,,,630298.3142955194,9314289.03120407,NN-296,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,7aa6301033e74fdb10c2325fcc901f8f090855b5c83c2e7fb229c1c532ec6698,A47FB,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7aa6301033e74fdb10c2325fcc901f8f090855b5c83c2e7fb229c1c532ec6698"",""max_displacement_m"":0.0}]",,,,,,
38,NN-15,,,,,,,,,,,,,,,,,,,,,629433.4388892857,9313920.34022345,NN-15,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,ebf89d2b4265393522bc1f57897ad829a59fa49357a6f6942678d6548dfcb066,A4A71,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""ebf89d2b4265393522bc1f57897ad829a59fa49357a6f6942678d6548dfcb066"",""max_displacement_m"":0.0}]",,,,,,
39,NN-367,,,,,,,,,,,,,,,,,,,,,629966.3815002395,9313976.46203916,NN-367,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,f8dc46fb96b223b510c518543156823c122aef2f0d396178b27b1acb88bd6233,A49F1,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""f8dc46fb96b223b510c518543156823c122aef2f0d396178b27b1acb88bd6233"",""max_displacement_m"":0.0}]",,,,,,
40,NN-247,,,,,,,,,,,,,,,,,,,,,629331.1925666942,9314052.050759219,NN-247,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,fbd21048d6d9dc95801d8195db7262919f1e2472d0d6031d914cf784e4667839,A4AF9,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""fbd21048d6d9dc95801d8195db7262919f1e2472d0d6031d914cf784e4667839"",""max_displacement_m"":0.0}]",,,,,,
41,NN-47,,,,,,,,,,,,,,,,,,,,,629731.1545680095,9313898.38118067,NN-47,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,828c8b7ffa13a6adf648c9553aa0e129f0fef9b616b7d6da05a4a3848da18d1d,A4A55,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""828c8b7ffa13a6adf648c9553aa0e129f0fef9b616b7d6da05a4a3848da18d1d"",""max_displacement_m"":0.0}]",,,,,,
42,NN-411,,,,,,,,,,,,,,,,,,,,,630036.2898908079,9313888.103083743,NN-411,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,dc60c3e24fca4a9a6c146b4f6762fb9b85d16abb78ea908d5ded3b3979ab473b,A4A23,Home Number RW 01 FDT 2,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""dc60c3e24fca4a9a6c146b4f6762fb9b85d16abb78ea908d5ded3b3979ab473b"",""max_displacement_m"":0.0}]",,,,,,
43,NN-288,,,,,,,,,,,,,,,,,,,,,630251.5705782854,9314187.79485816,NN-288,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3c833dc03b291275bbb81dd8af335d8d6e1512adbf56c48687ea2fdfe8768c51,A4809,Home Number RW 01 FDT 1,SOURCE_HOME_LABEL,6,,BYLAYER,-1,0.0,0.0,0.0,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""3c833dc03b291275bbb81dd8af335d8d6e1512adbf56c48687ea2fdfe8768c51"",""max_displacement_m"":0.0}]",,,,,,
