fid,CODE,NOM,REF_PLAQUE,TYPE,NATURE,HAUTEUR_APPUI,TYPE_APPUI,EFFORT_APPUI,NB_BOITIERS,STATUT,PROPRIETAIRE,GESTIONNAIRE,ADRESSSE,VILLE,CODE_POSTAL,COMMENT,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
11,MR.PTV.P024,,,,,,,,,,,,,,,,819936.3993653293,9896104.433066929,MR.PTV.P024,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,72b5c48e95b8fbacf77ffa325062449dc776ab8861dec1e19b6ceef934860715,4CF0C,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""72b5c48e95b8fbacf77ffa325062449dc776ab8861dec1e19b6ceef934860715"",""max_displacement_m"":0.0}]",,,,,,
12,MR.PTV.P025,,,,,,,,,,,,,,,,819907.3619240746,9896149.079701822,MR.PTV.P025,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,099f79f3bd1b85c38c889313cf43601aa4acae882ed11d2c71359b4d05dd09ef,4CE74,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""099f79f3bd1b85c38c889313cf43601aa4acae882ed11d2c71359b4d05dd09ef"",""max_displacement_m"":0.0}]",,,,,,
13,MR.PTV.P006,,,,,,,,,,,,,,,,819977.3079699393,9896313.49422984,MR.PTV.P006,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,fc10a96af2baf82e5734647f076b2484be5db2d2b442100136c457ec374b0478,4CE4C,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""fc10a96af2baf82e5734647f076b2484be5db2d2b442100136c457ec374b0478"",""max_displacement_m"":0.0}]",,,,,,
14,MR.PTV.P001,,,,,,,,,,,,,,,,819937.2297090654,9896196.52990728,MR.PTV.P001,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,a366967dec954d307283a2c550bff5986bae7fb16b93e6dacaea604bb6bbceee,4CE6C,NEW POLE 7m(4 inches),SOURCE_ASSET,3,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 4""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""a366967dec954d307283a2c550bff5986bae7fb16b93e6dacaea604bb6bbceee"",""max_displacement_m"":0.0}]",,,,,,
15,MR.PTV.P026,,,,,,,,,,,,,,,,819904.6747956066,9896113.886813296,MR.PTV.P026,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,3342afe08260a237538d0a6d4054e6b0432f9c5d248d54d44353b8ded1122b4c,4CF14,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""3342afe08260a237538d0a6d4054e6b0432f9c5d248d54d44353b8ded1122b4c"",""max_displacement_m"":0.0}]",,,,,,
16,MR.PTV.P018,,,,,,,,,,,,,,,,820001.5005940611,9896066.253354939,MR.PTV.P018,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,0c4e1061b8e9d0802d37528196bcae2ca9c4ce33644ef698a782b6491f1d334e,4CDBC,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""0c4e1061b8e9d0802d37528196bcae2ca9c4ce33644ef698a782b6491f1d334e"",""max_displacement_m"":0.0}]",,,,,,
17,MR.PTV.P046,,,,,,,,,,,,,,,,819902.1223051597,9896348.731154379,MR.PTV.P046,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,cac21d548ca26b99dc41759b1a5d756a9d8192d2ca7a10284a062761a06d1b3f,4CF7C,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""cac21d548ca26b99dc41759b1a5d756a9d8192d2ca7a10284a062761a06d1b3f"",""max_displacement_m"":0.0}]",,,,,,
18,MR.PTV.P031,,,,,,,,,,,,,,,,819864.9440773099,9896186.953415584,MR.PTV.P031,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,dc0ca8b82adfd1826598d6c86ed3de400d6bd9c62d949b9c96fa2ae52ee95a61,4CEDC,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""dc0ca8b82adfd1826598d6c86ed3de400d6bd9c62d949b9c96fa2ae52ee95a61"",""max_displacement_m"":0.0}]",,,,,,
19,MR.PTV.P021,,,,,,,,,,,,,,,,819965.607500113,9896111.241107237,MR.PTV.P021,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,efcb09f8e19235a1513d736d9fc615c7eda09de57fb02c002b3453bca20f3bc9,4CDCC,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""efcb09f8e19235a1513d736d9fc615c7eda09de57fb02c002b3453bca20f3bc9"",""max_displacement_m"":0.0}]",,,,,,
20,MR.PTV.P017,,,,,,,,,,,,,,,,820003.1614118088,9896102.189979784,MR.PTV.P017,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,365b3fdd9d9a873e39d6b8033039cfe3d9451488545ef8b6df9238d2113a0522,4CDF4,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""365b3fdd9d9a873e39d6b8033039cfe3d9451488545ef8b6df9238d2113a0522"",""max_displacement_m"":0.0}]",,,,,,
21,MR.PTV.P008,,,,,,,,,,,,,,,,820010.6267433863,9896254.264215885,MR.PTV.P008,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,950abb7913d3be6166ff2d8ebfabb8899f8c5b25396ded74a3091b542150ae7f,4CFC7,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""950abb7913d3be6166ff2d8ebfabb8899f8c5b25396ded74a3091b542150ae7f"",""max_displacement_m"":0.0}]",,,,,,
22,MR.PTV.P016,,,,,,,,,,,,,,,,820016.507326869,9896187.67097818,MR.PTV.P016,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,29e795090d2074e1dabe69c29084fa1478c85c5b5b45f3ea3e72d07384325f97,4CDE4,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""29e795090d2074e1dabe69c29084fa1478c85c5b5b45f3ea3e72d07384325f97"",""max_displacement_m"":0.0}]",,,,,,
23,MR.PTV.P007,,,,,,,,,,,,,,,,820003.0654313032,9896228.418783095,MR.PTV.P007,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,41444a0eb371965ec69478e20328d28bbc87a81b6cafa315077b23f57bcb9bf1,4CE24,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""41444a0eb371965ec69478e20328d28bbc87a81b6cafa315077b23f57bcb9bf1"",""max_displacement_m"":0.0}]",,,,,,
24,MR.PTV.P019,,,,,,,,,,,,,,,,820044.0289796231,9896062.93526756,MR.PTV.P019,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,81c005b9309f58524ce472f7c41ab8cb830e428e905fe20e9298d41397bafd19,4CF04,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""81c005b9309f58524ce472f7c41ab8cb830e428e905fe20e9298d41397bafd19"",""max_displacement_m"":0.0}]",,,,,,
25,MR.PTV.P040,,,,,,,,,,,,,,,,819895.2450936158,9896228.245813169,MR.PTV.P040,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,0b8856a07dfaae36fb60617749f070a0d0075a608170f033666d9250317f2899,4CE94,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""0b8856a07dfaae36fb60617749f070a0d0075a608170f033666d9250317f2899"",""max_displacement_m"":0.0}]",,,,,,
26,MR.PTV.P023,,,,,,,,,,,,,,,,819939.1355425388,9896148.491621254,MR.PTV.P023,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,4a2f55caec8f9245cb11b77ceee8c5654af597a94881b68213de7a0e104c5313,4CE04,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""4a2f55caec8f9245cb11b77ceee8c5654af597a94881b68213de7a0e104c5313"",""max_displacement_m"":0.0}]",,,,,,
27,MR.PTV.P011,,,,,,,,,,,,,,,,820013.6775141136,9896308.519871986,MR.PTV.P011,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,607bbbf8f25cbc2901c1f8784d4e063ccca30443f61c029953fbf882b61ec225,4CE3C,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""607bbbf8f25cbc2901c1f8784d4e063ccca30443f61c029953fbf882b61ec225"",""max_displacement_m"":0.0}]",,,,,,
28,MR.PTV.P020,,,,,,,,,,,,,,,,819961.9427514087,9896068.942463001,MR.PTV.P020,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,ded9a496ebe8f46c117a66ba83cd4b9dd52a7538eb227d298a40c1b253cd0408,4CDC4,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""ded9a496ebe8f46c117a66ba83cd4b9dd52a7538eb227d298a40c1b253cd0408"",""max_displacement_m"":0.0}]",,,,,,
29,MR.PTV.P051,,,,,,,,,,,,,,,,819938.0258554717,9896274.578818936,MR.PTV.P051,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,de1a2e44aadb061601c42cbdc252b8c3a1ad9f33438a7a6f7974773856edb084,4CE5C,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""de1a2e44aadb061601c42cbdc252b8c3a1ad9f33438a7a6f7974773856edb084"",""max_displacement_m"":0.0}]",,,,,,
30,MR.PTV.P039,,,,,,,,,,,,,,,,819887.3825086892,9896234.563522512,MR.PTV.P039,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,6b6180a7fe40abbe099421c3f65bff0956db9b442ce51b9c95f0af2e3b7be6c5,4CE9C,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""6b6180a7fe40abbe099421c3f65bff0956db9b442ce51b9c95f0af2e3b7be6c5"",""max_displacement_m"":0.0}]",,,,,,
31,MR.PTV.P009,,,,,,,,,,,,,,,,820043.9187046937,9896254.043221602,MR.PTV.P009,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,8f6257c387b26db4fc3d33da9195204e3e135d9ba0a098f1c05c190e359a0e64,4CFCF,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""8f6257c387b26db4fc3d33da9195204e3e135d9ba0a098f1c05c190e359a0e64"",""max_displacement_m"":0.0}]",,,,,,
32,MR.PTV.P050,,,,,,,,,,,,,,,,819941.6800192882,9896346.747293048,MR.PTV.P050,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,2d1ada332960d9966919845941661222c0188de112f6815688ec909495207b7f,4CF54,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""2d1ada332960d9966919845941661222c0188de112f6815688ec909495207b7f"",""max_displacement_m"":0.0}]",,,,,,
33,MR.PTV.P048,,,,,,,,,,,,,,,,819909.8041483911,9896275.776988927,MR.PTV.P048,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,58c6f0406eb0cfd84f90b93c7d3f2dfd4f4739242de967627147cd8f2310e04f,4CF94,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""58c6f0406eb0cfd84f90b93c7d3f2dfd4f4739242de967627147cd8f2310e04f"",""max_displacement_m"":0.0}]",,,,,,
34,MR.PTV.P049,,,,,,,,,,,,,,,,819940.2227733738,9896314.223794244,MR.PTV.P049,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,5733052d6a69915732057fe6380ed41bc4462dbac367e35ff5acb6c87d91411d,4CE54,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""5733052d6a69915732057fe6380ed41bc4462dbac367e35ff5acb6c87d91411d"",""max_displacement_m"":0.0}]",,,,,,
35,MR.PTV.P014,,,,,,,,,,,,,,,,820005.5243821592,9896145.031768726,MR.PTV.P014,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,d1bd239a2000a21de4d6c6d3db83a3db4dfe57af41fc78e18008dabc89af6ef2,4CDDC,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""d1bd239a2000a21de4d6c6d3db83a3db4dfe57af41fc78e18008dabc89af6ef2"",""max_displacement_m"":0.0}]",,,,,,
36,MR.PTV.P043,,,,,,,,,,,,,,,,819885.1248661145,9896316.170005308,MR.PTV.P043,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,270d1c5c4756523fc8a57cc50a53f9aa319e723d17abde30fbd34e7de564a3f7,4CF44,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""270d1c5c4756523fc8a57cc50a53f9aa319e723d17abde30fbd34e7de564a3f7"",""max_displacement_m"":0.0}]",,,,,,
37,MR.PTV.P002,,,,,,,,,,,,,,,,819937.7876792119,9896231.344559073,MR.PTV.P002,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,7ad13a1c8f016578132b2c3ec313e6f9341bd2b2aebeea3d2befe2644ea011f0,4CE64,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""7ad13a1c8f016578132b2c3ec313e6f9341bd2b2aebeea3d2befe2644ea011f0"",""max_displacement_m"":0.0}]",,,,,,
38,MR.PTV.P030,,,,,,,,,,,,,,,,819864.0035530342,9896159.422262788,MR.PTV.P030,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,df9d67f310360d39692cd7cad8ec582ea5526dd0aaabc4c48cbc002cbc4202d4,4CE84,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""df9d67f310360d39692cd7cad8ec582ea5526dd0aaabc4c48cbc002cbc4202d4"",""max_displacement_m"":0.0}]",,,,,,
39,MR.PTV.P022,,,,,,,,,,,,,,,,819966.4334470496,9896147.05555121,MR.PTV.P022,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,b408b052e36811f9528244bba49af0545333661d4db2067d31cd412c16c4021a,4CDD4,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""b408b052e36811f9528244bba49af0545333661d4db2067d31cd412c16c4021a"",""max_displacement_m"":0.0}]",,,,,,
40,MR.PTV.P032,,,,,,,,,,,,,,,,819867.5514445773,9896228.21097622,MR.PTV.P032,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,7007c40afef811997c37a08a8dbc49288d66f3f7ded710ecb1502fcca78592f6,4CED4,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""7007c40afef811997c37a08a8dbc49288d66f3f7ded710ecb1502fcca78592f6"",""max_displacement_m"":0.0}]",,,,,,
41,MR.PTV.P045,,,,,,,,,,,,,,,,819854.5232562737,9896348.031997548,MR.PTV.P045,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,339bfeb586f8e2f24be6322b657651b50d4c6f28158b8d12395c9f6760562279,4CF8C,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""339bfeb586f8e2f24be6322b657651b50d4c6f28158b8d12395c9f6760562279"",""max_displacement_m"":0.0}]",,,,,,
42,MR.PTV.P027,,,,,,,,,,,,,,,,819903.2414389553,9896083.660466094,MR.PTV.P027,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,1168144963f726b9328faeb2c86189c2f0c8c2bd481e90f11182b1e01fb2f8c8,4CF2C,NEW POLE 7m(2.5 inches),SOURCE_ASSET,200,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 2.5""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""1168144963f726b9328faeb2c86189c2f0c8c2bd481e90f11182b1e01fb2f8c8"",""max_displacement_m"":0.0}]",,,,,,
43,MR.PTV.P047,,,,,,,,,,,,,,,,819906.8695273171,9896315.131555056,MR.PTV.P047,DWG_DERIVED:pole-label-semantic|RULE:AI-ANNOTATION-ASSIGN-001,f7bf47f00b183e3262c3be229fb361b05bc79868f22613a707f36edc35aa35dc,4CF4C,NEW POLE 7m(3 inches),SOURCE_ASSET,4,,BYLAYER,-1,0.0,0.0,0.0,"PTECH:NP7 3""|ROT_QGIS:0.000000000","[{""operation"":""identity"",""source_entity_key"":""f7bf47f00b183e3262c3be229fb361b05bc79868f22613a707f36edc35aa35dc"",""max_displacement_m"":0.0}]",,,,,,
