fid,CODE,REF_PLAQUE,REGION,PROVINCE,VILLE,COMMUNE,CODE_POSTAL,NUMERO_VOIE,TYPE_VOIE,TYPE_BATIMENT,TYPE_CLIENT,NB_LOC_RES,NB_LOC_PRO,NB_LOC_TOT,RACCORDEMENT,STATUT,NB_ETAGE,COL_MONTANTE,SOUS_SOL,SOUS_SOL_COMMUN,BPE_CODE,X,Y,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
11,NN-108,,,,,,,,,,,,,,,,,,,,,12543708.832843296,-821481.7908812268,NN-108,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,df922800e111ee3a219c56d09ed5171ef1d455c2214ae98eae53cde0bc8682ef,5FE,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.4862600622721747,85.15642882704653,274.597710687685,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:274.597710688,"[{""operation"":""identity"",""source_entity_key"":""df922800e111ee3a219c56d09ed5171ef1d455c2214ae98eae53cde0bc8682ef"",""max_displacement_m"":0.0}]",,,,,,
12,NN-69,,,,,,,,,,,,,,,,,,,,,12543618.097248457,-821573.04701761,NN-69,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b5d58b0d3fd08747d79065a2351902679628d06ff27c8467235d05d3d7d28783,5D7,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,4.555860467128021,261.0315768169353,98.69623255993096,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:98.696232560,"[{""operation"":""identity"",""source_entity_key"":""b5d58b0d3fd08747d79065a2351902679628d06ff27c8467235d05d3d7d28783"",""max_displacement_m"":0.0}]",,,,,,
13,NN-19,,,,,,,,,,,,,,,,,,,,,12543718.505968442,-821606.5815259794,NN-19,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,6a707bf0fca00ba6554fff100243b37447b658de6af9e4e0f3de22871e4dee0e,5A2,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,6.073628224876041,347.9932636169312,11.867130666708073,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:11.867130667,"[{""operation"":""identity"",""source_entity_key"":""6a707bf0fca00ba6554fff100243b37447b658de6af9e4e0f3de22871e4dee0e"",""max_displacement_m"":0.0}]",,,,,,
14,NN-24,,,,,,,,,,,,,,,,,,,,,12543720.22794276,-821586.0832706346,NN-24,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,565d5a6d004b7d5fadee22e9e3203f05b28a3d409d81c19162d22d109b631767,5A7,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,6.073628224876041,347.9932636169312,11.867134059632711,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:11.867134060,"[{""operation"":""identity"",""source_entity_key"":""565d5a6d004b7d5fadee22e9e3203f05b28a3d409d81c19162d22d109b631767"",""max_displacement_m"":0.0}]",,,,,,
15,NN-84,,,,,,,,,,,,,,,,,,,,,12543756.427397793,-821535.7644194923,NN-84,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d1441e7fdce822f841e2478dcd59c166b0ff71728c86852bb835a3187fa2aceb,5E6,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.4862600622721747,85.15642882704653,274.59764231404154,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:274.597642314,"[{""operation"":""identity"",""source_entity_key"":""d1441e7fdce822f841e2478dcd59c166b0ff71728c86852bb835a3187fa2aceb"",""max_displacement_m"":0.0}]",,,,,,
16,NN-124,,,,,,,,,,,,,,,,,,,,,12543839.85269644,-821486.3967211338,NN-124,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b2faac8122c16002c707bd94c78b5ee40a3f5a597f7a31cc899e452ae7ea68b0,60E,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.4862600622721747,85.15642882704653,274.5975596076075,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:274.597559608,"[{""operation"":""identity"",""source_entity_key"":""b2faac8122c16002c707bd94c78b5ee40a3f5a597f7a31cc899e452ae7ea68b0"",""max_displacement_m"":0.0}]",,,,,,
17,NN-57,,,,,,,,,,,,,,,,,,,,,12543725.83871559,-821630.1358522361,NN-57,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b560bb55e004242652f21f97221489d365d1fc50fa2b368c1a469814ae8aa5ba,5C9,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.3861238335335448,79.4190455439664,280.2985886556084,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:280.298588656,"[{""operation"":""identity"",""source_entity_key"":""b560bb55e004242652f21f97221489d365d1fc50fa2b368c1a469814ae8aa5ba"",""max_displacement_m"":0.0}]",,,,,,
18,NN-128,,,,,,,,,,,,,,,,,,,,,12543868.910171367,-821503.8011171136,NN-128,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d32587b1dfc600e66106591a9839012e433c8d54fefbc37ecb08286ed07f88e8,612,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.4862600622721747,85.15642882704653,274.5975219210748,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:274.597521921,"[{""operation"":""identity"",""source_entity_key"":""d32587b1dfc600e66106591a9839012e433c8d54fefbc37ecb08286ed07f88e8"",""max_displacement_m"":0.0}]",,,,,,
19,NN-3,,,,,,,,,,,,,,,,,,,,,12543586.281177215,-821599.9171024816,NN-3,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,d49794fa474bddb8a98c8d8579068c1460703c589736c8449284cfbe52d5aaeb,592,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,6.073628224876041,347.9932636169312,11.867285614112928,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:11.867285614,"[{""operation"":""identity"",""source_entity_key"":""d49794fa474bddb8a98c8d8579068c1460703c589736c8449284cfbe52d5aaeb"",""max_displacement_m"":0.0}]",,,,,,
20,NN-5,,,,,,,,,,,,,,,,,,,,,12543600.336852595,-821568.7055086589,NN-5,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e231b107f6b35a143d6d6f68781ade8b6499f1490839c4e7a5a4755ecef90598,594,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,6.073628224876041,347.9932636169312,11.867277588494696,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:11.867277588,"[{""operation"":""identity"",""source_entity_key"":""e231b107f6b35a143d6d6f68781ade8b6499f1490839c4e7a5a4755ecef90598"",""max_displacement_m"":0.0}]",,,,,,
21,NN-112,,,,,,,,,,,,,,,,,,,,,12543735.525064955,-821483.8866949436,NN-112,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,034b1dea1882c8210edd78b8544c6919f6fbd3b1c80229cd0bba0dedde0c4947,602,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.4862600622721747,85.15642882704653,274.59767951395304,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:274.597679514,"[{""operation"":""identity"",""source_entity_key"":""034b1dea1882c8210edd78b8544c6919f6fbd3b1c80229cd0bba0dedde0c4947"",""max_displacement_m"":0.0}]",,,,,,
22,NN-104,,,,,,,,,,,,,,,,,,,,,12543638.714705018,-821477.4581575193,NN-104,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b7d6a563ebb57e0216eddf0dfc195184ebea5f903d4474a85ffa25d43333f46f,5FA,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.4862600622721747,85.15642882704653,274.5977920091351,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:274.597792009,"[{""operation"":""identity"",""source_entity_key"":""b7d6a563ebb57e0216eddf0dfc195184ebea5f903d4474a85ffa25d43333f46f"",""max_displacement_m"":0.0}]",,,,,,
23,NN-93,,,,,,,,,,,,,,,,,,,,,12543688.678374294,-821531.6440232728,NN-93,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,16725c36b10043fbc881504e1ee99c6f1cf768fb035f4f9ee3392520c91b93ce,5EF,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.4862600622721747,85.15642882704653,274.5977209296072,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:274.597720930,"[{""operation"":""identity"",""source_entity_key"":""16725c36b10043fbc881504e1ee99c6f1cf768fb035f4f9ee3392520c91b93ce"",""max_displacement_m"":0.0}]",,,,,,
24,NN-50,,,,,,,,,,,,,,,,,,,,,12543665.761302443,-821616.9242044117,NN-50,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,854a7dc1cf7d5355aa93a8d4fd943afe9a0f915f4820b98e4e17b250f9b26b48,5C1,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.3861238335335448,79.4190455439664,280.29866089394534,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:280.298660894,"[{""operation"":""identity"",""source_entity_key"":""854a7dc1cf7d5355aa93a8d4fd943afe9a0f915f4820b98e4e17b250f9b26b48"",""max_displacement_m"":0.0}]",,,,,,
25,NN-25,,,,,,,,,,,,,,,,,,,,,12543720.27427968,-821581.3049575487,NN-25,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e87df99ff2e4548ab3ea7483e58dde2acf712a6fdad5d6eb437ee78b474fd83c,5A8,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,6.073628224876041,347.9932636169312,11.867135267114378,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:11.867135267,"[{""operation"":""identity"",""source_entity_key"":""e87df99ff2e4548ab3ea7483e58dde2acf712a6fdad5d6eb437ee78b474fd83c"",""max_displacement_m"":0.0}]",,,,,,
26,NN-9,,,,,,,,,,,,,,,,,,,,,12543604.200171053,-821539.8941190309,NN-9,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,fde7185866b2f3a8a00c3951fe60fce7f3b3b3cf3e31f25db4b72269ff3c7ec4,598,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,6.073628224876041,347.9932636169312,11.867280655807411,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:11.867280656,"[{""operation"":""identity"",""source_entity_key"":""fde7185866b2f3a8a00c3951fe60fce7f3b3b3cf3e31f25db4b72269ff3c7ec4"",""max_displacement_m"":0.0}]",,,,,,
27,NN-33,,,,,,,,,,,,,,,,,,,,,12543695.935517982,-821562.3747659257,NN-33,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,bf8dc32fb1696365dc15701fcf91b86671102e27a6021f7f082fdabcdca57dab,5B0,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,6.073628224876041,347.9932636169312,11.867168463761676,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:11.867168464,"[{""operation"":""identity"",""source_entity_key"":""bf8dc32fb1696365dc15701fcf91b86671102e27a6021f7f082fdabcdca57dab"",""max_displacement_m"":0.0}]",,,,,,
28,NN-127,,,,,,,,,,,,,,,,,,,,,12543859.97395944,-821486.5300571908,NN-127,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,33e611757609cf949f4e6412e378f9a5c20c6f98e7299093558e53d34d3268b7,611,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.4862600622721747,85.15642882704653,274.59753650081825,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:274.597536501,"[{""operation"":""identity"",""source_entity_key"":""33e611757609cf949f4e6412e378f9a5c20c6f98e7299093558e53d34d3268b7"",""max_displacement_m"":0.0}]",,,,,,
29,NN-17,,,,,,,,,,,,,,,,,,,,,12543605.887470165,-821490.141795188,NN-17,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3fb361f228d524fe64ee60d58b6f84e73f452557bd21cd4207e4b65881317f51,5A0,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,6.073628224876041,347.9932636169312,11.867291893942832,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:11.867291894,"[{""operation"":""identity"",""source_entity_key"":""3fb361f228d524fe64ee60d58b6f84e73f452557bd21cd4207e4b65881317f51"",""max_displacement_m"":0.0}]",,,,,,
30,NN-46,,,,,,,,,,,,,,,,,,,,,12543637.107730815,-821611.0918896596,NN-46,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,87f505ad5032ec024fa96a38aca4a774b728dbd56e99bffa581c0290a8001eac,5BD,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.3861238335335448,79.4190455439664,280.29869508348617,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:280.298695083,"[{""operation"":""identity"",""source_entity_key"":""87f505ad5032ec024fa96a38aca4a774b728dbd56e99bffa581c0290a8001eac"",""max_displacement_m"":0.0}]",,,,,,
31,GUDANG-11,,,,,,,,,,,,,,,,,,,,,12543764.921284547,-821914.077318345,GUDANG-11,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,9c0dd656c625bbf3a53806a048e3b5c93a20802c68a230a1b796f428d6d2f149,572,HP REDUCE,SOURCE_HOME_LABEL,251,,BYLAYER,-1,6.10264176738171,349.6556171512295,10.194428247473073,ACI:251|LT:BYLAYER|LW:-1|ROT_QGIS:10.194428247,"[{""operation"":""identity"",""source_entity_key"":""9c0dd656c625bbf3a53806a048e3b5c93a20802c68a230a1b796f428d6d2f149"",""max_displacement_m"":0.0}]",,,,,,
32,GUDANG-25,,,,,,,,,,,,,,,,,,,,,12543829.783757977,-821666.0484213886,GUDANG-25,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b72eb81d352d9849894b1e1bbcbfc872936957e2a748b60ecdde02aa631b4670,580,HP REDUCE,SOURCE_HOME_LABEL,251,,BYLAYER,-1,6.10264176738171,349.6556171512295,10.194418506234754,ACI:251|LT:BYLAYER|LW:-1|ROT_QGIS:10.194418506,"[{""operation"":""identity"",""source_entity_key"":""b72eb81d352d9849894b1e1bbcbfc872936957e2a748b60ecdde02aa631b4670"",""max_displacement_m"":0.0}]",,,,,,
33,NN-53,,,,,,,,,,,,,,,,,,,,,12543699.294050844,-821624.5131682623,NN-53,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e8601faf4b3e01352f7655e833eb04f1c65b4f4cde7da6bf730bbde5b0198d16,5C4,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.3861238335335448,79.4190455439664,280.29862052506905,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:280.298620525,"[{""operation"":""identity"",""source_entity_key"":""e8601faf4b3e01352f7655e833eb04f1c65b4f4cde7da6bf730bbde5b0198d16"",""max_displacement_m"":0.0}]",,,,,,
34,NN-35,,,,,,,,,,,,,,,,,,,,,12543689.863697585,-821587.6116510796,NN-35,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,e4065f019d3b59451d3f16c780fe964a8ac978b9935726ae19feb3746ce67e65,5B2,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,6.073628224876041,347.9932636169312,11.867168862446068,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:11.867168862,"[{""operation"":""identity"",""source_entity_key"":""e4065f019d3b59451d3f16c780fe964a8ac978b9935726ae19feb3746ce67e65"",""max_displacement_m"":0.0}]",,,,,,
35,SPBU,,,,,,,,,,,,,,,,,,,,,12543980.691134077,-821483.3034131571,SPBU,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,4f72c13ea6744fc4b1920d5ff1ba431d368808494e41625f12afd3ef5b53daef,58F,HP REDUCE,SOURCE_HOME_LABEL,251,,BYLAYER,-1,1.6641586584307655,95.34926756823602,264.47132428084257,ACI:251|LT:BYLAYER|LW:-1|ROT_QGIS:264.471324281,"[{""operation"":""identity"",""source_entity_key"":""4f72c13ea6744fc4b1920d5ff1ba431d368808494e41625f12afd3ef5b53daef"",""max_displacement_m"":0.0}]",,,,,,
36,NN-101,,,,,,,,,,,,,,,,,,,,,12543609.31789593,-821480.1877989548,NN-101,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,b42e75e29beae35aa747c6a4731d9aaaebf2e0e8fc174805232928caee8af63b,5F7,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.4862600622721747,85.15642882704653,274.59782489936936,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:274.597824899,"[{""operation"":""identity"",""source_entity_key"":""b42e75e29beae35aa747c6a4731d9aaaebf2e0e8fc174805232928caee8af63b"",""max_displacement_m"":0.0}]",,,,,,
37,NN-45,,,,,,,,,,,,,,,,,,,,,12543625.00929301,-821608.9493993722,NN-45,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,8fbc27e6ef3d2b2b0136f2fe5882ea2d914325ffdc536c7388580430258102dc,5BC,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.3861238335335448,79.4190455439664,280.29870949899004,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:280.298709499,"[{""operation"":""identity"",""source_entity_key"":""8fbc27e6ef3d2b2b0136f2fe5882ea2d914325ffdc536c7388580430258102dc"",""max_displacement_m"":0.0}]",,,,,,
38,GUDANG-23,,,,,,,,,,,,,,,,,,,,,12543878.542106831,-821671.0219146055,GUDANG-23,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,6b927c27436e5358de45699da76838712e6bf0478bc92c326b00102ab5f87943,57E,HP REDUCE,SOURCE_HOME_LABEL,251,,BYLAYER,-1,6.10264176738171,349.6556171512295,10.194360793897337,ACI:251|LT:BYLAYER|LW:-1|ROT_QGIS:10.194360794,"[{""operation"":""identity"",""source_entity_key"":""6b927c27436e5358de45699da76838712e6bf0478bc92c326b00102ab5f87943"",""max_displacement_m"":0.0}]",,,,,,
39,NN-121,,,,,,,,,,,,,,,,,,,,,12543822.654777257,-821486.1059481567,NN-121,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,cb1dc4b8fe61ba0af828ed55d1b38b33923df6fb559e45f1c662e00d99bc7689,60B,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.4862600622721747,85.15642882704653,274.5975793195937,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:274.597579320,"[{""operation"":""identity"",""source_entity_key"":""cb1dc4b8fe61ba0af828ed55d1b38b33923df6fb559e45f1c662e00d99bc7689"",""max_displacement_m"":0.0}]",,,,,,
40,NN-77,,,,,,,,,,,,,,,,,,,,,12543730.905839687,-821502.8432691129,NN-77,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3b8f01ee8da3b7ed04f793c412490d1cdc1d5a969974bcdf7a3b0ebfa0164096,5DF,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,4.658830309665083,266.9313142114356,92.83438210382256,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:92.834382104,"[{""operation"":""identity"",""source_entity_key"":""3b8f01ee8da3b7ed04f793c412490d1cdc1d5a969974bcdf7a3b0ebfa0164096"",""max_displacement_m"":0.0}]",,,,,,
41,NN-27,,,,,,,,,,,,,,,,,,,,,12543723.171661839,-821566.1640178943,NN-27,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,3422f2ee5272a5a744d6e8ed9354fca3edea3ca48dd628fbc591dee71e9b53f6,5AA,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,6.073628224876041,347.9932636169312,11.86713589156928,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:11.867135892,"[{""operation"":""identity"",""source_entity_key"":""3422f2ee5272a5a744d6e8ed9354fca3edea3ca48dd628fbc591dee71e9b53f6"",""max_displacement_m"":0.0}]",,,,,,
42,NN-14,,,,,,,,,,,,,,,,,,,,,12543606.370831566,-821511.2568194646,NN-14,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,36eeba0c2c64f5c6a037ef280b2c09db6412570b906a287260413cf42ee7797e,59D,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,6.073628224876041,347.9932636169312,11.86728574432709,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:11.867285744,"[{""operation"":""identity"",""source_entity_key"":""36eeba0c2c64f5c6a037ef280b2c09db6412570b906a287260413cf42ee7797e"",""max_displacement_m"":0.0}]",,,,,,
43,NN-126,,,,,,,,,,,,,,,,,,,,,12543854.382766008,-821486.4088704179,NN-126,DWG_DIRECT:text|RULE:AI-IMB-LABEL-001,ae2ec9c3490007c3cc6d8b6188137d4b03813cb372dee6e45d9c8679d345f777,610,Home Number,SOURCE_HOME_LABEL,6,,BYLAYER,-1,1.4862600622721747,85.15642882704653,274.59754293224813,ACI:6|LT:BYLAYER|LW:-1|ROT_QGIS:274.597542932,"[{""operation"":""identity"",""source_entity_key"":""ae2ec9c3490007c3cc6d8b6188137d4b03813cb372dee6e45d9c8679d345f777"",""max_displacement_m"":0.0}]",,,,,,
