fid,CODE,route_key,source_entity_key,source_handle,source_layer,segment_index,source_segment_key,source_segment_kind,native_length_source,source_native_length_m,delivery_vertex_count,delivery_chord_length_native,materialization_policy_version,measurement_state,dimension_entity_key,measurement_native_m,measurement_delta_m,delivery_grid_length_m,geodesic_length_m,length_value_m,status,length_label,length_source,unit,schema_version,parent_cable_code,parent_display_label,parent_label_provenance,LONGUEUR,display_label,label_provenance,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m
11,CABLE-CAD-13DB,c06b4f068e3cd930f0a06a79ff785bb89d1fe4384691aec02eba12f98ca30eb4,777b615ee08c5c1f278038c9cd7fab8c8de65f3c7b4f5217a64dde97e1af4544,13DB,SLING WIRE F2,0,c56bcac9e50ed922be449bd189bfc7806fb9af4470f86b02c1fb4f5a2f322b9c,line,ordered_wcs_vertices,41.36916948958887,2,41.36916948958887,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,41.98136408593653,41.36804988327206,41.36916948958887,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-13DB,,UNAVAILABLE,41.98136408593653,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,13,0.0,0.0,359.78294738067626,CABLE:SLING WIRE|ROT_QGIS:359.782947381,"[{""operation"":""identity"",""source_entity_key"":""777b615ee08c5c1f278038c9cd7fab8c8de65f3c7b4f5217a64dde97e1af4544"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""c06b4f068e3cd930f0a06a79ff785bb89d1fe4384691aec02eba12f98ca30eb4"",""segment_index"":0,""source_segment_key"":""c56bcac9e50ed922be449bd189bfc7806fb9af4470f86b02c1fb4f5a2f322b9c"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",41.36916948958887,,,
12,CABLE-CAD-133B,c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03,be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17,133B,FO 24 CORE,0,32b1fbc557b1bc50ccbf11b3319f1d00c39403eca593908e9d94d9c7a2030ad6,line,ordered_wcs_vertices,23.58940307869204,2,23.58940307869204,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,23.94061430440875,23.588779568309363,23.58940307869204,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133B,,UNAVAILABLE,23.94061430440875,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7830685897098,CABLE:24|ROT_QGIS:359.783068590,"[{""operation"":""identity"",""source_entity_key"":""be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03"",""segment_index"":0,""source_segment_key"":""32b1fbc557b1bc50ccbf11b3319f1d00c39403eca593908e9d94d9c7a2030ad6"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",23.58940307869204,,,
13,CABLE-CAD-133B,c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03,be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17,133B,FO 24 CORE,1,ffb398eaf99f2283cc011bcedf86d0ab6c33d62837be373306e8a1be6c91d887,line,ordered_wcs_vertices,23.618877637075073,2,23.618877637075073,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,23.970968255714467,23.618253431922955,23.618877637075073,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133B,,UNAVAILABLE,23.970968255714467,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7830685897098,CABLE:24|ROT_QGIS:359.783068590,"[{""operation"":""identity"",""source_entity_key"":""be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03"",""segment_index"":1,""source_segment_key"":""ffb398eaf99f2283cc011bcedf86d0ab6c33d62837be373306e8a1be6c91d887"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",23.618877637075073,,,
14,CABLE-CAD-133B,c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03,be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17,133B,FO 24 CORE,2,00c10e4f761aa083b0dee1b2615c798323f2c8b56328634f1979db485685173e,line,ordered_wcs_vertices,16.685380017062393,2,16.685380017062393,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,16.83187671979332,16.684938450802534,16.685380017062393,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133B,,UNAVAILABLE,16.83187671979332,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7830685897098,CABLE:24|ROT_QGIS:359.783068590,"[{""operation"":""identity"",""source_entity_key"":""be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03"",""segment_index"":2,""source_segment_key"":""00c10e4f761aa083b0dee1b2615c798323f2c8b56328634f1979db485685173e"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",16.685380017062393,,,
15,CABLE-CAD-133B,c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03,be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17,133B,FO 24 CORE,3,2cadba706e96d66ba952c4cb87bb069622e2ce19f74870c8ee534b9303adab4b,line,ordered_wcs_vertices,43.019304118300084,2,43.019304118300084,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,43.375263417345565,43.018159830196986,43.019304118300084,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133B,,UNAVAILABLE,43.375263417345565,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7830685897098,CABLE:24|ROT_QGIS:359.783068590,"[{""operation"":""identity"",""source_entity_key"":""be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03"",""segment_index"":3,""source_segment_key"":""2cadba706e96d66ba952c4cb87bb069622e2ce19f74870c8ee534b9303adab4b"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",43.019304118300084,,,
16,CABLE-CAD-133B,c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03,be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17,133B,FO 24 CORE,4,7f2d107a39cf3d703bbc64c0790cd57861d1f98dc63f874b4eee9b4bb5228ec0,line,ordered_wcs_vertices,25.797356459673285,2,25.797356459673285,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,26.18001110844162,25.79666789350258,25.797356459673285,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133B,,UNAVAILABLE,26.18001110844162,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7830685897098,CABLE:24|ROT_QGIS:359.783068590,"[{""operation"":""identity"",""source_entity_key"":""be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03"",""segment_index"":4,""source_segment_key"":""7f2d107a39cf3d703bbc64c0790cd57861d1f98dc63f874b4eee9b4bb5228ec0"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",25.797356459673285,,,
17,CABLE-CAD-133B,c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03,be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17,133B,FO 24 CORE,5,328e70ac4f14ec4f23b2825704140643dc6c7286374a5307dcbf78647e8bfd94,line,ordered_wcs_vertices,25.766869588611822,2,25.766869588611822,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,26.147063201839465,25.76618224312213,25.766869588611822,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133B,,UNAVAILABLE,26.147063201839465,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7830685897098,CABLE:24|ROT_QGIS:359.783068590,"[{""operation"":""identity"",""source_entity_key"":""be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03"",""segment_index"":5,""source_segment_key"":""328e70ac4f14ec4f23b2825704140643dc6c7286374a5307dcbf78647e8bfd94"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",25.766869588611822,,,
18,CABLE-CAD-133B,c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03,be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17,133B,FO 24 CORE,6,fdbd7401343da9ef407e075edc52a96fe5fb9715b19d04213db503a4cd91661a,line,ordered_wcs_vertices,39.21242576063366,2,39.21242576063366,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,39.79648626868885,39.21138028295505,39.21242576063366,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133B,,UNAVAILABLE,39.79648626868885,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7830685897098,CABLE:24|ROT_QGIS:359.783068590,"[{""operation"":""identity"",""source_entity_key"":""be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03"",""segment_index"":6,""source_segment_key"":""fdbd7401343da9ef407e075edc52a96fe5fb9715b19d04213db503a4cd91661a"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",39.21242576063366,,,
19,CABLE-CAD-133B,c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03,be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17,133B,FO 24 CORE,7,24ab379b66c58ce0aabac282d959061f6d44b271f0090148eb4aa95ff5ad30c7,line,ordered_wcs_vertices,39.0376387111284,2,39.0376387111284,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,39.369797730240755,39.03660149695508,39.0376387111284,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133B,,UNAVAILABLE,39.369797730240755,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7830685897098,CABLE:24|ROT_QGIS:359.783068590,"[{""operation"":""identity"",""source_entity_key"":""be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03"",""segment_index"":7,""source_segment_key"":""24ab379b66c58ce0aabac282d959061f6d44b271f0090148eb4aa95ff5ad30c7"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",39.0376387111284,,,
20,CABLE-CAD-133B,c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03,be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17,133B,FO 24 CORE,8,7379bc9de7251eb78d3c17012d4613dc5a3cf016ab91178771ec638bc9ca7818,line,ordered_wcs_vertices,40.69139174535435,2,40.69139174535435,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,41.037498247859666,40.69031787931591,40.69139174535435,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133B,,UNAVAILABLE,41.037498247859666,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7830685897098,CABLE:24|ROT_QGIS:359.783068590,"[{""operation"":""identity"",""source_entity_key"":""be4e130f6781b75f2783337ca3b85ca1ec0e0d555bc74ba66c79bce05606ac17"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""c2b9e1cb78525f885f764a163a53609123300303b4f697a43ff4da7162ac6b03"",""segment_index"":8,""source_segment_key"":""7379bc9de7251eb78d3c17012d4613dc5a3cf016ab91178771ec638bc9ca7818"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",40.69139174535435,,,
