fid,CODE,route_key,source_entity_key,source_handle,source_layer,segment_index,source_segment_key,source_segment_kind,native_length_source,source_native_length_m,delivery_vertex_count,delivery_chord_length_native,materialization_policy_version,measurement_state,dimension_entity_key,measurement_native_m,measurement_delta_m,delivery_grid_length_m,geodesic_length_m,length_value_m,status,length_label,length_source,unit,schema_version,parent_cable_code,parent_display_label,parent_label_provenance,LONGUEUR,display_label,label_provenance,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m
43,CABLE-CAD-1B0BD8,25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,FO 24 CORE LINE A - FDT 1,23,6b8a849a6136bc97940d40ada3a13f8d14ff04a50607083cf5f962aec4eca4ce,line,ordered_wcs_vertices,42.73034710478938,2,42.73034710478938,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,42.73034710480733,42.710980408663765,42.73034710478938,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-1B0BD8,,UNAVAILABLE,42.73034710480733,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4"",""segment_index"":23,""source_segment_key"":""6b8a849a6136bc97940d40ada3a13f8d14ff04a50607083cf5f962aec4eca4ce"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",42.73034710478938,,,
44,CABLE-CAD-1B0BD8,25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,FO 24 CORE LINE A - FDT 1,24,f7e203d0e3fd6f85da2f3b2f7ee43b209e1b76c37fa16f1160e8d0b39be10521,line,ordered_wcs_vertices,37.75769739899331,2,37.75769739899331,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,37.75769739892443,37.740594173987326,37.75769739899331,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-1B0BD8,,UNAVAILABLE,37.75769739892443,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4"",""segment_index"":24,""source_segment_key"":""f7e203d0e3fd6f85da2f3b2f7ee43b209e1b76c37fa16f1160e8d0b39be10521"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",37.75769739899331,,,
45,CABLE-CAD-1B0BD8,25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,FO 24 CORE LINE A - FDT 1,25,e1c4a7752017fbd1c2bbec81dfc1b6a19915a00961371a9d78fcc092033942f2,line,ordered_wcs_vertices,2.200000000000055,2,2.200000000000055,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,2.2000000000860647,2.1990037132279165,2.200000000000055,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-1B0BD8,,UNAVAILABLE,2.2000000000860647,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4"",""segment_index"":25,""source_segment_key"":""e1c4a7752017fbd1c2bbec81dfc1b6a19915a00961371a9d78fcc092033942f2"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",2.200000000000055,,,
46,CABLE-CAD-1B0BD8,25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,FO 24 CORE LINE A - FDT 1,26,f4d79b56b662e79fa20275236e8194236e93d17f873e44b01dfd5b5ce545bec2,line,ordered_wcs_vertices,37.398873690610735,2,37.398873690610735,cad2gis.bulge_tessellation.v1,dimension_measured,93ddf285928366ed52cc3699d722770e0b4f57ded7c25cee655bc489d63988e8,37.39887369061034,-3.979039320256561e-13,37.39887369057171,37.38193293210766,37.39887369061034,measured,37.3989m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B0BD8,,UNAVAILABLE,37.39887369057171,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4"",""segment_index"":26,""source_segment_key"":""f4d79b56b662e79fa20275236e8194236e93d17f873e44b01dfd5b5ce545bec2"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",37.39887369061034,,,
47,CABLE-CAD-1B0BD8,25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,FO 24 CORE LINE A - FDT 1,27,5f05acb9359155c8c36c672ddfca66ecbeb4b4bb2967e8332da437db5c1d9c66,line,ordered_wcs_vertices,42.609986562441364,2,42.609986562441364,cad2gis.bulge_tessellation.v1,dimension_measured,6ff7d24799da7d575898bcf18650d141b67da6b7d47c6390edeb76ee92366b90,42.60998656244919,7.823075520718703e-12,42.60998656248864,42.59067439839164,42.60998656244919,measured,42.61m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B0BD8,,UNAVAILABLE,42.60998656248864,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4"",""segment_index"":27,""source_segment_key"":""5f05acb9359155c8c36c672ddfca66ecbeb4b4bb2967e8332da437db5c1d9c66"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",42.60998656244919,,,
48,CABLE-CAD-1B0BD8,25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,FO 24 CORE LINE A - FDT 1,28,e38001cc5a5e0416e1a5c84b40adf38ac5026668f1d653a35b36f4f44b11bc1c,line,ordered_wcs_vertices,36.58217571350009,2,36.58217571350009,cad2gis.bulge_tessellation.v1,dimension_measured,49fb5f3e028335340ed01414a7421a3f201db8e804a831d8c70b84ee9ad4aff5,36.58217571349996,-1.3500311979441904e-13,36.582175713523846,36.56558984461971,36.58217571349996,measured,36.5822m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B0BD8,,UNAVAILABLE,36.582175713523846,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4"",""segment_index"":28,""source_segment_key"":""e38001cc5a5e0416e1a5c84b40adf38ac5026668f1d653a35b36f4f44b11bc1c"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",36.58217571349996,,,
49,CABLE-CAD-1B0BD8,25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,FO 24 CORE LINE A - FDT 1,29,38b9aef16a1d5b4ffcdc9b2e25d93f717e3a89de93d3878cea3d02e6ffc63364,line,ordered_wcs_vertices,28.114688315501265,2,28.114688315501265,cad2gis.bulge_tessellation.v1,dimension_measured,7c2baeb79aafd17c64c964ab4c79785a4c0492a3916e363d31360d158b34bace,28.11468831550155,2.8421709430404007e-13,28.114688315487538,28.101940713273226,28.11468831550155,measured,28.1147m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B0BD8,,UNAVAILABLE,28.114688315487538,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4"",""segment_index"":29,""source_segment_key"":""38b9aef16a1d5b4ffcdc9b2e25d93f717e3a89de93d3878cea3d02e6ffc63364"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",28.11468831550155,,,
50,CABLE-CAD-1B0BD8,25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,FO 24 CORE LINE A - FDT 1,30,c836e1cb903ce33da18ddc54730403c438271e3dd48c9c51404497af7b67a1e2,line,ordered_wcs_vertices,55.191636998968676,2,55.191636998968676,cad2gis.bulge_tessellation.v1,dimension_measured,78faaf0101cbba9483b5dc52c43b70f2db24e121decc48e19a9cbf62d40a7c43,55.19163699896671,-1.9682033780554775e-12,55.191636998976065,55.166616784824015,55.19163699896671,measured,55.1916m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B0BD8,,UNAVAILABLE,55.191636998976065,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4"",""segment_index"":30,""source_segment_key"":""c836e1cb903ce33da18ddc54730403c438271e3dd48c9c51404497af7b67a1e2"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",55.19163699896671,,,
51,CABLE-CAD-1B0BD8,25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,FO 24 CORE LINE A - FDT 1,31,8f575f1625eb4958f5520f11ac833b2e38901a2ae94999bbba73da3d9d7cc0fa,line,ordered_wcs_vertices,23.31496849812223,2,23.31496849812223,cad2gis.bulge_tessellation.v1,dimension_measured,15f5d68c92ae5b2e42304ac1317cd8adc40f1474d09c963780707545737c9e08,23.31496849811992,-2.3092638912203256e-12,23.314968498103596,23.304402925750175,23.31496849811992,measured,23.315m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B0BD8,,UNAVAILABLE,23.314968498103596,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4"",""segment_index"":31,""source_segment_key"":""8f575f1625eb4958f5520f11ac833b2e38901a2ae94999bbba73da3d9d7cc0fa"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",23.31496849811992,,,
52,CABLE-CAD-1B0BD8,25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,FO 24 CORE LINE A - FDT 1,32,c2deb15f6d3d91f693d7e030b22f8afeb6e41973aef7bf33b45b798a531d4884,line,ordered_wcs_vertices,51.76127028666007,2,51.76127028666007,cad2gis.bulge_tessellation.v1,dimension_measured,cfb01278948beb25dccb75f4030398cc281dbd52bf77c6f3709c058a8fb2c571,51.76127028666451,4.440892098500626e-12,51.76127028669652,51.73782599733427,51.76127028666451,measured,51.7613m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B0BD8,,UNAVAILABLE,51.76127028669652,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4"",""segment_index"":32,""source_segment_key"":""c2deb15f6d3d91f693d7e030b22f8afeb6e41973aef7bf33b45b798a531d4884"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",51.76127028666451,,,
53,CABLE-CAD-1B0BD8,25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,FO 24 CORE LINE A - FDT 1,33,358a3c4cd4e2f403ef1505177aa51624b5ffad3e3e355d3a9bd55e3209c9c11d,line,ordered_wcs_vertices,32.577094496830405,2,32.577094496830405,cad2gis.bulge_tessellation.v1,dimension_measured,7a2a156426056b592df10959dd0ec4ea8a2451b2f3c10b8f2f6789292b27e1f5,32.57709449683171,1.3073986337985843e-12,32.57709449676252,32.562348089090136,32.57709449683171,measured,32.5771m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B0BD8,,UNAVAILABLE,32.57709449676252,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4"",""segment_index"":33,""source_segment_key"":""358a3c4cd4e2f403ef1505177aa51624b5ffad3e3e355d3a9bd55e3209c9c11d"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",32.57709449683171,,,
54,CABLE-CAD-1B0BD8,25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,FO 24 CORE LINE A - FDT 1,34,e87d650030c52e3e08ec85d6157c03f6d90d8287154f380b2e698f3a7195f3de,line,ordered_wcs_vertices,43.2757152645128,2,43.2757152645128,cad2gis.bulge_tessellation.v1,dimension_measured,b14de80eb2b48666d85dd717f51ed4c137e0e86d6e25fd73971fbc7aca4758e2,43.27571526451175,-1.0444978215673473e-12,43.27571526456185,43.256129227906015,43.27571526451175,measured,43.2757m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B0BD8,,UNAVAILABLE,43.27571526456185,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,90,,BYLAYER,-1,0.0,0.0,0.0,CABLE:24|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""25dce1ea875942add3a7353bdf3b00ecc7fef9ce80b60b0971d7bd32960cfea4"",""segment_index"":34,""source_segment_key"":""e87d650030c52e3e08ec85d6157c03f6d90d8287154f380b2e698f3a7195f3de"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",43.27571526451175,,,
55,CABLE-CAD-1B3406,37f871afbf969d08d57979c36aba617c42f34f61eceb20bde3df57110b0933d2,088e1324db3029d23ef2880a6f82f18aa8aebd581ebb4cd52168afa9f40fd90a,1B3406,SLING WIRE,0,117ee9d6f6bc80d49317547927de8679ca34483d9e6e278ed3c55a23c6b2763d,line,ordered_wcs_vertices,41.93252828596656,2,41.93252828596656,cad2gis.bulge_tessellation.v1,dimension_measured,864da86b98dc4505cd7dbdaccbf39576d2f0addd01146109e9dcc7098ab5cc11,41.93252828596633,-2.3447910280083306e-13,41.932528285962476,41.91357152896978,41.93252828596633,measured,41.9325m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B3406,,UNAVAILABLE,41.932528285962476,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,-1,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""088e1324db3029d23ef2880a6f82f18aa8aebd581ebb4cd52168afa9f40fd90a"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""37f871afbf969d08d57979c36aba617c42f34f61eceb20bde3df57110b0933d2"",""segment_index"":0,""source_segment_key"":""117ee9d6f6bc80d49317547927de8679ca34483d9e6e278ed3c55a23c6b2763d"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",41.93252828596633,,,
56,CABLE-CAD-1B2A04,38c74ee16f020fb802dab443640473f1a88589668cbbb448805ed31476f7a209,10513cc77de4c9ecfcb2cee81a419e6e71ebaaed0c8aad4ad776440bcb1ea5ed,1B2A04,SLING WIRE,0,cba9a3ea7d179d04a9700c34773c9dbe09cae36410083e5eca8d5435e95f1153,line,ordered_wcs_vertices,40.09074328570369,2,40.09074328570369,cad2gis.bulge_tessellation.v1,dimension_measured,e14afc9feca5602dc139575f02a82b4b523a9cec23494b2e6090fe97ee27b298,40.09074328570387,1.8474111129762605e-13,40.09074328569315,40.072821122411405,40.09074328570387,measured,40.0907m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B2A04,,UNAVAILABLE,40.09074328569315,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,-1,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""10513cc77de4c9ecfcb2cee81a419e6e71ebaaed0c8aad4ad776440bcb1ea5ed"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""38c74ee16f020fb802dab443640473f1a88589668cbbb448805ed31476f7a209"",""segment_index"":0,""source_segment_key"":""cba9a3ea7d179d04a9700c34773c9dbe09cae36410083e5eca8d5435e95f1153"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",40.09074328570387,,,
57,CABLE-CAD-1B24D5,39eb37eaf8b8cd01ca2afb67c1202188c48877797fb52eb64ef6caa67d08b6e7,c6ab7a3870b47f35b41001da7efed04597b5860709ab8b7a94955659702842bf,1B24D5,SLING WIRE,0,1a57624bd9e4374eb7ec5ec42d21b94edc5c48d2cb8e41db9b3b5fdfe84e66fa,line,ordered_wcs_vertices,33.34798714212692,2,33.34798714212692,cad2gis.bulge_tessellation.v1,dimension_measured,d8305b5efc7a8f5a7209ab00faf5e8dac4ccf1a85e9319c03b5a186ad7b4fd82,33.34798714212684,-7.815970093361102e-14,33.34798714216616,33.33294348001555,33.34798714212684,measured,33.348m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B24D5,,UNAVAILABLE,33.34798714216616,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,-1,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""c6ab7a3870b47f35b41001da7efed04597b5860709ab8b7a94955659702842bf"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""39eb37eaf8b8cd01ca2afb67c1202188c48877797fb52eb64ef6caa67d08b6e7"",""segment_index"":0,""source_segment_key"":""1a57624bd9e4374eb7ec5ec42d21b94edc5c48d2cb8e41db9b3b5fdfe84e66fa"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",33.34798714212684,,,
58,CABLE-CAD-1B2A07,3a015069e0b08b1263b854c8c3d0e02cd04fbfc490e960b45ed8fe6b6cb517a8,1d8adec9661a5b3acf74ee31826f9868864ab6b58fe2feef420d705f0d58c670,1B2A07,SLING WIRE,0,a28f2f60f00d8d4c83b7987740593027e83143ca9ca0a92da5ba60a61ebc5f15,line,ordered_wcs_vertices,18.897971015641673,2,18.897971015641673,cad2gis.bulge_tessellation.v1,dimension_measured,5732524dc89741ad4df292c6b6214eef610a7faaa15545437701f581b8a1cf1d,18.89797101564182,1.4566126083082054e-13,18.897971015728917,18.889540054423144,18.89797101564182,measured,18.898m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B2A07,,UNAVAILABLE,18.897971015728917,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,-1,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""1d8adec9661a5b3acf74ee31826f9868864ab6b58fe2feef420d705f0d58c670"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""3a015069e0b08b1263b854c8c3d0e02cd04fbfc490e960b45ed8fe6b6cb517a8"",""segment_index"":0,""source_segment_key"":""a28f2f60f00d8d4c83b7987740593027e83143ca9ca0a92da5ba60a61ebc5f15"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",18.89797101564182,,,
59,CABLE-CAD-1B2A07,3a015069e0b08b1263b854c8c3d0e02cd04fbfc490e960b45ed8fe6b6cb517a8,1d8adec9661a5b3acf74ee31826f9868864ab6b58fe2feef420d705f0d58c670,1B2A07,SLING WIRE,1,558487547a75df76c4c03f94b6583ccd92eb94d8bb3e033d21a0ee8a577e5ffd,line,ordered_wcs_vertices,34.98815018893785,2,34.98815018893785,cad2gis.bulge_tessellation.v1,dimension_measured,758e4cbf67cf4cf3bd98ae66d35521fdec25d0b71e54c3f535e971bf9fb5090a,34.98815018893674,-1.1084466677857563e-12,34.98815018885664,34.97254153817203,34.98815018893674,measured,34.9882m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B2A07,,UNAVAILABLE,34.98815018885664,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,-1,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""1d8adec9661a5b3acf74ee31826f9868864ab6b58fe2feef420d705f0d58c670"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""3a015069e0b08b1263b854c8c3d0e02cd04fbfc490e960b45ed8fe6b6cb517a8"",""segment_index"":1,""source_segment_key"":""558487547a75df76c4c03f94b6583ccd92eb94d8bb3e033d21a0ee8a577e5ffd"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",34.98815018893674,,,
60,CABLE-CAD-1B3408,3a122e3d69c05327252f1883866e41a73b29e64b9bef9efebe935a64eaae28ba,23389d4b32f5b5c490131c9e2048cfa844bdc8833be8ef6f5772758101024b86,1B3408,SLING WIRE,0,a9830f958efa00849a679efc0de257819020b9f4b9d600f6f9277b90d9b020f1,line,ordered_wcs_vertices,26.538814425558535,2,26.538814425558535,cad2gis.bulge_tessellation.v1,dimension_measured,2984e93736d9b41558c2865aaf3430f3740ae89f8f06fd910f846c778f613233,26.53881442555758,-9.556799795973347e-13,26.538814425562187,26.526807445366117,26.53881442555758,measured,26.5388m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-1B3408,,UNAVAILABLE,26.538814425562187,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,-1,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""23389d4b32f5b5c490131c9e2048cfa844bdc8833be8ef6f5772758101024b86"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""3a122e3d69c05327252f1883866e41a73b29e64b9bef9efebe935a64eaae28ba"",""segment_index"":0,""source_segment_key"":""a9830f958efa00849a679efc0de257819020b9f4b9d600f6f9277b90d9b020f1"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",26.53881442555758,,,
