layer,delivery_fid,source_entity_key,source_handle,field_name,delivery_value,recorded_value,provenance,missing_value,recorded_comparison,direct_source_text_match,source_texts,selected_annotation_keys,verified_selected_annotation_texts,heuristic_number_label_keys,verified_heuristic_number_texts,replacement_character_in_delivery,replacement_character_in_source_text
SITE,1,1ea6fdf366109a6622b706affe1f90c09fda4cd94d37be3636119b8db76a632f,2104E,X,434333.64584364014,434333.64584364014,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""FDT=48"", ""48""]",,[],,[],False,False
SITE,1,1ea6fdf366109a6622b706affe1f90c09fda4cd94d37be3636119b8db76a632f,2104E,Y,9229209.323578613,9229209.323578613,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""FDT=48"", ""48""]",,[],,[],False,False
SITE,1,1ea6fdf366109a6622b706affe1f90c09fda4cd94d37be3636119b8db76a632f,2104E,display_label,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""FDT=48"", ""48""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,CODE,BOITE-CAD-21D70,BOITE-CAD-21D70,DWG_DERIVED:stable-handle-id,False,exact,no_exact_match_requires_relation_or_derivation,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,CODE_PTC,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,REF_PLAQUE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,REF_PM,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,TYPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,MODE_POSE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,CAPACITE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,NB_FIBRE_UTIL,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,FABRIQUANT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,REF_BPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,NB_CASSETTES_MAX,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,CABLE_AMONT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,STATUT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,PROPRIETAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,GESTIONNAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,VILLE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,X,433912.868946065,433912.868946065,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,Y,9229149.447368402,9229149.447368402,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
BOITE,1,193d91597ffa158965935af5cae86bc019b97865326464f357e813f066c93d56,21D70,display_label,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",,[],,[],False,False
PTECH,1,3d263e3e7daad2d017c19c10f9795b7e11855d28454bba5b020d0383d29db0ed,21A64,CODE,EXT.MR.GJM.S08.P026,EXT.MR.GJM.S08.P026,DWG_DERIVED:AI-ANNOTATION-OBSERVED_998792492966DD00BE5B20380AEE8BF6-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,"[""EXT.MR.GJM.S08.P026""]",,[],False,False
PTECH,1,3d263e3e7daad2d017c19c10f9795b7e11855d28454bba5b020d0383d29db0ed,21A64,REF_PLAQUE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,"[""EXT.MR.GJM.S08.P026""]",,[],False,False
PTECH,1,3d263e3e7daad2d017c19c10f9795b7e11855d28454bba5b020d0383d29db0ed,21A64,TYPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,"[""EXT.MR.GJM.S08.P026""]",,[],False,False
PTECH,1,3d263e3e7daad2d017c19c10f9795b7e11855d28454bba5b020d0383d29db0ed,21A64,NATURE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,"[""EXT.MR.GJM.S08.P026""]",,[],False,False
PTECH,1,3d263e3e7daad2d017c19c10f9795b7e11855d28454bba5b020d0383d29db0ed,21A64,EFFORT_APPUI,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,"[""EXT.MR.GJM.S08.P026""]",,[],False,False
PTECH,1,3d263e3e7daad2d017c19c10f9795b7e11855d28454bba5b020d0383d29db0ed,21A64,STATUT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,"[""EXT.MR.GJM.S08.P026""]",,[],False,False
PTECH,1,3d263e3e7daad2d017c19c10f9795b7e11855d28454bba5b020d0383d29db0ed,21A64,PROPRIETAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,"[""EXT.MR.GJM.S08.P026""]",,[],False,False
PTECH,1,3d263e3e7daad2d017c19c10f9795b7e11855d28454bba5b020d0383d29db0ed,21A64,GESTIONNAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,"[""EXT.MR.GJM.S08.P026""]",,[],False,False
PTECH,1,3d263e3e7daad2d017c19c10f9795b7e11855d28454bba5b020d0383d29db0ed,21A64,VILLE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,"[""EXT.MR.GJM.S08.P026""]",,[],False,False
PTECH,1,3d263e3e7daad2d017c19c10f9795b7e11855d28454bba5b020d0383d29db0ed,21A64,X,433911.3138551061,433911.3138551061,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,"[""EXT.MR.GJM.S08.P026""]",,[],False,False
PTECH,1,3d263e3e7daad2d017c19c10f9795b7e11855d28454bba5b020d0383d29db0ed,21A64,Y,9229204.841987742,9229204.841987742,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,"[""EXT.MR.GJM.S08.P026""]",,[],False,False
PTECH,1,3d263e3e7daad2d017c19c10f9795b7e11855d28454bba5b020d0383d29db0ed,21A64,display_label,EXT.MR.GJM.S08.P026,EXT.MR.GJM.S08.P026,DWG_DERIVED:AI-ANNOTATION-OBSERVED_998792492966DD00BE5B20380AEE8BF6-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,"[""EXT.MR.GJM.S08.P026""]",,[],False,False
PTECH,2,6763e8e891fd4265bdec7c752d2972aed31189566558248893fb0820f194e03b,21AC6,CODE,EXT.LN.P008,EXT.LN.P008,DWG_DERIVED:AI-ANNOTATION-OBSERVED_7EC4E203FE23693033AAE4DE90D649BB-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",5f4ad5e51a13967d5639960047ec12b72e2dced8e2e1770b96b0b1bf96d721f7,"[""EXT.LN.P008""]",,[],False,False
PTECH,2,6763e8e891fd4265bdec7c752d2972aed31189566558248893fb0820f194e03b,21AC6,REF_PLAQUE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",5f4ad5e51a13967d5639960047ec12b72e2dced8e2e1770b96b0b1bf96d721f7,"[""EXT.LN.P008""]",,[],False,False
PTECH,2,6763e8e891fd4265bdec7c752d2972aed31189566558248893fb0820f194e03b,21AC6,TYPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",5f4ad5e51a13967d5639960047ec12b72e2dced8e2e1770b96b0b1bf96d721f7,"[""EXT.LN.P008""]",,[],False,False
PTECH,2,6763e8e891fd4265bdec7c752d2972aed31189566558248893fb0820f194e03b,21AC6,NATURE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",5f4ad5e51a13967d5639960047ec12b72e2dced8e2e1770b96b0b1bf96d721f7,"[""EXT.LN.P008""]",,[],False,False
PTECH,2,6763e8e891fd4265bdec7c752d2972aed31189566558248893fb0820f194e03b,21AC6,EFFORT_APPUI,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=-6.973509°,110.401790°\nID=Slack Cable 48C\nIDENTITY=Cable From FDT BLOR-05.286\nIDENTITY2=To NEW JC 288C\nMARKING=XXX\nPLACE=EXT.MR\nSLACK=20"", ""-6.973509°,110.401790°"", ""Slack Cable 48C"", ""Cable From FDT BLOR-05.286"", ""To NEW JC 288C"", ""XXX"", ""EXT.MR"", ""20""]",5f4ad5e51a13967d5639960047ec12b72e2dced8e2e1770b96b0b1bf96d721f7,"[""EXT.LN.P008""]",,[],False,False
