entity_key,source_handle,dwg_type,source_layer,text,canonical_disposition,delivery_feature_count,delivery_layers,meaning,definition_entity_key,definition_retained_in_canonical_ledger,instance_parent_keys,all_instance_parents_retained_in_canonical_ledger,instance_parent_dispositions
5f4ad5e51a13967d5639960047ec12b72e2dced8e2e1770b96b0b1bf96d721f7,21B44,TEXT,EXT POLE,EXT.LN.P008,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
623bcca93ffffb4eb9f5f884f07e76f23986d18fd2749cb64d0288feae8e619c,21C3F,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
629d0101b596ba8f997b50d5f827c72ec889f32901df9541a5e2b9a9808d6539,1FD6D,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
636d6a174c8fd8e57ae774739242f76bea9593f14c0fd5662b2e8b4e8cf293e0,21D78,INSERT,TEXT INFO,"COORDINAT=-6.973509°,110.401790°
ID=Slack Cable 48C
IDENTITY=Cable From FDT BLOR-05.286
IDENTITY2=To NEW JC 288C
MARKING=XXX
PLACE=EXT.MR
SLACK=20",graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
65dce10a54872bfe297d15e490dc00e11440c41f8d3840fadd2f662b85ad269e,21A25,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
6763e8e891fd4265bdec7c752d2972aed31189566558248893fb0820f194e03b,21AC6,INSERT,EXT POLE,"COORDINAT=-6.973509°,110.401790°
ID=Slack Cable 48C
IDENTITY=Cable From FDT BLOR-05.286
IDENTITY2=To NEW JC 288C
MARKING=XXX
PLACE=EXT.MR
SLACK=20",mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
67d1f2e7a7da7b01d312995f8b220f156b782066ad881feddac692231bf4a7e1,21D6E,LWPOLYLINE,FO 48 CORE,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
67dc163df35cec511d1d964bdf4f34350a642358e7264d056eb31723676912ef,21BF9,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
6d43a42de77e0b7dc93f990c62473ec5b6c40489bf715d1f813e98d8eb809b42,21A09,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
6d706dbcf15d998396af816f9ad82e6b3cb803d6269f4d4b0b51203e89091450,1FD9D,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
6e4c6abcb87fefc1e623d84b9de608337797e198228e4fe6782192b743806536,21B42,TEXT,EXT POLE,EXT.LN.P006,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
7048495dbbd622800bcf0c23ffa0d44779f4c9e3bfa416eaad9047c14db1f104,21B6C,LWPOLYLINE,FO 48 CORE,,mapped,19,"{""CABLE"": 18, ""INFRASTRUCTURE"": 1}",delivered,,False,,False,
716484ad62588c7c46ea57df9858aaeeb2e4df6883ba38a0913e5916188b6fe9,21BDD,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
7370cfbcbadd09fe75aa3858940d5478ac8b3de93427701f48216fa75633ae66,21A80,INSERT,EXT POLE,"COORDINAT=-6.973509°,110.401790°
ID=Slack Cable 48C
IDENTITY=Cable From FDT BLOR-05.286
IDENTITY2=To NEW JC 288C
MARKING=XXX
PLACE=EXT.MR
SLACK=20",mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
7435c1d6ef579657a4d9d5f5127cf5e83f0a162018d125a492ca806b05b7dbb0,21C5B,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
75c3ec42af7995176137333cb49673073c99f2e8cfaa6a1e794e57720a6fe11a,21B36,TEXT,EXT POLE,EXT.MR.GJM.S08.P026,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
7797a4597fa6309afd2424595d8dd9e2dfd6849118c2fd1f1d842dc1d227b738,21A6B,INSERT,EXT POLE,"COORDINAT=-6.973509°,110.401790°
ID=Slack Cable 48C
IDENTITY=Cable From FDT BLOR-05.286
IDENTITY2=To NEW JC 288C
MARKING=XXX
PLACE=EXT.MR
SLACK=20",mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
77ac89b49b2dc88f1b59d5cb906fc9452a8a7b3f25c3783c3e64df8179df280c,21A13,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
7a618c2697dd2b363a4bf5cdaf917b4e59caed2de8544db929ca3e9437a6dca1,21A17,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
7bbfd58699d09619298e05c08e5e27ddfabb4c43449161620ea5b32fc1e256af,1FD65,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
828f272e32b9c5467a542a21bcc376008be451898a9f9662b5307e739011325b,21DE5,LWPOLYLINE,DESIGN SUMMARY,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
85e68ed619c6538f7974df6be2830db767a149b2deda2d211f06b377793067f7,21A24,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
85e9ed90ec960e52579e8a3e112a5a07076dda80976a735c415dbe4f3b8f93ad,21A14,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
85ee0242d258c7f8cf325d75cd51accc378b511b5a0cfb893d55f9d637221bac,21B3D,TEXT,EXT POLE,EXT.LN.P001,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
86d2b3ddee51bcfa59302295f027dd7813fea08c1bd1df0a29cbd4b44d92fd7d,21B3E,TEXT,EXT POLE,EXT.LN.P002,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
890ac9875cef56956e611006c0a481cacd097495cad3429efc2027aad07d6bd7,21A19,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
89c66bc1062bb5eb9b2f6528fa37aeaf2b9f85bae38ec790b15a0fd641da9616,21C07,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
8d79df3f90780af390898e3824c1d4aa4775985cea355f06ec3fc6e929e5cdc2,21A79,INSERT,EXT POLE,"COORDINAT=-6.973509°,110.401790°
ID=Slack Cable 48C
IDENTITY=Cable From FDT BLOR-05.286
IDENTITY2=To NEW JC 288C
MARKING=XXX
PLACE=EXT.MR
SLACK=20",mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
90b8442fcd2d9ea0e5be93512f17d16501c43b91b7b0992de84b2ae2b01afd1d,21B3F,TEXT,EXT POLE,EXT.LN.P003,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
94dd3312da177964bc592684778ab44f6b4b71b5daebcd0d659c0b350e4c38ef,21D6F,LWPOLYLINE,FO 48 CORE,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
98052232445584b5366dd72da5a72698c20c16356e5a366d57fc637e9cfcc67e,216D1,TEXT,EXT POLE,EXT.MR.BLOR-05.P001,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
98aa4053ed52716e3a0971a8886d3990a97a32dc3310f29bf1adc3974fad3259,20CFE,TEXT,EXT POLE,EXT.LN.P038,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
9c1cf06817ef89bfef1a2bd98c6caf59067893c95970e48a0b9249e8cf511f6c,21D68,LWPOLYLINE,FO 48 CORE,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
a015257b557ded8fa6a9346fb43155f470beddf26beb4a331938b25d16403268,21B37,TEXT,EXT POLE,EXT.MR.GJM.S08.P027,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
a0a896e0b3c38efc56e7dfa10a49977c87cc80b034c14dddab8b4fd3422e814a,1FDA8,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
a3eeec5545e128ea78a85aff2c35967d9197a0cfacdb1b41695d3e30bb865489,21047,INSERT,FDT-Info,"DISTANCE_TO=Distance to FDT
DISTANCE_TO_OLT=0 m
FAT_SEQUENCE=SMG.100.0204.BLOR-05.286
LOSS_@1490NM=00 dB",graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
a6c211eba4bb0c3f5f9939ee0e2b374af372274fadd472a4c16e0ffc047e8efc,21BEB,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
a70e7bc79aeba25bee99cf1b210811988c9aab772c81cc7479149f4d6d0d479d,21BCF,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
aadec6c3ec2fdcf2d6ef550fd92fe44aae974c9457e9f086603e47bd85e2d5ff,21046,LINE,FDT-Info,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
adc4b8b361d200242cae9b3a2050a79f91e1ed6471fcf76b7677ccb1f3f590db,1FD66,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
ade01848dc9783d5ac63b3d576a120d818c3e45b8e24b5a19df805624f704511,21D6C,MTEXT,0,"Coordinate : -6.972840°,110.405514°
BULU LOR RW 05 SEMARANG
HomePass: 300, FAT : 20
Distance to OLT : XX m
Splice Configuration :
(T01)	: C01/24C ~ Service Core
            C02/24C ~ Service Core
            C03/24C ~ Service Core
            C04/24C ~ Monitoring
            C05/24C ~ Monitoring",annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
ae4cdc78b497f669c90ef39bb64ffec853df7d540a589c4c9badd4fc7b907f3c,21C31,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
ae5236d09d8e1345ad5241db357c53a71a93bcef20d89923d399828f7a67f473,21D6B,LWPOLYLINE,FO 48 CORE,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
b26b5fe984c179cbbc19daed8a6f79ebcf905c96f37606d16efda969b2dc4220,21B40,TEXT,EXT POLE,EXT.LN.P004,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
b599e26fbebd3d4d3f337d8086f8363abff6189d344bd1902bfddf75208d8513,21CB5,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
b898921b9e4841c29c802032415559256e8d9f23dab30c2ab8f7588be6d8c385,21C15,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
b8fcfa7f5b8f6ad2f13dd663d6560dd3d8bd43ae93588b815b537132811385ab,21E0A,INSERT,TEXT INFO,"COORDINAT= -6.972840°,110.405514°
ID=Slack Cable 48C
IDENTITY=Cable From FDT BLOR-05.286
IDENTITY2=To NEW JC 288C
MARKING=XXX
PLACE=EXT.MR
SLACK=20",graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
bdaf78dcf9fc21a6c11ffba9f4df038ed8daf48cf002f202b8fcd95ddfa086b6,21B89,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
be201abc218ed55b7f3f1a1fcbde6eb88fde58f12be3be03751bb574c5a2a2fa,21B3A,TEXT,EXT POLE,MQM.GJM.BLOR3.P036,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
bfecfe5f225963fd7ba4a50983af4154680bcaca6ec67d15678c393daa93c5ef,21AB1,INSERT,EXT POLE,"COORDINAT=-6.973509°,110.401790°
ID=Slack Cable 48C
IDENTITY=Cable From FDT BLOR-05.286
IDENTITY2=To NEW JC 288C
MARKING=XXX
PLACE=EXT.MR
SLACK=20",mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
c33cb37a8536c3a9c1c4e7b68db37f3ad6df400f87bc63ccc73873413d64d5d6,21C77,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
c760d095b5b7a9fb0cce048974997f26d7da5aa4cbe093b0c8d051ba7b41dd32,21A23,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
cc6552aa9e461fec3243fa8f9a9367f627258ec21ac8831838e89cc4c333e104,21C4D,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
ccbc3b91502af2a8c1afaccc1630bdc3b1ec07d4ccacdb856357c833d83de201,21A2A,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
d0a0366d0f7604c84a783de686edc514679a5b98e42b8e87428107f474ca6035,21A15,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
d1e288f33c38da20cb50ac2ff2d7dc774a03ff1109ff4ee0d739279450b8776e,21A28,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
d33a4a791d0a0330d7f9c5eb55083b3479c6022a9ef82c48cce05f8d8f18568a,21DD5,INSERT,COIL,"COORDINAT=-6.972060°,110.404241°
ID=Slack Cable 48C
IDENTITY=Cable From FDT BLOR-05.286
IDENTITY2=To NEW JC 288C
MARKING=XXX
PLACE=EXT.MR
SLACK=20",graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
d42175363845619fd2763834a49fee9ad1da5b56c8ee167858b691d5b1f5cdfa,21B3C,TEXT,EXT POLE,MQM.GJM.BLOR3.P038,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
d61cfe06f73d34e80fc0ccfcc982c2290b64f49b7dfddbc11545bf1cbbe44424,1FD6C,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
d6bbf4b1e7e9363917f6c155b7b7bce22882fd026f077c825114b1409ba09ee9,21AA3,INSERT,EXT POLE,"COORDINAT=-6.973509°,110.401790°
ID=Slack Cable 48C
IDENTITY=Cable From FDT BLOR-05.286
IDENTITY2=To NEW JC 288C
MARKING=XXX
PLACE=EXT.MR
SLACK=20",mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
db314962ead00ea31b8e37376053a5da117380df0560dd93ab658fb5e383c396,1FD6B,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
dc15bf1c780829d4c2c5fe5789a20166accf362bb905eedb697f9b0257705055,1FD6F,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
dc8c53b423acd9189e40a6ce95bc5db4863568f0d2a5f245a6a408dd46d6e7c0,21A16,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
dd976807a85eb535b593e23f9dd49717f67bcdc335ca99ab3e09d4e6bedc8aca,21A08,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
e40a200517c2b967b4835a2cd2ee992d0f2b58abfde8549bb3dcfe1950533dd7,21A11,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
e7f7136006cb55d6fbf0210a58a93dcc684efaba92406988dd7625c2ef2c4652,21D77,INSERT,COIL,"COORDINAT=-6.973509°,110.401790°
ID=Slack Cable 48C
IDENTITY=Cable From FDT BLOR-05.286
IDENTITY2=To NEW JC 288C
MARKING=XXX
PLACE=EXT.MR
SLACK=20",graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
e9ef0de3b5e29752581b24c1f578ddc02c416b244f0a56c7cdc6cfeb0768e111,21D87,LWPOLYLINE,DESIGN SUMMARY,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
ea46231fefcc7f59e708f20b2512c2d615d2239c7a33f175d80a4fbd9d8e913b,21DD6,INSERT,TEXT INFO,"COORDINAT=-6.972060°,110.404241°
ID=Slack Cable 48C
IDENTITY=Cable From FDT BLOR-05.286
IDENTITY2=To NEW JC 288C
MARKING=XXX
PLACE=EXT.MR
SLACK=20",graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
eb5da9d497e4e97d7d83ac2ff64e78f0991513f9485412b44f0c2cddff4a36c6,1FDCE,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
ee43e0ba1cdd1c375368d188b1833d6b949f6279826c3610d4943e0bbbac24d9,21B34,TEXT,EXT POLE,EXT.MR.GJM.S08.P025,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
f10a9cec3b57447a6376ce61a0632243647703b4cee813cee171f6e176c7e096,1FD63,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
f4a24b1d96b29cf88034839e3b22dccff46e6e705e2a61c273485361d89edc5d,21A18,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
f5da95f1e7f54866eef0fea745d961d5b490722c160a9e8d43a48d2c918a564c,21BB3,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
f75bf4244d99eaf4d5a3095b7f5a41dda2bb9189f16c402b431b253ce5cffc59,21B43,TEXT,EXT POLE,EXT.LN.P007,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
f85a35c8a7a084d49dc0a9204d8c967c59a365f104a206307f7319a3819d4704,20912,INSERT,EXT POLE,"DISTANCE_TO=Distance to FDT
DISTANCE_TO_OLT=0 m
FAT_SEQUENCE=SMG.100.0204.BLOR-05.286
LOSS_@1490NM=00 dB",mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
f91dad3ffbe278ddb19c5b1a588c1489bbb4105edd093f24dd7b0905ba9180d5,1FD64,LWPOLYLINE,JALAN,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
fb6814c172d353fa0e679fa4ffc68871f640cc3c46891005d9ed6bf63b3d207f,21C69,DIMENSION,SPAN KU,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
