layer,delivery_fid,source_entity_key,source_handle,field_name,delivery_value,recorded_value,provenance,missing_value,recorded_comparison,direct_source_text_match,source_texts,selected_annotation_keys,verified_selected_annotation_texts,heuristic_number_label_keys,verified_heuristic_number_texts,replacement_character_in_delivery,replacement_character_in_source_text
BOITE,1,dac3cc0cf40b1af33111747b77e627b2b14fa87e692b2b238b5ffa77f0b30e10,762C,CABLE_AMONT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,1,dac3cc0cf40b1af33111747b77e627b2b14fa87e692b2b238b5ffa77f0b30e10,762C,STATUT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,1,dac3cc0cf40b1af33111747b77e627b2b14fa87e692b2b238b5ffa77f0b30e10,762C,PROPRIETAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,1,dac3cc0cf40b1af33111747b77e627b2b14fa87e692b2b238b5ffa77f0b30e10,762C,GESTIONNAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,1,dac3cc0cf40b1af33111747b77e627b2b14fa87e692b2b238b5ffa77f0b30e10,762C,VILLE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,1,dac3cc0cf40b1af33111747b77e627b2b14fa87e692b2b238b5ffa77f0b30e10,762C,X,13896483.98902274,13896483.98902274,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,1,dac3cc0cf40b1af33111747b77e627b2b14fa87e692b2b238b5ffa77f0b30e10,762C,Y,145566.6158118551,145566.6158118551,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,1,dac3cc0cf40b1af33111747b77e627b2b14fa87e692b2b238b5ffa77f0b30e10,762C,display_label,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,CODE,BOITE-CAD-762E,BOITE-CAD-762E,DWG_DERIVED:stable-handle-id,False,exact,no_exact_match_requires_relation_or_derivation,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,CODE_PTC,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,REF_PLAQUE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,REF_PM,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,TYPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,MODE_POSE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,CAPACITE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,NB_FIBRE_UTIL,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,FABRIQUANT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,REF_BPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,NB_CASSETTES_MAX,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,CABLE_AMONT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,STATUT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,PROPRIETAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,GESTIONNAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
BOITE,2,ae1b5a0bba86b4979ee365c19fa39c065d430fa70c5053a8dce20966ff6b9cdd,762E,VILLE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""COORDINAT=1.290709°124.875240°\nID=Slack Cable 24C.01\nIDENTITY=Cable From EMR-29619-48C-01\nIDENTITY2=BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C\nMARKING=XXX\nPLACE=MR.UP.TMH.EMR-46478.P005\nSLACK=20"", ""1.290709°124.875240°"", ""Slack Cable 24C.01"", ""Cable From EMR-29619-48C-01"", ""BTS-UPLINK_FWA_OLT_TOMOHON_TO_EMR- 29619_FO_24C"", ""XXX"", ""MR.UP.TMH.EMR-46478.P005"", ""20""]",,[],,[],False,False
