layer,source_entity_key,source_handle,delivery_count,source_in_independent_plan,source_type,operations,hausdorff_native_m,delivery_union_length_native_m,source_curve_length_native_m,length_difference_native_m,status,distance_basis,point_anchor_displacement_m
BOITE,3b87d8d6fbd1693a2bbd5d85844ada58c7c44967b2ba9a1e5a1bb3e199bb5e99,1B6B42,1,True,INSERT,collocate_with_support|identity,8.569678049782917,,,,explicit_derived_displacement,source_Point_to_delivery_Point,8.569678049782917
BOITE,3bb8ace3eee25e93fcbef3807df90a7156bd65d4cb72edc03e40913d2f621a93,1B6B38,1,True,INSERT,collocate_with_support|identity,7.461936334417891,,,,explicit_derived_displacement,source_Point_to_delivery_Point,7.461936334417891
BOITE,421c8158ddbcde33b69a92acd34a9d77c751b68f4d19918891cc7a9a3d9deae9,1B6B74,1,True,INSERT,collocate_with_support|identity,9.060317843006603,,,,explicit_derived_displacement,source_Point_to_delivery_Point,9.060317843006603
BOITE,47f9a54ddc5a52aadc6aab2ab1b16282a6185047362b221e3f539b413cc37f85,1B6B7E,1,True,INSERT,collocate_with_support|identity,8.376471343549136,,,,explicit_derived_displacement,source_Point_to_delivery_Point,8.376471343549136
BOITE,6153873ab3b71f808b3d93374699e9fc12b9374271de8e5f0f702e3a211e2b8a,1B6B6F,1,True,INSERT,collocate_with_support|identity,9.592033708253437,,,,explicit_derived_displacement,source_Point_to_delivery_Point,9.592033708253437
BOITE,66557a516820faeacaf36fbbbfd9af3a8bd1476bcf2fe0e4249002274fef68d2,1B6BC9,1,True,INSERT,collocate_with_support|identity,7.150359051876196,,,,explicit_derived_displacement,source_Point_to_delivery_Point,7.150359051876196
BOITE,6d27bfca4051a735eb15a0806c0eef38d358449185efb35aeeb517af5d2a8709,1B6B6A,1,True,INSERT,collocate_with_support|identity,7.778364078255616,,,,explicit_derived_displacement,source_Point_to_delivery_Point,7.778364078255616
BOITE,6ed4250caa8fda332c4c78b8f3eaa3aa19e8bdce1425a4171f7361c4053d7d2f,1B6BBA,1,True,INSERT,collocate_with_support|identity,7.14377333522255,,,,explicit_derived_displacement,source_Point_to_delivery_Point,7.14377333522255
BOITE,758c5ee17f6454121cfe6b64e884287dc1c9929ffb56dda72f8db143112327a1,1B6B56,1,True,INSERT,collocate_with_support|identity,9.825380274639652,,,,explicit_derived_displacement,source_Point_to_delivery_Point,9.825380274639652
BOITE,77f3853308a713e299908db07bcee12c8bddf48e208451c9f527a1068d4acec7,1B6BB0,1,True,INSERT,collocate_with_support|identity,7.16867578264749,,,,explicit_derived_displacement,source_Point_to_delivery_Point,7.16867578264749
BOITE,7e892fb1215734c2425ef6a81d97373e10d13bc9101ee1d4211dad42fd1280b9,1B6B51,1,True,INSERT,collocate_with_support|identity,4.599684208569059,,,,explicit_derived_displacement,source_Point_to_delivery_Point,4.599684208569059
BOITE,8f1e6a95ab44d8ce49e75f354c1a60251432ad579dbac6b1b7c818f73eb1533d,1B6BD8,1,True,INSERT,collocate_with_support|identity,6.351171844392085,,,,explicit_derived_displacement,source_Point_to_delivery_Point,6.351171844392085
BOITE,91655e601b9cbe00a9fd18dbe66db8eb63a81c7f61160f42c25bac16225823db,1B6BCE,1,True,INSERT,collocate_with_support|identity,11.37500518252281,,,,explicit_derived_displacement,source_Point_to_delivery_Point,11.37500518252281
BOITE,9ddcb9533b9ac7fed25b722f59dcb8b3d23790be0443140e85afdae9bb590b4d,1B6B65,1,True,INSERT,collocate_with_support|identity,9.174021474666274,,,,explicit_derived_displacement,source_Point_to_delivery_Point,9.174021474666274
BOITE,9e3869f2857ee6566f444446a5bee9acdebe19e1e3467c4956274a9aae87237f,1B6B79,1,True,INSERT,collocate_with_support|identity,8.295981834527321,,,,explicit_derived_displacement,source_Point_to_delivery_Point,8.295981834527321
BOITE,a05f86136ab1ad2cfea8e4b916a1c5c51f2af6f5c4aa416969ca640b6b8a0d69,1B6BC4,1,True,INSERT,collocate_with_support|identity,7.906334996060158,,,,explicit_derived_displacement,source_Point_to_delivery_Point,7.906334996060158
BOITE,a7ad979a78eafef7699b9d6cf8b0b0a4e69915d3faf887c150d0a684a9bfc89d,1B6B83,1,True,INSERT,collocate_with_support|identity,7.786930248208951,,,,explicit_derived_displacement,source_Point_to_delivery_Point,7.786930248208951
BOITE,ad0142992cefe34180de2bc3532d5005268ba3addbeee40583197ae78e4789ca,1B6B4C,1,True,INSERT,collocate_with_support|identity,10.37465582341344,,,,explicit_derived_displacement,source_Point_to_delivery_Point,10.37465582341344
BOITE,b5ea33317a01ddf65b81f9303b4c0c962a74335e82146e53ebcce5930aab516e,1B6BD3,1,True,INSERT,collocate_with_support|identity,9.851387635080625,,,,explicit_derived_displacement,source_Point_to_delivery_Point,9.851387635080625
BOITE,cd4b91d5ef43b8d00e01fd998618e3205d292b0c819df902596003c515f6ec56,1B6B5B,1,True,INSERT,collocate_with_support|identity,7.87046201571761,,,,explicit_derived_displacement,source_Point_to_delivery_Point,7.87046201571761
BOITE,d2764fa6b281a878cc42569748f0807bba775907f71b7e519e553e3eecaecf7f,1B6B92,1,True,INSERT,collocate_with_support|identity,8.440996547032787,,,,explicit_derived_displacement,source_Point_to_delivery_Point,8.440996547032787
BOITE,d8f02f35c727c3085ea414892691f6f32bbcd29717301b3cc6d09aaca0e01f79,1B6BE7,1,True,INSERT,collocate_with_support|identity,9.312640341562258,,,,explicit_derived_displacement,source_Point_to_delivery_Point,9.312640341562258
BOITE,e664f931c27b384eec3fe86b885dabb9567130a26eff960cecdd96141fc0674d,1B6B33,1,True,INSERT,collocate_with_support|identity,8.547194643319537,,,,explicit_derived_displacement,source_Point_to_delivery_Point,8.547194643319537
BOITE,e860c48cca0aac38c8bac33327303a4852741e7b6d119fc4cce71198d58bfc6e,1B6BDD,1,True,INSERT,collocate_with_support|identity,9.855339797351334,,,,explicit_derived_displacement,source_Point_to_delivery_Point,9.855339797351334
BOITE,f370a0e362069c96176f512f998d9dba764d652f683aea6680ffbf86c57ebdc3,1B6B88,1,True,INSERT,collocate_with_support|identity,6.73545838858007,,,,explicit_derived_displacement,source_Point_to_delivery_Point,6.73545838858007
BOITE,f3e2c475d2b6eb3c5dbfce883cd3f9d88e0c9122e615bba707ae0e2b58c31a2c,1B6BE2,1,True,INSERT,collocate_with_support|identity,8.452209667224174,,,,explicit_derived_displacement,source_Point_to_delivery_Point,8.452209667224174
BOITE,f4653320bc55aa4ad5e5b7cef7d7dd73eb659d972f1e0e6c2d1add4cf9bdc1b4,1B6BAB,1,True,INSERT,collocate_with_support|identity,8.913639689207088,,,,explicit_derived_displacement,source_Point_to_delivery_Point,8.913639689207088
BOITE,ffd63dd4c8b4f6e4c302fdbe577046789300bf1d7373cc1a31c27e147e603709,1B6B97,1,True,INSERT,collocate_with_support|identity,6.001363719753933,,,,explicit_derived_displacement,source_Point_to_delivery_Point,6.001363719753933
CABLE,02d5b185ab5c698ac2551028550ff768a5af17205aa1301c8a6c86bae88dfffa,1B2A01,1,True,LWPOLYLINE,identity|segment_occurrence,5.296977098100264e-11,34.18333402515586,34.18333402510986,4.6000536713108886e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,088e1324db3029d23ef2880a6f82f18aa8aebd581ebb4cd52168afa9f40fd90a,1B3406,1,True,LWPOLYLINE,identity|segment_occurrence,6.864124684985002e-11,41.932528285962476,41.93252828596656,-4.085620730620576e-12,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,0ab4a81953fc11de7f5e87c8f2fee6c3749e3f4ade9c9acebb4afcd96da32c17,1B2A02,1,True,LWPOLYLINE,identity|segment_occurrence,5.638867150992155e-11,30.806266650465414,30.806266650554516,-8.910205906431656e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,0d163a27e77e490adb88f17471bf7eb8d3704cbd967778833557e5f622c5b7d5,1B29EE,2,True,LWPOLYLINE,identity|segment_occurrence,7.000155675957597e-11,70.81473268018257,70.81473268017666,5.9117155615240335e-12,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,0e2c81092555bbaeb14eaa520c7b0b9272419e18ca967d49a4270f084ae71e68,1B29DB,1,True,LWPOLYLINE,identity|segment_occurrence,5.958405146578734e-11,47.46238969559837,47.4623896956839,-8.553513453080086e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,0fd3ce6ed2b0e21c3ecd53875ae455c4d5b8593e1f561d8ce7fb28fd1b8ad02e,1B1FD5,3,True,LWPOLYLINE,identity|segment_occurrence,6.046600952175017e-11,109.91834168903452,109.91834168897819,5.633182809106074e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,10513cc77de4c9ecfcb2cee81a419e6e71ebaaed0c8aad4ad776440bcb1ea5ed,1B2A04,1,True,LWPOLYLINE,identity|segment_occurrence,5.144878968614994e-11,40.09074328569315,40.09074328570369,-1.0537348771322286e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,119cf1966668a395803d2ccda89c612653b277f464a576ffa823ddf388e1b0ad,1B1FCE,2,True,LWPOLYLINE,identity|segment_occurrence,3.5876078842768076e-11,70.08841818086509,70.08841818085872,6.366462912410498e-12,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,169495ef170fcc38c4632934afd11cb65d3506bf03f0717f576a49ba5ad2a666,1B1ACF,49,True,LWPOLYLINE,bridge_cable_endpoint_to_pole|identity|segment_occurrence,1.0999819899875387,1469.9289987322072,1469.879446484479,0.04955224772811562,explicit_derived_displacement,source_LineString_to_delivery_MultiLineString,
CABLE,1893a9e32256db0687115c402eb728c64c434708c943534030e0aaa3b362b6f2,1B1FCD,3,True,LWPOLYLINE,identity|segment_occurrence,6.661078595643832e-11,62.85972798199687,62.85972798203957,-4.270361841918202e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,1d8adec9661a5b3acf74ee31826f9868864ab6b58fe2feef420d705f0d58c670,1B2A07,2,True,LWPOLYLINE,identity|segment_occurrence,4.242575883723694e-11,53.886121204585564,53.886121204579524,6.0396132539608516e-12,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,23389d4b32f5b5c490131c9e2048cfa844bdc8833be8ef6f5772758101024b86,1B3408,2,True,LWPOLYLINE,identity|segment_occurrence,4.3995484238431613e-11,58.34789262008913,58.347892620114756,-2.5629276478866814e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,26a9a37de67b3c0c10f8e272a0a2c0c356867ca7709f64f08e483e94d521ca8f,1B3405,1,True,LWPOLYLINE,identity|segment_occurrence,7.734449036604674e-11,44.059029336685974,44.05902933668184,4.135358722123783e-12,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,28bc52b9b680bf2c1d48fa5fc31f66164c0efb52db80941a682c6ed1dfe9a931,1B3403,2,True,LWPOLYLINE,identity|segment_occurrence,4.5511100336432005e-11,66.04560878385115,66.04560878387917,-2.802380549837835e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,2ac531104380284b1e3d01cf849c0282a66ccee6078b60aaf0043e5b430c90ae,1B15D2,25,True,LWPOLYLINE,identity|segment_occurrence,6.221901049316174e-11,863.6758036860009,863.6758036860441,-4.320099833421409e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,2cb0814179afbc405c27f9f94e218581353e09f5d9b966b2748fea2fcc167a48,1B1FCF,1,True,LWPOLYLINE,identity|segment_occurrence,6.661078595643832e-11,20.943970471962565,20.943970471913833,4.873257353210647e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,2f04d937f270b0136e5e850b7860133d62c8fd266728cdb62b8fcb87f475f624,1B1FD1,1,True,LWPOLYLINE,identity|segment_occurrence,5.6652103021033095e-11,27.18599058071329,27.185990580624285,8.900613579498895e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,30aafcf93c299f7bc342d981a0727baf660db94701e5554225dde9632a6973af,1B10D5,54,True,LWPOLYLINE,identity|segment_occurrence,7.734449036604674e-11,1770.3238856324172,1770.3238856324456,-2.8421709430404007e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,3a28bc82d01cf391d39938e2b5f707224bcebfffdfa202a4956552f1ab65eb4f,1B24D4,2,True,LWPOLYLINE,identity|segment_occurrence,6.964615647694389e-11,72.27901738612452,72.27901738610132,2.3206325749924872e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,3ba8c0c4ecb1c73cb9bdc4a4a4aabb74ad037147e6de0c4cbb2d8634ab84070b,1B1FD6,2,True,LWPOLYLINE,identity|segment_occurrence,6.046600952175017e-11,83.32094616901196,83.32094616905331,-4.135358722123783e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,3d88f68e4aa8f3d127f39589efb6b3d3fb80d04d3083dd03ef2334c7c77f7c45,1B1FD2,1,True,LWPOLYLINE,identity|segment_occurrence,5.096417490175336e-11,23.255122155407474,23.255122155377627,2.984634761560301e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,3df9e93b05b6175e15b24c964a185100eef0ec6bc1c18449643eca8c1681b4d3,1B340B,1,True,LWPOLYLINE,identity|segment_occurrence,3.749942721349417e-11,30.368166377414035,30.368166377386334,2.7700508553607506e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,3eb9efd89f94fa5df3038637cd1ab6d2c298d2119eb79e6af3ce27a159234972,1B2A03,1,True,LWPOLYLINE,identity|segment_occurrence,6.708101469334278e-11,25.33647264737502,25.33647264735555,1.9472423673505546e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,4b31bea3090b9e41086e5ec07123011505e2601064596ae7ccd393eaf407c421,1B29D9,3,True,LWPOLYLINE,identity|segment_occurrence,5.877334632315437e-11,76.91862359914016,76.9186235991303,9.86233317235019e-12,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,4dd6b35896fd9cf19f20b53bf5e8ee7d916666dd773fe79343cc43a377e3f819,1B340D,2,True,LWPOLYLINE,identity|segment_occurrence,6.42852575659064e-11,88.5962246837962,88.59622468376014,3.6052938412467483e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,5717a6c1ac4c2fde96cb62f537e8042349d181b09916adee91527324400bf08c,1B24D7,2,True,LWPOLYLINE,identity|segment_occurrence,6.221901049316174e-11,58.12489258988914,58.12489259000533,-1.1618794815149158e-10,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,6112efe79cee5b08d34193f6e669b8041bf62704cc4cfb9352e73ee02f0c0941,1B24D6,1,True,LWPOLYLINE,identity|segment_occurrence,6.451645404365335e-11,31.29203478171411,31.292034781723284,-9.173106718662893e-12,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,61dc59d738b8c8177adb589cfd6e28cf03184e9699ea330e5b4261624ed94072,1B3401,1,True,LWPOLYLINE,identity|segment_occurrence,6.15506880992639e-11,23.621680293397244,23.621680293353066,4.417799459588423e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,62337446347883310365101bdd5d028699e6f6e8b80d8a26eddf71a1ae4880b6,1B29EF,1,True,LWPOLYLINE,identity|segment_occurrence,5.8008367774535054e-11,46.81245671318528,46.812456713240095,-5.481837206389173e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,6b087ee0eef387e3d86ef4d0d6bb47cbf1668395ef1384dd9405a097ca642bdf,1B340C,2,True,LWPOLYLINE,identity|segment_occurrence,4.605313334167354e-11,81.49365368291348,81.49365368288474,2.873434823413845e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,6b92d0b4bedc73b4fd72562b91d1183eb1691468d576bbddb1a69df23657a3e8,1B2A06,1,True,LWPOLYLINE,identity|segment_occurrence,4.242575883723694e-11,39.97946179703525,39.97946179705077,-1.5518253349000588e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,75f0d1017e1f6cbb5e7b664d7fdd9a7309909febf0e5e629e51fe8b186893fc0,1B24D9,2,True,LWPOLYLINE,identity|segment_occurrence,3.097627334850841e-11,72.17633029048396,72.17633029051368,-2.971489720948739e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,7b58aa1d673dbd6a61f3898aa687b21973671776de623da5f3157dad01ee85b2,1B24DA,2,True,LWPOLYLINE,identity|segment_occurrence,5.4021229170457435e-11,108.33509684199353,108.33509684185432,1.3920953279011883e-10,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,7ba6fa4a9e2264c8a7d924ae12a8d68eff391da8a06ac09d4bf0879de9e50df3,1B24D8,2,True,LWPOLYLINE,identity|segment_occurrence,6.451645404365335e-11,82.67620077942941,82.67620077943758,-8.171241461241152e-12,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,7f4e064f16d7338261fd35e134d80f472685037f12ac8e023cf4d5d1b2b7c05f,1B3400,1,True,LWPOLYLINE,identity|segment_occurrence,4.518275945292488e-11,26.7243674768372,26.724367476873788,-3.658584546428756e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,81db08236c9404ee4c2be6154fd71a098c08924283fa835e816db22b1f6563e6,1B3409,2,True,LWPOLYLINE,identity|segment_occurrence,5.296977098100264e-11,102.21378835221621,102.21378835224823,-3.2017055673350114e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,88b304594cadbe24fdb4e94935f586363a94eade2f56a7c7fbf76ff2888704ae,1B340A,2,True,LWPOLYLINE,identity|segment_occurrence,6.184563972055912e-11,62.08197969166646,62.08197969166727,-8.100187187665142e-13,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,8b35551efa65327b153b93defd0d44677f49020f9f980043cd9f6f498c5b88db,1B24D3,1,True,LWPOLYLINE,identity|segment_occurrence,6.306412914767757e-11,35.49864001236532,35.49864001228025,8.50732817525568e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,9217efe0233d430a85fccfa48bbcc0207d405387fc0ec6e3a6ff5553035e79b3,1B29DA,1,True,LWPOLYLINE,identity|segment_occurrence,4.067383956680332e-11,46.74850668720391,46.74850668718427,1.963940121640917e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,a7fd0911b2cdca84e4cad326263998ea730e4d47a308a1273a46d51164336e6e,1B2A00,2,True,LWPOLYLINE,identity|segment_occurrence,5.2499198098891835e-11,104.00716235375613,104.00716235385889,-1.0275869044562569e-10,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,ab35163059e014b0b8d742058411704b2bccaada8e15fd2020dce5cc1323bff9,1B2A05,2,True,LWPOLYLINE,identity|segment_occurrence,7.202830556060992e-11,63.56292190102717,63.56292190095675,7.041478511382593e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,ada2987107184727da555233017d5a6ba4c73c0bb513723b1a304dd848d22a99,1B3407,1,True,LWPOLYLINE,identity|segment_occurrence,4.3655745685100555e-11,31.185891278451393,31.185891278534022,-8.262901474154205e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,adeb39e9325067e95d9e48ae94757d2b6c6c1f1fcc80198d2c0c097f73a5fece,1B1FD0,1,True,LWPOLYLINE,identity|segment_occurrence,5.938937726501357e-11,41.23049756547274,41.23049756539804,7.469935781045933e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,ae0a7179f807030ed45719485073281e9f18cd30be4a47aa715800d7c606b11d,1B29D7,1,True,LWPOLYLINE,identity|segment_occurrence,3.9350757384061467e-11,34.03306536044828,34.03306536048024,-3.1953106827131705e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,b24e9647c0edc43d99d876789c2effd9730fe6303140869dadbba0b41805e21d,1B29D8,1,True,LWPOLYLINE,identity|segment_occurrence,4.067383956680332e-11,53.52150736971535,53.521507369661215,5.413625103756203e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,b6a5290ff77fdaf37a3d2d7e8bbf26eade6f34ab0dd6feb4f59a6deeb64a8b7f,1B0BD8,35,True,LWPOLYLINE,identity|segment_occurrence,6.810894856916659e-11,1346.4851814155356,1346.485181415503,3.2741809263825417e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,c0a8073d59dfc41b1c1da3efbe9ba2c9cb09a0d069a6f750848446cd5c17456b,1B1FD4,1,True,LWPOLYLINE,identity|segment_occurrence,3.9727328235751984e-11,46.11190433339764,46.11190433334988,4.7762682697793934e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,c1060ce623311675f9ffed092ee1edd0db347f68cef7bb225f73cfd74b6c794e,1B1FD3,1,True,LWPOLYLINE,identity|segment_occurrence,5.708845429208019e-11,41.22541938142651,41.225419381390786,3.572608875401784e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,c6ab7a3870b47f35b41001da7efed04597b5860709ab8b7a94955659702842bf,1B24D5,1,True,LWPOLYLINE,identity|segment_occurrence,2.734540681262462e-11,33.34798714216616,33.34798714212692,3.9243275296030333e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,d1934e273731294aae831ac5192470b6dc47dc7c06d8369b3520314c74b383f6,1B29DC,1,True,LWPOLYLINE,identity|segment_occurrence,6.366462912410498e-11,22.79918737699717,22.79918737698292,1.424993456566881e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,e45156f454b96e6289c2465edb5f7ebf84291bf6f36eb68343d55b518df92372,1B3404,1,True,LWPOLYLINE,identity|segment_occurrence,5.866064565124215e-11,26.21928076242459,26.219280762357997,6.659206519543659e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_LineString,
CABLE,e73d074143f353af1dadef15e8026c6f3a5402cffbf018a39527b4977ff7465b,1B3402,2,True,LWPOLYLINE,identity|segment_occurrence,4.7746306330397376e-11,53.021491056595885,53.0214910565461,4.978772949471022e-11,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
CABLE,eab0389f51bccc54b14993193ae987b81922acd45c1236ddb593aeb68cc8809c,1B1FCC,2,True,LWPOLYLINE,identity|segment_occurrence,5.6418002420362693e-11,45.381352345624755,45.38135234561639,8.363087999896379e-12,within_numeric_and_curve_sampling_tolerance,source_LineString_to_delivery_MultiLineString,
IMB,002da974e6c9bc635a1fc373e1c65d4f61cae168e52adca715e20a79f80cdda2,170813,1,True,TEXT,identity,5.743514849690453e-11,,,,within_numeric_and_curve_sampling_tolerance,source_Point_to_delivery_Point,5.743514849690453e-11
IMB,019da45260bca7b05afa6c3fbc43e974dea9eed7f55ab4357cbd3e1b692380dc,17093D,1,True,TEXT,identity,2.685705669179406e-11,,,,within_numeric_and_curve_sampling_tolerance,source_Point_to_delivery_Point,2.685705669179406e-11
IMB,01fe96d090c5ed920b356625c6a875d77f5529665d48322f8891fd26ea71ef6e,188DB9,1,True,TEXT,identity,5.6827045598086653e-11,,,,within_numeric_and_curve_sampling_tolerance,source_Point_to_delivery_Point,5.6827045598086653e-11
IMB,02860cef1635fa1384242559e816ecf9e75cee34946aeff7f78e525ca32724c5,17082D,1,True,TEXT,identity,2.5724394843074972e-12,,,,within_numeric_and_curve_sampling_tolerance,source_Point_to_delivery_Point,2.5724394843074972e-12
IMB,0330fd19fe1fd31a60279e9c17b91981aeb32467c616f55d6359b7c36de18ff6,170759,1,True,TEXT,identity,5.708845429208019e-11,,,,within_numeric_and_curve_sampling_tolerance,source_Point_to_delivery_Point,5.708845429208019e-11
IMB,037554b27ef13736ade28d9ccaa911d0667d57ec94d19d3fc69e37a596b55536,191F4E,1,True,TEXT,identity,4.897778860262864e-11,,,,within_numeric_and_curve_sampling_tolerance,source_Point_to_delivery_Point,4.897778860262864e-11
IMB,03c5e893ade9120b1f12424da2286f98eaf89e2a71c08a7c7cc7e3083f92fc23,170A3F,1,True,TEXT,identity,3.113608321404843e-11,,,,within_numeric_and_curve_sampling_tolerance,source_Point_to_delivery_Point,3.113608321404843e-11
IMB,03d77b57c6d4c2f1cc4d7c0ef6b8045d409d1fe2f227b40353121a2a93764894,170747,1,True,TEXT,identity,1.2370465364015621e-11,,,,within_numeric_and_curve_sampling_tolerance,source_Point_to_delivery_Point,1.2370465364015621e-11
