entity_key,source_handle,dwg_type,source_layer,text,canonical_disposition,delivery_feature_count,delivery_layers,meaning,definition_entity_key,definition_retained_in_canonical_ledger,instance_parent_keys,all_instance_parents_retained_in_canonical_ledger,instance_parent_dispositions
0117801c77b0884376c0b231b6b05bdebf46f20daf2b1111ca554fe738300725,1AEA0F,TEXT,POLE ID,EXT.MR.IJY.KLDYA.P006,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0133a87a0b1aaa8c3d5fd561ffdb744fddd8b3901536cba405b79738843e2fb6,1AD498,TEXT,POLE ID,MR.KLDYA.P069,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
014d0d3e9c673223ecf47b2a9ff06886324a7438349ebfb1de4151cd51188f46,1B8F1E,TEXT,Home Number,NN-412,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0158f12b8b45f27f35ef457c20042f980902a9e3fb35e47d6e98e4dc1b59ae17,1BA671,LEADER,TEE RADIUS,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
017ce06fb673bf65198fa0304bad380a8f5c9b0622fffd69bb79dea3d60034b3,1B906D,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
01813717a4159b1dab1b1bf65d46de164a8056bb85625d879034772f74eb30ae,1B918F,TEXT,Home Number,NN-471,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
018567ed6a6812ddfa1fa99306fb68907df924a78190f5f5bd85889700633144,1B6B60,INSERT,FAT,,mapped,1,"{""BOITE"": 1}",delivered,,False,,False,
01884e0366f1505b077bf310419926492b5a00ba10b31ce55877d8888cb1673b,1B6B90,TEXT,FAT,KLDYA.011.B11,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
019da45260bca7b05afa6c3fbc43e974dea9eed7f55ab4357cbd3e1b692380dc,17093D,TEXT,Home Number,NN-262,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
01b531a816245e4d7326d6437ef2fc358d16c03eefb4ffbbca7e96ea6431ed5e,170B6A,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
01c0ae508b1fb2be1420967ccb81242980eecfebe3eb0050bed07509e31cead1,1AD519,INSERT,NEW POLE 7M 2.5INCH,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
01fe96d090c5ed920b356625c6a875d77f5529665d48322f8891fd26ea71ef6e,188DB9,TEXT,Home Number,NN-467,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
01ff054da97e08bbeb43e49aeb1e6aac92441c8acf3d000c46dc2f6e028db3d4,1B6BEC,INSERT,FAT,,mapped,1,"{""BOITE"": 1}",delivered,,False,,False,
020204ee1b0474b53923712decfb3aa19094843441dd5ab717757f127bc6f738,170AD9,MLINE,Garis Jalan,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
02080a7856aa1c0b7537ae5ab5aaeffb39de0e467f49575e91d7737178e764bd,1B9188,TEXT,Home Number,NN-455,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
021637f21751183dfbe0d06c44b07d265ac30824569d59230f16d9305c7459e7,1B8DD1,TEXT,Home Number,25,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
021ac9c711f99dd43595722b6b8b3474c778c6456a3638375aecf4baf8151d2a,192452,MTEXT,JALAN,JL. TGK. FAKINAH,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
022ac0268665bf5d3a7a036ff1f658f0107014321a5230ed73d3b0b6ac114383,1AC9B8,TEXT,POLE ID,MR.KLDYA.P041,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
022dc920cf73c8ce88f820b7099a196927206ee36a5b9c9f35ae3bd797ec93ab,170B28,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0234c4b387972bb4cdc8f0ead0e9344fbbc8451c04ed8ca43bbc62a750afb052,1B8FB3,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0284c91be7512a7a339723cf5bf0e6dfc81c1d042a1dfa573e865c23c6895746,1B8FF7,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0285ce49ab593f202643992e0fb94381334b8985dd273ab267be3b143c5c8660,1B0663,TEXT,POLE ID,MR.KLDYA.P178,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
02860cef1635fa1384242559e816ecf9e75cee34946aeff7f78e525ca32724c5,17082D,TEXT,Home Number,NN-126,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
02888658c0be715f21c7e6b3614e5e40953cb73da689375222494916442c9ff1,1418C6,LWPOLYLINE,BATAS,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
02d334816e19ab84c59086ab2daf44ea873758380eacdeee5044a6be6cacc3f2,1B9103,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
02d5b185ab5c698ac2551028550ff768a5af17205aa1301c8a6c86bae88dfffa,1B2A01,LWPOLYLINE,SLING WIRE,,mapped,2,"{""CABLE"": 1, ""INFRASTRUCTURE"": 1}",delivered,,False,,False,
02eb03efdc353b1d70c6bf1e82c157dffc8105779ea2368c79daf1e3e3e0e1be,1B8F72,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0326989d92efc440b2a0c51d0e8ae7bf9f6c7f5fe3286ce8d730403a230f3abd,1ADFA0,INSERT,NEW POLE 7m(3 inches),,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
0330fd19fe1fd31a60279e9c17b91981aeb32467c616f55d6359b7c36de18ff6,170759,TEXT,Home Number,NN-20,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
035e739082f693b3e02f26b26efc667f8392fff08ad0c098fae40437ec066a34,170B4B,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
037554b27ef13736ade28d9ccaa911d0667d57ec94d19d3fc69e37a596b55536,191F4E,TEXT,Home Number,NN-424,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
03962b2a54017e22fc3ee7e9f579d73e25197b3c6c9c62c979fca9f9196ea6ab,18B5EB,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
03c5e893ade9120b1f12424da2286f98eaf89e2a71c08a7c7cc7e3083f92fc23,170A3F,TEXT,Home Number,NN-391,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
03c6a3b9e7823889ce03a8140ab97d4dff2a5d96298e7d6dd902aae0c790daba,1B8F2E,MLINE,Garis Jalan,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
03d77b57c6d4c2f1cc4d7c0ef6b8045d409d1fe2f227b40353121a2a93764894,170747,TEXT,Home Number,NN-11,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
03d87bb2215d0f305346ae3966071264f2ef6f78b311a88aafacdf19d8bf732b,1781D5,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
03e1f68953e4eaffcd3b32cbb8abbf0e605c935eabe4a079e7bf28b14d9451a8,1B6B9A,TEXT,FAT,KLDYA.011.C01,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
03e5489fd28c85451f2c8ffd08da4b2a0097d03ce753fe32b0e877e3cfb2e856,1B8F03,TEXT,Home Number,NN-374,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
03eeb433d7fca4b31ef7cbf43f50f184dbd4f2a988e122a003c0da9b29a7224a,1B8EDC,TEXT,Home Number,NN-325,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
03f5a6c0833f796b00afd2a40b3d3ee5185f158d198a5c3f21597712e0fc3180,170BE7,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
03f9aee0b4ff8b9205f6850e057bdd8dd67f93312565112ff7bea08bcafc2cb9,170B29,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0402563e835460795d6813def9e47d88011a7c371759af08e6fb67e9d74b0e93,1ACF4C,TEXT,POLE ID,MR.KLDYA.P060,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0407a6ac6f1ed24672783651bf011d44a56650e6898c9925a9b866871789ea9c,1B8DCF,TEXT,Home Number,22,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
040aca022f30167ff51a3f9e5a43b1da96b712d791caedd37ac1ddef2bf243bf,1B90DC,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
041bb3e9402c9db9b429aaf3f8d2fdc12b5aa3d01d861e4e1179d1d6171e2178,1B9099,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0446298d378e7347a66e4e992a101915478bfafd88b7e4ccc44b6351be78a827,1399BE,LWPOLYLINE,BATAS,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0461eee49898bf5638d13500e42a38408ff4e568d103b20cc5f90b79d07bce04,18C00B,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
046302a3e03d6f251d5e64a0bbba8e5832f7ffc1d2405cc28a41410ed96dc53a,1B9004,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
04b8cf0adfe5e90190f590c361d9e026e2459ce335244c4d3ca8506f5bcf9ed9,1B9005,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
04c0e4d54afd7ed4e3d3fd8a35d5a23a9ef7b6b9d35cd0fd55e794ae92da946a,1ADFD8,INSERT,NEW POLE 7M 2.5INCH,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
04f7b56ab8602a115bc518c48ef726d9c9de16a9338890608bfa9c23784b720b,1B9086,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
051882eb8f6e42c1bca5c10e03dfc6ab8e8385452d2578e69a942d85ddd418e2,1B8E85,TEXT,Home Number,NN-220,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
051abfd99078aab5b7797609de58dafe25da6df17cc89287f965cf4033b757f8,17A04D,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0527af5bf9917048c15140f5dab647deb3ed8db021a2e9c531699286cba7b92a,1B8F3F,MLINE,Garis Jalan,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
054d944958898ee3dfb233e0b9037e71afb1b7847a0128800730f85d363e7565,170AE7,MLINE,Garis Jalan,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
054e0fedb4659d9efd7714ced7fb20b2e4120c7d2079e3b0640e797b0e3370b2,17077F,TEXT,Home Number,NN-39,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
055f34311a3eb2767515700be2eb49c9d5dcfe4e3d4dd3cbd82722966a43e2d3,1B0554,INSERT,NEW POLE 7M 2.5INCH,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
0569ecd013d8d8266f471a98cb20ed02dd79e8225c3dc4c830a6d0c003e3b99a,1707B7,TEXT,Home Number,NN-67,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
05a6384f01ffdfd365f973d21bd9b44d6a28c01c77384e0ead7c086943f9113b,19919D,LWPOLYLINE,FAT AREA,,mapped,1,"{""ZPM"": 1}",delivered,,False,,False,
05bcabce1217e06c6f3aa98d9b1fe638e66aa055ef806adc9a7d1acf71b4dc56,1B8EDB,TEXT,Home Number,NN-324,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
05bd291afc1b6c746ff80acd39c0c213aecc47e8940e3b90477aa9a3a01c0b47,1C5E62,DIMENSION,DIMENSI,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
05c129a2931f4cca4aa94a4df9e328255cbad6374ebcd0b97f63152e2bf583a6,1C0BE3,INSERT,FAT_Info,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
05ce9b1c662f413b7ef23d0031b70ef22f9c3c9953180546d5d54c2be128551a,170B6D,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
05d37844558deab0a56a23afb81fbb758089d1f52c793e76b330a4bd59a2f723,179622,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
05ddf257cbed888cfeda2b65a214bc56ad9171899c6064608fc546f799ff69a3,1AC8F8,INSERT,NEW POLE 7M 2.5INCH,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
05e6d85e9e6692922f3048da63248138f40d31a15ed84e4caed35db1db27688b,1B8E6E,TEXT,Home Number,NN-190,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
060e367ce79681bd11d7fc7d89735b18ff36ec3b4452d97bbc226387ef083346,196E78,LWPOLYLINE,FAT AREA,,mapped,1,"{""ZPM"": 1}",delivered,,False,,False,
0623f6d348377c3ba80c86f9d7c9389f72f5c0c1b5f0f7daabb2bedff5006523,1B8F19,TEXT,Home Number,NN-399,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0629da3e8c9002060fa9211fb82b34527d7c234de677c8781a7112f7eaad4b48,170C93,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
062c72cb5d0b345b26fbdc781a9e291997e5a878957c9915b5306d8a0baf3c66,1B904D,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
06402ab016b2f5eb5b40d336f69fbace6ca02de8e017a3eca56ee5d0c18289f0,1AEA48,INSERT,NEW POLE 7m(3 inches),,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
0654f9220f3025bcc169547d56c18fc7b43f6ec9a7693cb1b9865d2d5f677374,19A092,LWPOLYLINE,FAT AREA,,mapped,1,"{""ZPM"": 1}",delivered,,False,,False,
065e6eb34d28323d3648d1123e19c3c8b07c34d2bb3d7902091aeb9913514fb3,1C6BC2,DIMENSION,DIMENSI,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
066132aa6d654f317e2cbadd350960d08d9233d384304484bf040e6f23f6f0f4,1A80E2,LWPOLYLINE,BATAS DESA,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0686bce0a7104a1652f4a005c14cdacd57bc6cf97f81edcaf2e54f6d8b5918eb,1B6B54,TEXT,FAT,KLDYA.011.A07,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
06a45bfd90605e123e1f0b0327ddfbcb2ae437643f5582bcc124dfef4d195ef8,1B91E9,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
06abe21025322857b0efd8dbe83a6348e151dd82d96d6d9f75a5608a415e9906,1B91DF,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
06b9c39d11b02d2f7cf1c8b373285a0b81faca775c3fad6e9c096e89305ad3b6,17094B,TEXT,Home Number,NN-269,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
06cbeb127a4cbb5cfdf8b15925579e454fc4502479e4c8a5982abc15ad91db92,1ACF6C,TEXT,POLE ID,MR.KLDYA.P064,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
06daaf5df6f6babd0150c0deb9f5b9871a3fc9123166f44bb0272c218e4a0971,1C6ED2,DIMENSION,DIMENSI,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
06f7d7b04f01e341c6b5b415756f4acd23101749c6e2175dd651ade893437134,1B8EC1,TEXT,Home Number,NN-293,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
06ffe2ca5a17bea1d4664ac7352be5d8b287ccae2972c528207c89448cb3563e,1B8DF6,TEXT,Home Number,NN-45,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
07266d122cd2f8dd0adac69fd259c12990be7148d7e26e9fee39a9d09027bbe7,170B13,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0735a00bae5c875ad940a049890982c18812d67fb552b9ea7ce02db59cb7bd16,1781D0,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
07499568b9fbe7cdad0ad080735c17bfdc17e056a2cdbfc7687b89f1cb0dc8b3,170B8D,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
076560de27da7ce3ae259ca9d115089bd4ce1834861b6f3505c19c9faaf0e6f0,1C6564,DIMENSION,DIMENSI,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0779e0f3d631e683eb2fa08b0fd349b239ae50da341cd43a2e48fbe3725c2cbc,1B8F79,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
07a22f0a22a80586ff0087b3ab5066e59173735d6263aa328b92bb18285c2e8f,1C5E54,DIMENSION,DIMENSI,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
07b584fdfa0d996646e47bb0f64fdf95871e9ed64bd52e4dfa572beac839dbf7,170A8A,MLINE,Garis Jalan,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
07d2dcd45453025c538537bbe5d1c82f2651f2683213f023e7c770026e73e3a6,18CA0F,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
080d5cf68d008a902c57411b893d8a0b99a8f30f6985fa25c4565130c24c2e78,1B9047,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
082ebb60bb9d05bf87fba3e7af1b0be784d0a8fb8d2550a4c009e26e7244400e,1C51C8,DIMENSION,DIMENSI,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0838b76adc33e86a05ad519a61cb980efa9f2404ff8f11d99fdd1349d830c08a,1AC89F,TEXT,POLE ID,MR.KLDYA.P007,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0871d7b4aa9784abb83816a52baa3a861615d9d476874d877eee8e6ee0ce76c6,1B8F34,MLINE,Garis Jalan,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0873a2f2abae7d22b87ec99bc3e103be119152579f067b5e2d0f3b28cac959b2,1AD491,INSERT,NEW POLE 7m(3 inches),,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
088e1324db3029d23ef2880a6f82f18aa8aebd581ebb4cd52168afa9f40fd90a,1B3406,LWPOLYLINE,SLING WIRE,,mapped,2,"{""CABLE"": 1, ""INFRASTRUCTURE"": 1}",delivered,,False,,False,
08a8efc5da5485b6a86fd9b96255167f0b1f7d02e11f5872e9f1286db208fbf3,1B8FF0,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
08af23db6a1ee92f0caa15994018595c91af0bc5f6316a0242f55b3eca6aec7f,1B9157,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
08ca1c5d2947a227402362152ab967e37a93b0208dae095d662a2be4890dc61f,1B8EE8,TEXT,Home Number,NN-342,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
08cead2f697758b488c1a2b4de62ebbc5f6e07d334b4a2cb6828fe41d31b8d3f,194694,LWPOLYLINE,FAT AREA,,mapped,1,"{""ZPM"": 1}",delivered,,False,,False,
0918a74e729a7ef308d6d6084f87c5a34a7065c176139b4a4332c9dd3ac75c32,1B059B,TEXT,POLE ID,MR.KLDYA.P150,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
096c19b9c7206471534ff60ddc26581ce9b7bacac63c8c058fb8c27da0811cfb,1ACF3D,INSERT,NEW POLE 7M 2.5INCH,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
0977614d1fd396b50fa6a963b10090839e08e28e47b088b8c3e070d3a91dca95,18CA08,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
097d5792e4695f438515c7606d30e0c01d26e6d97839f4602caa080475867f8f,17DCF8,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
09a89706b530af33b6d16251307d840070177b1f8bcf2b0ec07bb93c7a57a122,170B30,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
09b3113889b801ba57fd1ecfc27e44d1ba5bf146df18332d44c07fc925e9a01c,179620,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
09b41cc22e1c02d109faaa99bbe7d8a92df0ac03df5ca5d28e8378bc3846343f,1B90E1,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
09c40ae3be89fc07564999c53255799ff36af2344ed4f65d1277a1ffd474211f,1BD8C9,LWPOLYLINE,FAT_Info,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
09cb4f6ed925cdc50b1870d8af6639054ca828ab1126f734ce30f12432115ae6,191F4D,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
09d55299f3c3a29b65e1da9e03df6949849e20a9c47f8e353578a1a7e95f1f12,1AC9A1,INSERT,NEW POLE 7m(3 inches),,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
09d68acbcd0aa4ae9da306d5906f657215bb3b4826c5b9300a2f7f1a6c518b1e,17091D,TEXT,Home Number,NN-246,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
09dc89de52a4137c426e4ea150a55f064efa578a372adaa0374024046a301ef9,1AC980,TEXT,POLE ID,MR.KLDYA.P034,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
09e593f101ae9fd7a884b1456141a7c9d76916b79091d95bae5bf3092e23d3ea,1B916C,TEXT,Home Number,NN-438,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
09e89e0fe8b1de9ba57abbd7c12e65d5ae183bd54216509416ae9176fd280c90,1B915A,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0a1d65db9c587239c4e0a5c6eb8d6b23e1cc37dc62083f5d36c6b6dfddc01311,1B9034,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0a21b8352ec4ef4370f4ffe59498598dcfc4fb80a1d4b8bf1a3e59d9ebaaa46a,1BA69E,LEADER,TEE RADIUS,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0a27ee85f31cd587bfc14260abebc11a6226a31d5c5ea00d3ba594909af6703f,170C84,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0a6096fb07476389973d634f703c909284e3e03df2696e036f6d804b0382ae74,1B9094,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0a681dfd248a944bb0785de74a7cbb72c2268f6cb54519f10dde351e5db74498,1B8FDB,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0a742c3cf12b65591def0833076e1d2f546291240c52a20f9ce6703e04942578,1B8F5C,MLINE,Garis Jalan,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0a9967e36ca5b3647233d069c9eddaa954802dcc95b344ece5406b025a1384d8,1C6F18,DIMENSION,DIMENSI,,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0ab4a81953fc11de7f5e87c8f2fee6c3749e3f4ade9c9acebb4afcd96da32c17,1B2A02,LWPOLYLINE,SLING WIRE,,mapped,2,"{""CABLE"": 1, ""INFRASTRUCTURE"": 1}",delivered,,False,,False,
0afc75d9c25ccd44db7cf05e8a3726b6896fe49858ae62b3995f7b4c7a21163e,1B8ECE,TEXT,Home Number,NN-308,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0afffe49d220fff5ab8b0a6e6abfb7610c7240740c589aad34307a996821a81f,1B91AF,LWPOLYLINE,Basic Map,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0b0a5ed66bfe6cd06a8439666ac9044170d53acb62448c19f138905d234d934d,1B9184,TEXT,Home Number,NN-459,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0b0fdb063d1895222971b7d9856821d091802d4f51339f590d739fa5cc28aa3c,1C1133,INSERT,FAT_Info,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0b1868c618dbcceba8d6cd0bcc1dc6e84657a7e5275b3ab0e2df56039be70d99,1B8F24,MLINE,Garis Jalan,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
