layer,delivery_fid,source_entity_key,source_handle,field_name,delivery_value,recorded_value,provenance,missing_value,recorded_comparison,direct_source_text_match,source_texts,selected_annotation_keys,verified_selected_annotation_texts,heuristic_number_label_keys,verified_heuristic_number_texts,replacement_character_in_delivery,replacement_character_in_source_text
SITE,1,6da9135d3191cf4890533ba899bf935ba32fc873c7c0ecdc18093d60e4e9da9e,A4BEC,COMMUNE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",1a18f5de3a2980c2f01cd8d3fca22b5bcadd8c25fad02dd49e4af6f54819fb58,"[""SRG.100.0402.TGGR04-1.022""]",,[],False,False
SITE,1,6da9135d3191cf4890533ba899bf935ba32fc873c7c0ecdc18093d60e4e9da9e,A4BEC,X,630375.785457579,630375.785457579,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",1a18f5de3a2980c2f01cd8d3fca22b5bcadd8c25fad02dd49e4af6f54819fb58,"[""SRG.100.0402.TGGR04-1.022""]",,[],False,False
SITE,1,6da9135d3191cf4890533ba899bf935ba32fc873c7c0ecdc18093d60e4e9da9e,A4BEC,Y,9314217.630650952,9314217.630650952,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",1a18f5de3a2980c2f01cd8d3fca22b5bcadd8c25fad02dd49e4af6f54819fb58,"[""SRG.100.0402.TGGR04-1.022""]",,[],False,False
SITE,1,6da9135d3191cf4890533ba899bf935ba32fc873c7c0ecdc18093d60e4e9da9e,A4BEC,display_label,SRG.100.0402.TGGR04-1.022,SRG.100.0402.TGGR04-1.022,DWG_DERIVED:AI-ANNOTATION-OBSERVED_6C5965C1CFA966B6287DE2130AC4DF3E-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""""]",1a18f5de3a2980c2f01cd8d3fca22b5bcadd8c25fad02dd49e4af6f54819fb58,"[""SRG.100.0402.TGGR04-1.022""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,CODE,SRG.100.0402.TGGR04-2.023,SRG.100.0402.TGGR04-2.023,DWG_DERIVED:AI-ANNOTATION-OBSERVED_6C5965C1CFA966B6287DE2130AC4DF3E-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,REF_PLAQUE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,REF_NRO,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,TYPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,FABRIQUANT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,REF_PRODUIT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,MODE_POSE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,STATUT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,PROPRIETAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,GESTIONNAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,COMMUNE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,X,630017.3519605153,630017.3519605153,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,Y,9314079.599633727,9314079.599633727,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
SITE,2,7248129124239a5b902acb8c20edb28f977193f98179e24f107293025c399197,A4B71,display_label,SRG.100.0402.TGGR04-2.023,SRG.100.0402.TGGR04-2.023,DWG_DERIVED:AI-ANNOTATION-OBSERVED_6C5965C1CFA966B6287DE2130AC4DF3E-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""""]",b5c3e308d3ce3068fb441ef0fc72e05467e2998e7d1bbefc10ca7d21819a0145,"[""SRG.100.0402.TGGR04-2.023""]",,[],False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,CODE,TGGR04-1.022.A03,TGGR04-1.022.A03,DWG_DERIVED:AI-ANNOTATION-OBSERVED_57E087A37B05A51B896DF9D2FE7F9E6E-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,CODE_PTC,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,REF_PLAQUE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,REF_PM,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,TYPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,MODE_POSE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,CAPACITE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,NB_FIBRE_UTIL,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,FABRIQUANT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,REF_BPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,NB_CASSETTES_MAX,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,CABLE_AMONT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,STATUT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,PROPRIETAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,GESTIONNAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,VILLE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,X,630239.9189279047,630239.9189279047,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,Y,9314224.187761037,9314224.187761037,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,1,522ca142c93f602dbb207c2a4164896a968c0589ee1e083e02e0aca02b2041b5,A5B79,display_label,TGGR04-1.022.A03 · 1,TGGR04-1.022.A03 · 1,DWG_DERIVED:AI-ANNOTATION-OBSERVED_57E087A37B05A51B896DF9D2FE7F9E6E-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DERIVED:nearby-integer-label,False,exact,verified_nearby_integer_relation_requires_review,"[""""]",af662007830f135c2a1bf4ecec822f974d9c82c46d71b746cc9344c4005371b4,"[""TGGR04-1.022.A03""]",de840d6dd2a808882e1908b1f589046d048abf136822cf1060da6f987571bdd9,"[""1""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,CODE,TGGR04-1.022.A06,TGGR04-1.022.A06,DWG_DERIVED:AI-ANNOTATION-OBSERVED_57E087A37B05A51B896DF9D2FE7F9E6E-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,CODE_PTC,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,REF_PLAQUE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,REF_PM,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,TYPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,MODE_POSE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,CAPACITE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,NB_FIBRE_UTIL,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,FABRIQUANT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,REF_BPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,NB_CASSETTES_MAX,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,CABLE_AMONT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,STATUT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,PROPRIETAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,GESTIONNAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,VILLE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,X,630208.2770717737,630208.2770717737,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,Y,9314503.903342698,9314503.903342698,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
BOITE,2,3f94552ec8a09f96f914b9c1ddb23e1b385bd38a98272263eafd5072dd447a42,A5B85,display_label,TGGR04-1.022.A06 · 16,TGGR04-1.022.A06 · 16,DWG_DERIVED:AI-ANNOTATION-OBSERVED_57E087A37B05A51B896DF9D2FE7F9E6E-001|RULE:AI-ANNOTATION-ASSIGN-001|DWG_DERIVED:nearby-integer-label,False,exact,verified_nearby_integer_relation_requires_review,"[""""]",ce346a8a9ecc2332b32057b0cdf75018ed5be009cd9de07550b73daee13a9b60,"[""TGGR04-1.022.A06""]",7841ae110fb77ce3d6dcc1a1beaced6aa21aa7c940663eea7d6218a1ffb7d036,"[""16""]",False,False
