entity_key,source_handle,dwg_type,source_layer,text,canonical_disposition,delivery_feature_count,delivery_layers,meaning,definition_entity_key,definition_retained_in_canonical_ledger,instance_parent_keys,all_instance_parents_retained_in_canonical_ledger,instance_parent_dispositions
06894e604f6018853e616d1dfdb789559fb9f71463732380ce66b5a4e281efd5,A4B34,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
06bddfa663679b1173b82626f33c28c1986a096acf4a8213c6f4a245ca31d73d,A5BFB,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
06c3ccc938e0fc0d1b03498cbdf10dfd1d4b661ff6cb4097bc71fc925df2ea9d,A4B2B,TEXT,Home Number RW 01 FDT 2,NN-236,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
06ca207ad16e3a388a771d133065629b3910b60ef92cae4336b2fe90946fc3e7,958B0,TEXT,POLE ID,Penanda 116,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
06ec29960e5daf2ee602c8e1f8f9eb2e73534b3dd2300b4c51a3be068cd8be3f,A484C,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
06f5bc3e6d0700d328f9f8b21555b4d9005760910942405cb3e52348c3f615ef,A445E,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0701cd066b510e28a079132628159b790f5e2896178d9f90b55b4b3cf1e6d586,A4A1C,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
070311722c476cb9d3f0e8566a093a9d3d761ed0b27493437ee066c0f3a1602b,A445F,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
071360f6eeb289d8ab469983d3d0c1248233a18742b77747b43a1c21ebee316e,A4865,TEXT,Home Number RW 01 FDT 1,NN-351,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
07201d0d75abe0918deb55430a2cd97e014baec9c2c0a6845c67e8a874bb884d,A5F40,MTEXT,Label,24,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
077fd7477892ea774ab91065893ce6b4f003bde84d38478776e30a7ca3b105b4,A447A,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
079b661ac8bc0aaf324e5c8a7ad162a51e4a8c8b7a45c207fba34c56664115a1,A4B19,TEXT,Home Number RW 01 FDT 2,NN-111,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
07afd8d844d27e8bb2b931ca91a741e05b745b92b346726ba1d99290914f7020,A4B8F,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
07bbde6ab7d09b3d715b59c260b076f454d5fa02d18ebfd628c6931e2459cb6d,A4A7F,TEXT,Home Number RW 01 FDT 2,NN-33,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
07eddd0af970a26636ad1a4f4df2b7b63719a38822162f50e0d79ced9509ade0,A44AD,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0822f926087e07908a409a1c446249e54651ef9028ee33667186a2dc3ae03bd4,A5D97,INSERT,NEW POLE 7m (3 inches) FDT 2,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
0826ae5a327ff8cb47ce789be316e839d641f59859c59b682bcb5d25fc075932,A47E2,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
083dee02c64cbb67b5082b27018d8e837c4742fd6e777d9e5bf27251f3b49beb,A4B39,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
083ff8a32b86d4559512b1c41cf40c4609e1d30b8a5d9df61e50669493b55ecf,A5BCC,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0848ceffa99ca998318478196b4055f0c60c94b209f5c9f33bb269e338e7eae5,A4B61,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
08776f8cf4001e26e201571a03e0e37eaf608d26e208f5c9e8b21c5e37c293b3,A493F,TEXT,Home Number RW 01 FDT 2,NN-451,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
0883e2a0a074e5cb678d5d34c2f1831ebf8eadd071fc282c5bd7eee09d7ef4d0,A45C1,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
08b22d74910f94a57c22927700b1f80062eda1a3556919e5d7676678c8954972,A5EBC,ATTDEF,FAT,16,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
08e81bd12091effb3b506d2185c352fc74038b3c1d0bc28830edeafbcb22252f,A4BB7,TEXT,NEW POLE 7m (3 inches) FDT 1,MR.TGGR04-1.P007,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0933ae8e79f25d0c12228e1a4dcd8b633859db40765cfb0fe35c95619045ce3c,95C82,TEXT,POLE ID,Penanda 350,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
093e7ac28678b71cc6f55b7079faed6b64bafa12d54c4871c27b78c71af41a0c,A4982,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0977d4d41b11bb5afecd714fda20c4c1ccd7f47d31fba45594d29e420d65ae4a,A5BF9,TEXT,NEW POLE 7M 2.5INCH FDT 2,MR.TGGR04-2.P025,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0982332b19acdf697c59d3a8ace46c8bbba267aaf31578d7f31c0161d38e96b4,A44BE,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
098ebf7f37bd4b73166ab836b0c77fdeac8a87d81beb6af0eca4cdbeb077e662,A5F7F,MTEXT,Label,53,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
09b20b63cdbfd2b2e1e157989d8c0c2ab5ec089720aaeaaca25ff1ffb935f653,A5F78,MTEXT,Label,48,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
09d38406b141560518008c5207a3d9fd58c71d762e412b38b924cd6f0ff15c92,A451F,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
09e61921a3e3feaded68126ab142a1078cc79a6d902b96497611d40e24435d9a,A48B1,TEXT,Home Number RW 01 FDT 1,NN-166,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
09f51007a7199b97ebcacd57880ffa664503077c4954d85e7cacdc5239c82ec4,A49EC,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0a2b3ddb1c5755bd20c23d49a7a646c4d3de2958ef5e88059c1acee7f62dec10,A5C09,TEXT,BASIC MAP_PT_DES,2,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0a2f6a90b21f8cb35b009274dc87d59a18b51eda2b5aeffab8054c6efa4dc3dd,A456A,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0a5e9176ad248e32d2ca91758930ff2c53b20af975f75ea73c12d53997d70fd8,A4972,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0a83618425e4f0c2db4197f11455e449dadce4fe55c22cde7e30a82bae2aa3cb,A44D1,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0a9cc994aa745cd260b08b365160d95ee12b22ca5f624b18c9e8e6556f20645f,A44C0,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0ae30756e91c6fa30298b85f3d28b39391bfba816932e2ac896be35c91a5c5a7,A490E,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0afbfe8776f1635dc23e51004dc99e24e586871ae906c5f3effc34f9f09ba2cd,A45A4,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0b0f720d3ab9447285bfd7ca77c33935357e313397e5a7e4f7b1d5fbec92fa8f,A5CB0,INSERT,NEW POLE 7m (3 inches) FDT 2,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
0b64c940237d9e01c1d052c670814438084131cb866d8a0c288fc37eea04d6f8,A454F,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0b72dd0919a1627f3c53d59a1c71f0d5306a3f06f941796c6bf2fc40bce53614,9E831,TEXT,BASIC MAP_PT_DES,A09,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0b7734dd7491c635f38cbfddf7ae3f263f1813d2a7ede94bbfd4d0c85acd7c25,95CA0,TEXT,POLE ID,Penanda 365,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0b7dac05dd5a8de5180143b909bf15cbee743e3f9480abb1d76493926ef48fa6,A5BC6,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0bd3abf6a91155510dbebdb0353f4976967d14120fec70e52a5883395b16c390,A5E77,INSERT,NEW POLE 7M 2.5INCH FDT 2,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
0bdf17f60ef12f3734f1788fbfb08d2e10b5b5cc2de08c5f2af8efdafba22e6b,A5B6A,LWPOLYLINE,FO 36 CORE,,mapped,34,"{""CABLE"": 33, ""INFRASTRUCTURE"": 1}",delivered,,False,,False,
0c1fd0c7225b4866cfe89c027e90b321052d17c60aae75780a900e6b12b7095e,A442F,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0c43ddea27f915ebfddce399d9ec93fdb6f0205847457321ae653ccf64abfa28,A5F4B,MTEXT,Label,33,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0c4d783945a11b56ec4393778e60992d096047c359b880f28a7974e3dc97dd67,A5C4A,TEXT,NEW POLE 7m (3 inches) FDT 2,MR.TGGR04-2.P021,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0c7064878a10ab075cf7b57f725dc6a98f654223c3e0d3fddc06beb93dde1abf,A45AE,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0cb6ecd09734702bb051a2ed4b5f0ea8d7e86579a5841caef95d6224bdb1a0f7,A5D3C,INSERT,NEW POLE 7m (3 inches) FDT 2,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
0cc569de09b18c320d0a0e1366d413906771ec601d8b5d2b543320a70fa7a4c2,A4ACD,TEXT,Home Number RW 01 FDT 2,NN-195,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
0d1c59d557c9a3072c81e3ce8d5792ff54955780ff2a067150c2a60c2823088b,9E90A,TEXT,BASIC MAP_PT_DES,A08,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0d3a630e2e5b7e6c3b9ed86f702daaf0f4e8a1c45e98ac7f038198e512323471,A45AD,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0d5957528e0b54a7e313215e9e7f944853dfff874431e28eca116b60acc3f3c1,A5BE4,TEXT,EXT POLE,EXT.MR.WLT2.TGGR04-2.P009,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0d67536f3ef499850016f205de570751343edec9d5d2316c7e6e0d59a4b9d5dd,A4435,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0d715ea71239b35863cefb3a5b3871e159cc1ced0360b0465b3160ac95be04f0,A4A86,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0d7b452c3a3a189d3bc805f635b3bd5b59c7bb2c78c13a6184fcae2563427dcd,A4B57,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0d8dab10cbb51b6834f0616da0f3c28a580e3799f54f192eb17f55fd3279fc93,9B27D,TEXT,BASIC MAP_PT_DES,B03,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0d9da3a8535497cd6ab0c7df7085d75c5055431f2de25e93c2ebf221bfa5b200,A5C9A,POINT,BASIC MAP_PT,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
0dea1dc31ad915df43525a38aa071dc8ec0d51cb82833e69697e2e8bf90fe875,A5F32,MTEXT,Label,34,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0dfe87389736437b73dda76b686ab067f6e8fcd7b478aabd1a60e8532dd863d8,A5EB2,LWPOLYLINE,FAT,,mapped,1,"{""BOITE"": 1}",delivered,,False,,False,
0e1f9eda4feb35b7bed1cbd14928aa18d3b2ae63004a0942493f757326a0ac55,A5F30,MTEXT,Label,38,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0e32617ba9f827e01c1804f4995ca607aa6ad7e6eebebc54005f5102dc9f1e66,9B258,TEXT,BASIC MAP_PT_DES,A04,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0e52e9f93bc01f720d1760f84cfc48a99128271fb493ef8167924f8c5bae6a79,A498D,TEXT,Home Number RW 01 FDT 2,NN-378,mapped,1,"{""IMB"": 1}",delivered,,False,,False,
0e5d1b5d017edc6e34d1487662756b954584a4be46a4fbd0a578da402061ef64,A5A25,INSERT,EXT POLE FDT 1,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
0e7a0eb41b2d674224b43ba8650c8bce469a49883f58de92ef1e2a516ca5d6b2,A5CCC,INSERT,NEW POLE 7m (3 inches) FDT 2,,mapped,1,"{""PTECH"": 1}",delivered,,False,,False,
0e87b7b9154ccfb743beafc8e311ebec3abb8f5b8fa218b9c03b68bfa74f419d,A490C,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0e913b0631df1685ea84ea74e3e61cb2b22e43ab88c6916362bdd9aceef96ee8,A5F61,MTEXT,Label,31,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0e9946c560c0fb9d4bc7d9f6220b0d5834dc4458e69644b4199a9c7f2792ba7d,A4BA1,POINT,BASIC MAP_PT,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0ec5a0cd2aed7dde40793b0d87e90066645d24ecc9869f0204c06dd1ba6a814c,A4550,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
0ed1f3548a5fdfd4f67f6aa505bd22279fc456e38fcf55ed32d6ff56655b306e,A5F3E,MTEXT,Label,29,annotation,0,{},not_delivered_not_automatically_missing,,False,,False,
0f01b380118906f7a913dffd63ea4a0ae3f1bba50c9479684cc9ca9e3491c08f,A4425,LWPOLYLINE,HOME,,graphic_only,0,{},not_delivered_not_automatically_missing,,False,,False,
