layer,delivery_fid,source_entity_key,source_handle,field_name,delivery_value,recorded_value,provenance,missing_value,recorded_comparison,direct_source_text_match,source_texts,selected_annotation_keys,verified_selected_annotation_texts,heuristic_number_label_keys,verified_heuristic_number_texts,replacement_character_in_delivery,replacement_character_in_source_text
SITE,2,b64b56ff340b0b4efc96ea240d6eeb92daedf1bcbc73e13679865063f19505a0,1BABB4,COMMUNE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"["""", ""48"", ""48""]",,[],,[],False,False
SITE,2,b64b56ff340b0b4efc96ea240d6eeb92daedf1bcbc73e13679865063f19505a0,1BABB4,X,761605.4865140358,761605.4865140358,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"["""", ""48"", ""48""]",,[],,[],False,False
SITE,2,b64b56ff340b0b4efc96ea240d6eeb92daedf1bcbc73e13679865063f19505a0,1BABB4,Y,604957.9689920526,604957.9689920526,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"["""", ""48"", ""48""]",,[],,[],False,False
SITE,2,b64b56ff340b0b4efc96ea240d6eeb92daedf1bcbc73e13679865063f19505a0,1BABB4,display_label,48,48,DWG_DIRECT:block-attribute-text,False,exact,exact,"["""", ""48"", ""48""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,CODE,BOITE-CAD-1CB380/15AA06,BOITE-CAD-1CB380/15AA06,DWG_DERIVED:stable-handle-id,False,exact,no_exact_match_requires_relation_or_derivation,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,CODE_PTC,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,REF_PLAQUE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,REF_PM,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,TYPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,MODE_POSE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,CAPACITE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,NB_FIBRE_UTIL,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,FABRIQUANT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,REF_BPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,NB_CASSETTES_MAX,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,CABLE_AMONT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,STATUT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,PROPRIETAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,GESTIONNAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,VILLE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,X,762855.4810100582,762855.4810100582,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,Y,604783.4338083031,604783.4338083031,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,1,plan:b2f377e46f8b7428ea68e72e17be07e9b6a684359046a80ae57afdbb632ec209,1CB380/15AA06,display_label,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,CODE,BOITE-CAD-1CB380/15AA07,BOITE-CAD-1CB380/15AA07,DWG_DERIVED:stable-handle-id,False,exact,no_exact_match_requires_relation_or_derivation,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,CODE_PTC,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,REF_PLAQUE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,REF_PM,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,TYPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,MODE_POSE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,CAPACITE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,NB_FIBRE_UTIL,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,FABRIQUANT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,REF_BPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,NB_CASSETTES_MAX,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,CABLE_AMONT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,STATUT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,PROPRIETAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,GESTIONNAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,VILLE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,X,762855.4810100582,762855.4810100582,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,Y,604783.4338083031,604783.4338083031,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",,[],,[],False,False
BOITE,2,plan:b326ef133ae4b1ada44abc785d140205ddb362d29d6af98dfb9fa9ea1d103f56,1CB380/15AA07,display_label,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",,[],,[],False,False
PTECH,1,39d085755b86f1ca0b7ef410829598c42a1e37e603e119497d7045f74531875e,1B056C,CODE,MR.IJY.KLDYA.P015,MR.IJY.KLDYA.P015,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0597D1075B31DF337427176EA58E78EC-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""""]",529ebd77d7e73a5715841393862c93230866c154c01ebc8431132b09211b2913,"[""MR.IJY.KLDYA.P015""]",,[],False,False
PTECH,1,39d085755b86f1ca0b7ef410829598c42a1e37e603e119497d7045f74531875e,1B056C,REF_PLAQUE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",529ebd77d7e73a5715841393862c93230866c154c01ebc8431132b09211b2913,"[""MR.IJY.KLDYA.P015""]",,[],False,False
PTECH,1,39d085755b86f1ca0b7ef410829598c42a1e37e603e119497d7045f74531875e,1B056C,TYPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",529ebd77d7e73a5715841393862c93230866c154c01ebc8431132b09211b2913,"[""MR.IJY.KLDYA.P015""]",,[],False,False
PTECH,1,39d085755b86f1ca0b7ef410829598c42a1e37e603e119497d7045f74531875e,1B056C,NATURE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",529ebd77d7e73a5715841393862c93230866c154c01ebc8431132b09211b2913,"[""MR.IJY.KLDYA.P015""]",,[],False,False
PTECH,1,39d085755b86f1ca0b7ef410829598c42a1e37e603e119497d7045f74531875e,1B056C,EFFORT_APPUI,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",529ebd77d7e73a5715841393862c93230866c154c01ebc8431132b09211b2913,"[""MR.IJY.KLDYA.P015""]",,[],False,False
PTECH,1,39d085755b86f1ca0b7ef410829598c42a1e37e603e119497d7045f74531875e,1B056C,STATUT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",529ebd77d7e73a5715841393862c93230866c154c01ebc8431132b09211b2913,"[""MR.IJY.KLDYA.P015""]",,[],False,False
PTECH,1,39d085755b86f1ca0b7ef410829598c42a1e37e603e119497d7045f74531875e,1B056C,PROPRIETAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",529ebd77d7e73a5715841393862c93230866c154c01ebc8431132b09211b2913,"[""MR.IJY.KLDYA.P015""]",,[],False,False
PTECH,1,39d085755b86f1ca0b7ef410829598c42a1e37e603e119497d7045f74531875e,1B056C,GESTIONNAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",529ebd77d7e73a5715841393862c93230866c154c01ebc8431132b09211b2913,"[""MR.IJY.KLDYA.P015""]",,[],False,False
PTECH,1,39d085755b86f1ca0b7ef410829598c42a1e37e603e119497d7045f74531875e,1B056C,VILLE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",529ebd77d7e73a5715841393862c93230866c154c01ebc8431132b09211b2913,"[""MR.IJY.KLDYA.P015""]",,[],False,False
PTECH,1,39d085755b86f1ca0b7ef410829598c42a1e37e603e119497d7045f74531875e,1B056C,X,761700.9744324498,761700.9744324498,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",529ebd77d7e73a5715841393862c93230866c154c01ebc8431132b09211b2913,"[""MR.IJY.KLDYA.P015""]",,[],False,False
PTECH,1,39d085755b86f1ca0b7ef410829598c42a1e37e603e119497d7045f74531875e,1B056C,Y,604933.782429483,604933.782429483,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",529ebd77d7e73a5715841393862c93230866c154c01ebc8431132b09211b2913,"[""MR.IJY.KLDYA.P015""]",,[],False,False
PTECH,1,39d085755b86f1ca0b7ef410829598c42a1e37e603e119497d7045f74531875e,1B056C,display_label,MR.IJY.KLDYA.P015,MR.IJY.KLDYA.P015,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0597D1075B31DF337427176EA58E78EC-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""""]",529ebd77d7e73a5715841393862c93230866c154c01ebc8431132b09211b2913,"[""MR.IJY.KLDYA.P015""]",,[],False,False
PTECH,2,5dbff0aa3ab580046fc44b11609edf906d3017f1fe49e086df599b453a38052f,1C984F,CODE,EXT. MR.KSRA.P008,EXT. MR.KSRA.P008,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0597D1075B31DF337427176EA58E78EC-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""""]",8aa0e654f23fc9b969a1743fbd9a8aeee8a81723549ce724d71660b14acdbdf0,"[""EXT. MR.KSRA.P008""]",,[],False,False
PTECH,2,5dbff0aa3ab580046fc44b11609edf906d3017f1fe49e086df599b453a38052f,1C984F,REF_PLAQUE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",8aa0e654f23fc9b969a1743fbd9a8aeee8a81723549ce724d71660b14acdbdf0,"[""EXT. MR.KSRA.P008""]",,[],False,False
PTECH,2,5dbff0aa3ab580046fc44b11609edf906d3017f1fe49e086df599b453a38052f,1C984F,TYPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",8aa0e654f23fc9b969a1743fbd9a8aeee8a81723549ce724d71660b14acdbdf0,"[""EXT. MR.KSRA.P008""]",,[],False,False
PTECH,2,5dbff0aa3ab580046fc44b11609edf906d3017f1fe49e086df599b453a38052f,1C984F,NATURE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",8aa0e654f23fc9b969a1743fbd9a8aeee8a81723549ce724d71660b14acdbdf0,"[""EXT. MR.KSRA.P008""]",,[],False,False
PTECH,2,5dbff0aa3ab580046fc44b11609edf906d3017f1fe49e086df599b453a38052f,1C984F,EFFORT_APPUI,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",8aa0e654f23fc9b969a1743fbd9a8aeee8a81723549ce724d71660b14acdbdf0,"[""EXT. MR.KSRA.P008""]",,[],False,False
PTECH,2,5dbff0aa3ab580046fc44b11609edf906d3017f1fe49e086df599b453a38052f,1C984F,STATUT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",8aa0e654f23fc9b969a1743fbd9a8aeee8a81723549ce724d71660b14acdbdf0,"[""EXT. MR.KSRA.P008""]",,[],False,False
PTECH,2,5dbff0aa3ab580046fc44b11609edf906d3017f1fe49e086df599b453a38052f,1C984F,PROPRIETAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",8aa0e654f23fc9b969a1743fbd9a8aeee8a81723549ce724d71660b14acdbdf0,"[""EXT. MR.KSRA.P008""]",,[],False,False
PTECH,2,5dbff0aa3ab580046fc44b11609edf906d3017f1fe49e086df599b453a38052f,1C984F,GESTIONNAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",8aa0e654f23fc9b969a1743fbd9a8aeee8a81723549ce724d71660b14acdbdf0,"[""EXT. MR.KSRA.P008""]",,[],False,False
PTECH,2,5dbff0aa3ab580046fc44b11609edf906d3017f1fe49e086df599b453a38052f,1C984F,VILLE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",8aa0e654f23fc9b969a1743fbd9a8aeee8a81723549ce724d71660b14acdbdf0,"[""EXT. MR.KSRA.P008""]",,[],False,False
PTECH,2,5dbff0aa3ab580046fc44b11609edf906d3017f1fe49e086df599b453a38052f,1C984F,X,762508.1223618365,762508.1223618365,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",8aa0e654f23fc9b969a1743fbd9a8aeee8a81723549ce724d71660b14acdbdf0,"[""EXT. MR.KSRA.P008""]",,[],False,False
PTECH,2,5dbff0aa3ab580046fc44b11609edf906d3017f1fe49e086df599b453a38052f,1C984F,Y,604868.3130331885,604868.3130331885,DWG_DERIVED:GEODATA+direct-CRS-transform,False,exact,not_a_text_check,"[""""]",8aa0e654f23fc9b969a1743fbd9a8aeee8a81723549ce724d71660b14acdbdf0,"[""EXT. MR.KSRA.P008""]",,[],False,False
PTECH,2,5dbff0aa3ab580046fc44b11609edf906d3017f1fe49e086df599b453a38052f,1C984F,display_label,EXT. MR.KSRA.P008,EXT. MR.KSRA.P008,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0597D1075B31DF337427176EA58E78EC-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""""]",8aa0e654f23fc9b969a1743fbd9a8aeee8a81723549ce724d71660b14acdbdf0,"[""EXT. MR.KSRA.P008""]",,[],False,False
PTECH,3,ab57efdbc3456af8ecd8eb83d04623af23077081b87f3a07c9d301cb455b8cd3,1C9D85,CODE,EXT. MR.KSRA.P006,EXT. MR.KSRA.P006,DWG_DERIVED:AI-ANNOTATION-OBSERVED_0597D1075B31DF337427176EA58E78EC-001|RULE:AI-ANNOTATION-ASSIGN-001,False,exact,verified_selected_annotation,"[""""]",628cf5cfe0b1297963aeac54ef7d95364555c9fb52dfe4373e6236ef10b531a4,"[""EXT. MR.KSRA.P006""]",,[],False,False
PTECH,3,ab57efdbc3456af8ecd8eb83d04623af23077081b87f3a07c9d301cb455b8cd3,1C9D85,REF_PLAQUE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",628cf5cfe0b1297963aeac54ef7d95364555c9fb52dfe4373e6236ef10b531a4,"[""EXT. MR.KSRA.P006""]",,[],False,False
PTECH,3,ab57efdbc3456af8ecd8eb83d04623af23077081b87f3a07c9d301cb455b8cd3,1C9D85,TYPE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",628cf5cfe0b1297963aeac54ef7d95364555c9fb52dfe4373e6236ef10b531a4,"[""EXT. MR.KSRA.P006""]",,[],False,False
PTECH,3,ab57efdbc3456af8ecd8eb83d04623af23077081b87f3a07c9d301cb455b8cd3,1C9D85,NATURE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",628cf5cfe0b1297963aeac54ef7d95364555c9fb52dfe4373e6236ef10b531a4,"[""EXT. MR.KSRA.P006""]",,[],False,False
PTECH,3,ab57efdbc3456af8ecd8eb83d04623af23077081b87f3a07c9d301cb455b8cd3,1C9D85,EFFORT_APPUI,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",628cf5cfe0b1297963aeac54ef7d95364555c9fb52dfe4373e6236ef10b531a4,"[""EXT. MR.KSRA.P006""]",,[],False,False
PTECH,3,ab57efdbc3456af8ecd8eb83d04623af23077081b87f3a07c9d301cb455b8cd3,1C9D85,STATUT,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",628cf5cfe0b1297963aeac54ef7d95364555c9fb52dfe4373e6236ef10b531a4,"[""EXT. MR.KSRA.P006""]",,[],False,False
PTECH,3,ab57efdbc3456af8ecd8eb83d04623af23077081b87f3a07c9d301cb455b8cd3,1C9D85,PROPRIETAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",628cf5cfe0b1297963aeac54ef7d95364555c9fb52dfe4373e6236ef10b531a4,"[""EXT. MR.KSRA.P006""]",,[],False,False
PTECH,3,ab57efdbc3456af8ecd8eb83d04623af23077081b87f3a07c9d301cb455b8cd3,1C9D85,GESTIONNAIRE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",628cf5cfe0b1297963aeac54ef7d95364555c9fb52dfe4373e6236ef10b531a4,"[""EXT. MR.KSRA.P006""]",,[],False,False
PTECH,3,ab57efdbc3456af8ecd8eb83d04623af23077081b87f3a07c9d301cb455b8cd3,1C9D85,VILLE,,,UNAVAILABLE,True,missing_value,not_a_text_check,"[""""]",628cf5cfe0b1297963aeac54ef7d95364555c9fb52dfe4373e6236ef10b531a4,"[""EXT. MR.KSRA.P006""]",,[],False,False
